/* DATA DESCRIPTION:
1911-12	756.7	22	738.5	12	18.2		750.7		749.7		1.0	750.2								SW	5562	147.0	495	30					53.2	23	0.6	29 and 30	18.7	20	0.7	30	52.6	18.0	38.8	5.4	33.7	14.1	5.1	8.7	9.7		-7.0				7.3	7.0	0.3				12.6	10.8	1.8					96		81			7.4		8.8		18	1	0	77.0	22.0	15	23	5	3	0			1.6	10	2	19							0	0	14	0	0
1912-01	756.7	3	737.2	23	19.5		746.9		745.9		1.0	746.4								SW	2158	70.0	499	21 and 23					50.6	9	-1.6	6	17.0	11	-1.4	6	52.2	18.4	40.7	2.8	38.2	13.0	2.5	10.2	7.9		-8.8				5.3	4.9	0.4				11.5	9.2	2.3					95		75			6.3		7.6		13	0	0	45.1	11.6	30	19	8	4	0			1.8	7	4	20							0	0	4	0	0
1912-02	755.1	27	724.0	6	31.1		743.4		742.7		0.7	743.1								SW	6149	212.0	447	7					55.5	22	2.0	1 and 13	22.5	23	2.3	1	53.5	20.2	44.9	6.8	38.5	16.2	6.4	9.4	11.5		-5.2				8.8	8.3	0.5				15.0	12.4	2.6					93		75			7.9		9.5		19	0	0	180.4	33.7	10	14	12	3	0			1.8	6	3	20							0	0	3	3	0
1912-03	755.9	23	740.0	31	15.9		749.7		748.5		1.2	749.1								NW	6348	205.0	473	30					62.8	29	2.0	12	30.0	26	2.2	12	60.8	27.8	52.2	7.2	45.3	18.7	6.9	11.5	12.9		-3.8				9.8	8.8	1.0				16.7	12.7	4.0					88		65			8.1		9.1		9	0	0	17.4	5.2	5	15	15	1	0			4.1	16	3	12							0	0	0	0	0
1912-04	754.5	5	733.1	27	21.4		746.2		744.8		1.4	745.5								NW	4770	159.0	307	12					64.5	22	3.4	17	28.0	21 and 22	3.6	17	61.1	24.4	56.5	8.0	48.9	22.5	7.6	14.5	15.2		-1.5				11.9	6.7	5.2				20.7	13.5	7.2					79		44			8.4		7.9		7	0	0	29.2	9.0	24	22	8	0	0			6.8	16	1	13							0	0	1	4	0
1912-05	754.2	8	740.6	26	13.6		747.4		745.8		1.6	746.6								NW	6122	197.0	496	8					70.0	10	5.4	2	38.6	10	5.5	2	64.9	33.1	60.2	11.5	48.9	27.4	11.3	15.9	19.4		2.7				16.7	13.9	2.8				25.5	16.6	8.9					74		41			10.2		9.7		3	0	0	5.7	3.0	14	17	11	3	0			9.9	18	3	10							0	0	0	1	0
1912-06	750.9	25	737.2	11	13.7		746.8		745.1		1.7	745.9								NW	6901	230.0	409	13					71.5	20	8.2	2	40.3	17	8.6	2	63.3	31.7	61.4	13.6	48.1	30.0	13.3	16.4	21.8		5.1				18.9	15.3	3.6				28.5	18.2	10.3					68		37			11.2		10.7		3	0	0	3.1	1.5	11	11	18	1	0			13.3	24	2	4							0	0	0	0	0
1912-07	749.8	30	741.8	2	8.0		746.1		744.4		1.7	745.2								NW	7191	232.0	411	13					68.0	11	11.6	4	38.0	11	11.8	4	56.4	26.2	61.2	14.3	47.2	30.7	14.0	16.4	22.5		5.8				18.6	16.6	2.0				28.7	22.1	6.6					82		58			12.7		16.4		0	0	0	0.0	0.0	0	10	20	1	0			15.0	21	4	6							0	0	0	0	0
1912-08	752.0	22	743.1	25	8.9		747.4		745.8		1.6	746.6								NW	8074	260.0	486	23					67.5	22 and 23	10.8	5	38.0	22	11.0	5	56.7	27.0	62.2	14.5	47.9	31.1	14.3	16.6	22.8		6.1				18.3	16.8	1.5				29.2	23.9	5.3					85		63			13.5		19.1		0	0	0	0.0	0.0	0	12	17	2	0			15.8	22	3	6							0	0	0	0	0
1912-09	750.2	4	742.3	10	7.9		746.7		744.9		1.8	745.8								NE	3594	119.0	477	7					67.2	7	8.8	30	39.0	6	9.0	30	58.4	30.0	60.6	15.3	45.5	29.8	15.1	14.5	22.5		5.8				18.6	16.8	1.8				27.6	21.7	5.9					83		58			13.5		17.3		5	0	0	54.2	39.7	15	26	3	1	0			10.5	16	0	14							0	0	0	1	0
1912-10	752.9	14	739.4	2	13.5		747.5		746.2		1.3	746.8								NE	4104	132.0	467	20					58.0	17	5.0	26	27.0	15	5.6	26	53.0	21.4	51.8	10.1	42.2	22.4	9.6	12.3	16.2		-0.5				13.1	11.3	1.8				19.6	14.5	5.1					83		54			9.5		9.4		9	0	0	77.5	34.5	12	25	4	2	0			5.2	15	4	12							0	0	3	0	0
1912-11	756.9	21	737.0	30	19.9		750.2		749.2		1.0	749.7								NE	3894	126.0	481	6					54.0	5	-1.0	26	23.4	2	-0.6	26	55.0	24.0	48.1	4.1	44.5	17.8	3.6	13.7	10.9		-5.8				6.6	5.7	0.9				16.4	11.5	4.9					91		55			6.7		7.7		3	0	0	19.0	15.0	30	23	5	2	0			3.6	23	4	3							0	0	11	0	0
1912-12	760.0	15	740.2	21	19.8		752.0		751.0		1.0	751.5								NE	4534	146.0	490	12					47.5	3	-3.2	17	15.9	5	-2.8	17	50.7	18.7	39.9	1.5	38.7	13.0	1.2	11.5	7.2		-9.5				3.2	3.0	0.2				11.6	9.2	2.4					97		73			5.5		7.4		10	0	0	30.2	18.6	9	27	1	3	0			1.3	20	4	7							0	0	18	0	0
1913-01	754.0	22	744.6	8 and 9	9.4		749.3		748.6		0.7	748.9								NW	6342	204.0	383	30	18	12	1	0					16.8	27	0.2	2		16.6				13.5	5.4	8.1	9.4	16.7	-7.3				7.4	7.0	0.4				12.4	10.8	1.6					96		82			7.3		8.8		22	3	0	128.1	21.0	25					W	W	1.0	4	6	21							0	0	9	0	0
1913-02	759.0	8	738.0	20	21.0		749.4		748.2		1.2	748.8								NE	4615	164.0	369	3	18	10	0	0					18.0	9	-0.4	22		18.4				14.1	3.9	10.2	9.0	16.7	-7.7				5.4	4.9	0.5				13.1	9.8	3.3					92		67			6.3		7.4		9	0	0	37.6	16.6	25					E	W	2.6	9	13	6							0	1	10	1	0
1913-03	756.1	5 and 6	732.7	28	23.4		748.3		746.8		1.5	747.6								NW	6718	216.0	498	15	17	13	1	0					22.8	15	3.0	14		19.8				17.2	6.3	10.9	11.8	16.7	-4.9				8.1	7.2	0.9				16.1	11.0	5.1					88		55			7.1		7.2		7	2	0	45.5	20.0	29					NW	NW	4.1	8	15	8							0	0	3	0	0
1913-04	753.4	1	736.4	4	17.0		745.0		744.0		1.0	744.5								NW	7665	255.0	491	4	10	19	1	0					25.0	20	3.8	2		21.2				18.7	7.7	11.0	13.2	16.7	-3.5				10.6	9.0	1.6				17.6	11.3	5.7					82		51			7.3		7.6		4	0	0	8.0	4.0	2					SW	SW	7.0	4	22	4							0	0	0	0	1
1913-05	751.1	23/27	737.4	15/16	13.7		746.3		744.6		1.7	745.4								NW	7526	243.0	471	14	11	16	4	0					33.6	24	6.8	1		26.8				24.3	11.0	13.3	17.6	16.7	0.9				15.7	12.7	3.0				22.2	15.3	6.9					74		45			9.6		9.4		5	0	0	1.2	3.4	15					SW	SW	8.6	11	14	6							0	0	1	1	1
1913-06	751.1	7	742.7	16	8.4		747.9		746.1		1.8	747.0								NW	6757	225.0	478	2	12	17	1	0					39.8	24	8.8	2		31.0				33.6	16.6	17.0	25.1	16.7	8.4				21.9	17.9	4.0				32.2	23.1	9.1					68		43			13.4		17.2		5	0	0	36.0	12.0	17					Various	NE	15.8	20	9	1							0	0	0	3	1
1913-07	750.0	14	740.5	12	9.5		746.6		744.8		1.8	745.7								NW	7924	256.0	490	12	8	22	1	0					44.0	23	13.6	8		30.4				33.6	17.3	16.3	25.5	16.7	8.8				21.2	17.9	3.3				32.3	23.6	8.7					70		51			13.1		17.8		0	0	0	0.0	0.0								18.6	15	14	2							0	0	0	0	0
1913-08	749.5	12	742.2	15/16	7.3		746.2		744.6		1.6	745.4								NW	7333	237.0	399	12	12	19	0	0					38.0	15	13.0	8		25.0				30.9	16.2	14.7	23.6	16.7	6.9				20.0	16.9	3.1				30.2	20.6	9.6					74		41			12.9		12.9		2	0	0	1.6	1.0	25					E	E	14.4	18	9	4							0	0	0	1	0
1913-09	750.1	5	739.7	29	10.4		745.1		743.5		1.6	744.3								SW-W	6784	226.0	475	16	13	14	3	0					33.2	23	10.2	19		23.0				25.8	13.9	11.9	19.9	16.7	3.2				16.7	14.6	2.1				24.6	16.8	7.8					80		48			11.3		10.3		11	0	0	42.7	10.7	29					SW	SW	10.0	9	16	5							0	0	0	1	0
1913-10	751.7	13	734.3	28	17.4		744.4		743.3		1.1	743.8								SW-W	5901	190.0	414	28	13	17	1	0					28.2	13	6.2	22		22.0				21.0	11.3	9.7	16.2	16.7	-0.5				13.6	12.5	1.1				19.8	14.8	5.0					88		63			10.3		10.3		19	1	0	120.4	22.0	23					SW	S	3.1	10	7	14							0	0	0	1	0
1913-11	757.8	28	738.8	10	19.0		752.1		750.8		1.3	751.4								E	4967	165.0	323	4 and 6	18	12	0	0					23.5	3	3.2	27		20.3				17.2	8.1	9.1	12.7	16.7	-4.0				9.7	9.2	0.5				16.1	12.6	3.5					94		70			8.5		9.4		8	0	0	34.4	19.0	10					E	S	1.5	9	10	11							0	0	7	0	0
1913-12	758.9	27	739.2	24	19.7		751.7		750.7		1.0	751.2								E	6025	194.0	464	6	17	11	3	0					18.0	9	-1.0	27		19.0				11.8	3.4	8.4	7.6	16.7	-9.1				4.7	4.3	0.4				11.3	9.1	2.2					91		72			6.0		7.4		6	0	0	14.8	7.0	23					SE	SW	0.9	12	7	12							0	0	13	0	0
1914-01	758.6	8	734.5	17	24.1		749.9		748.9		1.0	749.4								E	5987	193.0	444	11	16	14	1	0					15.8	30	-3.6	5		19.4				11.7	2.0	9.7	6.8	16.7	-9.9				3.6	3.2	0.4				11.1	8.1	3.0					88		66			5.9		6.6		6	0	0	43.0	14.0	20					Various	SW	1.3	12	5	14							0	0	5	0	0
1914-02	758.9	14	733.9	22	25.0		747.8		746.1		1.7	746.9								NW	6456	230.0	495	9	11	13	4	0					21.2	15	1.8	7		19.4				14.6	5.2	9.4	9.9	16.7	-6.8				7.3	6.4	0.9				13.9	10.5	3.4					92		66			7.0		7.6		11	0	0	86.6	28.5	9					W	W		7	12	9							0	0	1	0	1
1914-03	759.1	15	740.6	10	18.5		750.3		749.0		1.3	749.6								NW	8526	275.0	499	22	11	14	6	0					23.2	31	3.2	13		20.0				17.2	7.3	9.9	12.2	16.7	-4.5				9.3	8.4	0.9				16.5	12.0	4.5					88		59			7.8		8.1		9	0	0	21.2	13.0	10					SW	SW		6	18	7							0	0	1	0	0
1914-04	755.7	5	738.5	13	17.2		746.8		745.7		1.1	746.2								E	6562	219.0	447	1	14	14	2	0					27.2	6	4.0	9		23.2				21.4	9.1	12.3	15.2	16.7	-1.5				12.1	10.7	1.4				18.5	13.5	5.0					84		59			8.8		8.8		12	0	0	58.2	20.0	14					3er Cte	S		8	12	10							1	0	0	1	1
1914-05	754.0	10	740.9	8	13.1		748.2		746.6		1.6	747.4								NW	7489	241.0	491	25	16	11	4	0					29.8	21	7.2	11		22.6				24.8	11.5	13.3	18.1	16.7	1.4				15.8	12.7	3.1				23.5	16.1	7.4					70		47			9.6		10.0		3	1	0	11.9	5.8	9					3er Cte	NW		8	22	1							0	0	0	2	0
1914-06	749.4	25	740.7	9	8.7		746.6		745.6		1.6	745.8								NW	6941	231.0	497	12	16	10	4	0					32.6	2	8.2	10		24.4				26.4	13.4	13.0	19.9	16.7	3.2				18.0	14.1	3.9				25.0	15.9	9.1					66		38			10.1		8.9		2	1	0	12.2	7.2	17					S	S		6	19	5							0	0	0	3	0
1914-07	751.2	7	739.5	21	11.7		746.1		744.4		1.7	745.2								W-NW	8446	272.0	492	6	7	23	1	0					40.0	17	10.8	31		29.2				32.3	15.4	16.9	23.8	16.7	7.1				20.7	16.3	4.4				31.3	18.9	12.4					64		31			11.5		9.9		1	0	0	4.0	4.0	20					NW	NW		23	6	2							0	0	0	0	0
1914-08	749.9	21	742.4	4, 16 and 23	7.5		746.6		744.8		1.8	745.7								NW	7250	234.0	366	17	13	18	0	0					39.6	9 and 10	13.8	4		25.8				33.6	16.9	16.7	25.2	16.7	8.5				20.4	16.0	4.4				32.5	19.6	12.9					64		29			11.3		10.5		0	1	0	0.0	0.0	2					SW	SW		23	8	0							0	0	0	0	0
1914-09	751.9	12	743.5	30	8.4		747.9		746.1		1.8	747.0								E	5606	187.0	361	10	21	9	0	0					38.0	14	12.8	30		25.2				32.0	17.0	15.0	24.5	16.7	7.8				19.9	14.9	5.0				30.0	17.7	13.2					59		26			10.2		8.4		1	0	0	3.0	3.0	8					SW	SW	8.6	19	10	1							0	0	0	0	0
1914-10	752.3	26	732.2	31	20.1		746.1		744.5		1.6	745.3								NW	6145	198.0	507	30	21	7	3	0					34.4	3	6.0	20		28.4				23.7	11.1	12.6	17.4	16.7	0.7				13.4	11.3	4.1				22.8	15.0	7.8					78		45			9.0		8.8		7	0	0	31.2	11.6	22					Various	E-SE	4.9	15	10	6							2	0	0	0	0
1914-11	757.7	30	720.4	21	34.3		744.6		744.0		0.6	744.3								E	5985	200.0	400	1	16	13	1	0					19.8	10 and 13	3.0	23 and 24		16.8				16.1	7.1	9.0	11.6	16.7	-5.1				8.5	7.8	0.7				15.1	11.6	3.5					90		67			7.6		8.4		10	0	0	65.4	29.4	21					Various	SE-E	1.8	7	16	7							10	0	3	0	0
1914-12	756.4	17	723.2	13	24.2		748.9		748.4		0.5	748.8								SW	7252	234.0	495	14	14	11	6	0					16.6	3	-0.2	30		16.8				12.9	6.5	6.4	9.7	16.7	-7.0				7.4	6.9	0.5				12.0	9.7	2.3					94		75			7.4		7.9		18	2	0	93.8	36.8	14					SW	SW	1.3	0	21	10							5	1	1	1	0
1915-01	759.0	17 and 20	730.8	28	28.2		747.3		746.6		0.7	746.9								NW	8717	281.0	613	23	13	11	6	1					15.2	14	-1.0	29		16.2				10.9	4.5	6.4	7.7						5.2	4.7	0.5				10.3	8.0	2.3					92		74			6.2		6.9		10	2	0	52.2	11.3	3					SW	3er Cte	1.5	7	13	11							4	2	8	0	0
1915-02	755.1	27 and 20	732.6	10	22.5		748.1		747.3		0.8	747.7								SW	7715	275.0	683	20	11	12	4	1					19.0	28	-2.0	1		21.0				12.9	5.1	7.8	9.0						6.2	5.6	0.6				12.2	9.4	2.8					92		68			6.6		7.4		14	0	0	50.4	11.9	11					SW	SW	1.8	6	16	6							8	3	1	0	1
1915-03	754.2	6	731.1	19	23.1		743.7		742.7		1.0	743.2								E	6765	218.0	462	22	13	15	3	0					22.0	2 and 7	1.8	11		20.2				17.3	8.4	8.9	12.8						10.0	9.0	1.0				16.1	11.8	4.3					87		57			8.1		7.7		14	2	0	98.2	31.0	18					SE	SE	2.3	6	16	9							7	0	2	1	0
1915-04	756.4	9	740.1	24	16.3		747.9		746.7		1.2	747.3								NE	6312	210.0	547	1	11	16	3	0					25.2	30	4.0	1		21.2				18.9	7.9	11.0	13.4						10.9	8.5	2.4				17.7	11.4	6.3					73		42			6.8		6.2		6	3	0	20.9	6.3	23					SW	2º Cte	3.8	10	16	4							1	0	0	2	0
1915-05	748.9	19	739.5	6	9.4		744.1		742.9		1.2	743.5								NW	6430	207.0	443	10	15	13	3	0					30.0	15	9.8	19		20.2				23.9	12.6	11.3	18.2						16.2	13.8	2.4				22.8	15.8	7.0					77		44			10.5		9.1		9	4	0	34.7	16.4	5					SW	S	4.5	6	18	7							0	0	0	2	0
1915-06	751.3	4	741.7	8	9.6		746.8		745.4		1.4	746.1								NW	7448	248.0	398	21	11	19	0	0					33.6	7	11.0	2		22.6				28.8	14.7	14.1	21.7						18.9	14.9	4.0				28.0	17.2	10.8					66		28			10.2		7.9		3	0	0	4.9	3.4	25					S	S	7.9	13	17	0							0	0	0	1	0
1915-07	750.2	24	742.1	12	8.1		746.1		744.6		1.5	745.3								NW	8155	263.0	486	25	6	23	2	0					40.2	21	13.4	11		26.8				34.0	17.3	16.7	25.6						21.8	16.6	5.2				33.0	19.5	13.5					59		22			10.9		8.6		0	2	0	0.0	0.0								11.4	27	4	0							0	0	0	0	0
1915-08	749.4	3	741.8	28	7.6		746.2		744.7		1.5	745.4								4º Cte	6846	221.0	470	18	15	15	1	0					42.0	7	14.0	2 and 3		28.0				34.2	17.6	16.6	25.9						21.4	16.8	4.6				33.4	19.4	14.0					64		21			11.8		8.1		0	0	0	0.0	0.0								10.6	26	5	0							0	0	0	0	0
1915-09	751.0	17	741.3	29	9.7		747.0		745.3		1.7	746.1								NW	7074	235.0	553	2	17	7	6	0					34.0	22	10.6	30		23.4				28.7	15.9	12.8	22.3						18.6	15.7	2.9				27.4	18.2	9.2					74		36			11.8		9.9		3	3	0	18.7	7.9	20					NW	SW	7.3	13	14	3							0	0	0	3	0
1915-10	751.9	30	738.1	26	13.8		746.2		745.0		1.2	745.6								Various	5764	186.0	458	26	19	10	2	0					29.4	3	6.0	28		23.4				22.3	11.0	11.3	16.6						13.2	11.3	1.9				21.4	15.0	6.4					80		45			9.1		8.7		6	3	0	37.2	15.8	14					SW	2º Cte	4.0	13	16	2							1	0	2	0	0
1915-11	753.4	21	731.5	4	21.9		744.9		744.2		0.7	744.5								E	7027	234.0	415	29	13	16	1	0					20.2	25	3.2	14		17.0				16.2	8.0	8.2	12.1						10.0	9.3	0.7				15.2	12.1	3.1					91		70			8.5		8.6		16	1	0	55.8	11.8	5					SW	SW	1.9	5	15	10							4	0	3	1	0
1915-12	757.2	14	734.5	17	22.7		747.3		746.7		0.6	747.0								SW	6611	213.0	485	6	14	15	2	0					18.8	8	0.0	14 and 22		18.8				14.4	7.2	7.2	10.8						8.7	8.1	0.6				13.5	11.3	2.2					93		76			8.1		8.9		13	2	0	89.3	23.6	7					SW	SW	1.4	7	14	10							2	4	2	0	0
1916-01	760.5	2	750.7	15	9.8		755.3		754.3		1.0	754.8			761.0	2 and 3	750.2	24		E	3422	110.0	312	19	29	2	0	0					17.6	1	-1.4	13		19.0				13.6	2.3	11.3	7.9						3.5	3.2	0.3				13.1	9.7	3.4					96		62			5.8		7.0		5	1	0	18.6	11.0	18					E	SW	1.0	14	12	5							6	9	11	0	1
1916-02	760.0	15	729.0	28	31.0		749.0		747.5		1.5	748.2			760.6	15	728.4	29		SW	6712	231.0	648	5	15	10	3	1					18.4	15 and 18	-0.4	2		18.8				14.2	4.2	10.0	9.2						5.6	4.9	0.7				12.9	9.3	3.6					88		60			6.1		6.6		10	4	0	46.4	13.0	29					SW	SW	2.0	11	13	5							10	4	2	0	0
1916-03	750.6	30	722.4	11	28.2		739.4		738.6		0.8	739.0			751.4	30	722.0	11		SW	9310	300.0	535	10	3	23	5	0					17.6	17	1.0	7		16.6				13.8	6.3	7.5	10.0						7.8	6.9	0.9				12.2	9.3	2.9					87		67			7.0		7.1		24	0	0	111.3	16.0	9					SW	SW	2.3	4	20	7							1	0	1	2	1
1916-04	751.0	23	738.9	19	12.1		745.4		744.1		1.3	744.7			751.2	23	738.8	19		NW	6673	222.0	452	22	16	9	5	0					29.0	27	2.0	8		27.0				21.1	8.0	13.1	14.5						11.3	9.3	2.0				20.2	13.4	6.8					76		42			7.7		7.4		2	0	0	4.5	3.8	22					Various	SW	4.5	20	10	0							1	0	0	0	0
1916-05	750.5	26	731.7	4	18.8		745.2		744.0		1.2	744.6			750.5	26	731.7	4		NW	6691	216.0	512	26	19	10	2	0					34.8	20	6.0	8		28.8				24.1	12.5	11.6	18.3						16.0	13.6	2.4				23.1	15.6	7.5					75		44			10.2		8.9		9	2	0	29.0	6.5	4					3er Cte	SE	4.9	10	17	4							0	0	0	2	0
1916-06	750.4	11	739.6	13	10.8		745.5		743.9		1.6	744.7			750.5	10	739.4	13		SW	7222	241.0	392	19	10	20	0	0					35.8	30	9.6	5		26.2				29.6	14.0	15.6	21.8						18.8	14.0	4.8				28.8	16.7	12.1					57		23			9.1		6.9		1	2	0	3.0	3.0	17					SW	SW	9.3	21	9	0							0	0	0	0	0
1916-07	750.2	5	740.3	18	9.9		746.1		744.5		1.6	745.3			750.2	5	740.0	18		NW-SW	7592	245.0	400	11 and 27	12	19	0	0					38.6	17	12.0	5		26.6				31.4	16.5	14.9	23.9						20.8	16.2	4.6				30.3	18.5	11.8					61		29			10.9		8.8		1	0	0	0.7	0.7	4					W	W	9.1	22	8	1							0	0	0	1	0
1916-08	748.9	10	740.8	20	8.1		746.0		744.2		1.8	745.1			749.0	10	740.8	20		NW	8241	266.0	436	30	6	22	3	0					38.0	11	14.0	23		24.0				33.2	17.0	16.2	25.1						20.3	17.4	2.9				32.3	19.8	12.5					71		27			12.5		9.6		1	0	0	2.8	2.8	29					W	W	9.1	28	3	0							0	0	0	0	0
1916-09	747.7	17 and 18	740.3	27	7.4		745.4		743.8		1.6	744.6			748.0	12	740.2	27		SW	5771	192.0	315	4	15	15	0	0					34.6	1	11.8	22		22.8				29.1	15.5	13.6	22.3						18.3	15.0	3.3				28.0	18.7	9.3					68		38			10.9		10.5		5	1	0	8.5	5.8	28					SW	SW	6.7	20	9	1							0	0	0	1	0
1916-10	754.0	13	740.5	21	13.5		749.4		748.0		1.4	748.7			754.4	13	738.2	25		E	4125	133.0	308	26	27	4	0	0					32.0	6	6.4	26		25.6				25.7	11.8	13.9	18.7						14.1	12.1	2.0				24.8	16.5	8.3					79		41			9.5		9.1		3	2	0	2.5	1.6	25					SW	SW	4.5	20	9	2							4	0	1	0	0
1916-11	755.3	24	732.8	19	22.5		745.6		744.9		0.7	745.2			756.0	24	731.2	18		E-SW	7934	264.0	775	18	16	5	6	3					23.6	14	3.4	25		20.2				16.1	7.4	8.7	11.7						9.2	8.4	0.8				15.0	11.7	3.3					88		66			7.9		8.4		14	3	0	68.9	16.8	5					SW	SW	2.1	10	14	6							10	0	4	0	0
1916-12	758.0	29	731.8	18	26.2		743.9		743.4		0.5	743.6			758.8	29	730.8	21		SW	7658	247.0	487	13	15	10	6	0					20.0	25	-1.0	8		21.0				14.2	6.5	7.7	10.3						7.6	7.1	0.5				13.2	10.7	2.5					93		71			7.6		8.2		13	6	0	115.3	50.8	18					SW	SW	1.4	8	17	6							6	3	2	1	2
1917-01	755.1	1	722.7	27	32.4		743.5		742.7		0.8	743.1			755.4	1	722.5	27		E	5849	188.0	540	31	19	10	2	0					16.4	2	-0.6	7 and 18		17.0				11.7	3.7	8.0	7.7						4.5	4.0	0.5				11.0	8.4	2.6					91		68			5.9		6.7		11	1	0	44.3	12.6	26					SW	S	1.4	12	11	8							9	6	4	0	0
1917-02	753.3	18	729.2	4	24.1		744.3		743.6		0.7	743.9			753.8	17	727.8	4		SW-NE	5641	201.0	542	5	16	11	1	0					17.4	28	-0.6	7 and 8		18.0				13.1	5.6	7.5	9.3						6.5	5.9	0.6				12.5	9.1	3.4					90		63			6.6		6.8		11	0	0	132.9	47.3	11					SW	NE-SE	1.6	7	14	7							8	2	3	0	0
1917-03	757.2	18	719.4	6	37.8		746.2		744.9		1.3	745.5			757.4	18	719.0	6		SW	8364	270.0	514	7	13	12	6	0					21.0	18	0.4	25		20.6				15.0	5.6	9.4	10.3						7.1	5.7	1.4				14.0	8.8	5.2					80		67			6.1		5.9		9	1	0	47.1	14.9	5					SW	S	3.0	14	16	1							11	0	0	0	1
1917-04	752.7	17	736.9	4	15.8		745.4		744.1		1.3	744.7			753.4	16	735.8	4		E	6595	220.0	504	5	17	9	4	0					25.4	28	2.0	23 and 24		23.4				19.0	7.0	12.0	13.0						10.2	7.9	2.3				17.9	10.9	7.0					72		40			6.8		5.8		8	2	0	36.1	12.0	4					SE	SE-S	4.3	18	8	4							6	1	0	2	1
1917-05	750.2	24	738.5	19	11.7		744.8		743.6		1.2	744.2			750.2	24	737.5	19		SW	5847	188.0	564	29	20	9	2	0					33.0	25	9.0	7		24.0				27.6	12.0	11.6	17.8						15.6	13.1	2.5				22.3	15.1	7.2					75		45			9.8		8.5		10	1	0	29.4	7.0	18					SW	SW	4.3	14	9	8							0	0	0	1	0
1917-06	750.7	3	741.6	19	9.1		747.3		745.7		1.6	746.5			751.0	Various	741.6	19		SW	5984	172.0	391	12 and 29	16	14	0	0					36.4	15	9.5	5		26.9				29.1	14.1	15.0	21.6						18.8	14.9	3.9				27.6	17.0	10.6					64		31			10.3		8.1		3	0	0	21.2	10.1	19					SW	SW	7.1	16	12	2							0	0	0	1	0
1917-07	749.2	17	740.8	31	8.4		747.0		745.3		1.7	746.2			749.2	17	740.8	31		NW	7311	236.0	468	30	10	19	2	0					41.6	13	15.0	17		26.6				31.4	15.6	15.8	23.5						22.3	16.8	5.5				33.9	19.2	14.7					53		20			11.0		7.9		0	0	0	0.0	0.0						SW		11.6	28	3	0							0	0	0	0	0
1917-08	749.4	25	741.1	4	8.3		746.1		744.3		1.8	745.2			749.6	30	740.7	4		NW	7468	241.0	423	9	10	19	2	0					37.2	4	11.0	26		26.2				31.4	15.6	15.8	23.5						18.9	15.1	3.8				30.6	17.5	13.1					62		22			9.9		7.0		1	0	0	0.2	0.2	28					W	W	9.0	27	4	0							0	0	0	0	0
1917-09	751.1	20	740.2	10	10.9		747.9		746.2		1.7	747.0			751.4	20	739.3	10		E	5050	168.0	471	6	22	6	2	0					37.2	15	13.0	4		24.2				32.0	16.4	15.6	24.2						18.9	14.7	4.2				31.2	17.8	13.4					61		22			10.0		7.3		2	2	0	12.4	10.8	11					SW	SW	7.8	21	8	1							0	0	0	3	0
1917-10	753.9	12	742.2	27	11.7		749.2		747.8		1.4	748.5			754.0	11 and 12	742.2	27		E	5812	187.0	465	28	19	10	2	0					29.8	4	3.0	16		26.8				23.2	9.5	13.7	16.3						11.9	9.0	2.9				22.1	13.2	9.1					66		32			7.0		6.1		3	0	0	3.7	2.0	14					SW	SW	5.1	22	8	1							2	0	0	0	0
1917-11	759.0	19	745.6	13	13.4		752.1		750.6		1.5	751.4			759.8	19	745.4	13		E	4349	145.0	669	11	25	4	0	1					25.4	3	-0.4	20		25.8				19.7	4.2	15.5	12.0						6.0	3.7	2.3				19.0	10.9	8.1					67		30			4.8		5.0		0	0	0	0.0	0.0						SE		3.8	28	1	1							5	0	1	0	0
1917-12	756.3	15	737.6	23	18.7		747.0		746.0		1.0	746.5			757.0	4	737.2	23		E	5605	181.0	515	23	23	7	1	0					16.0	3 and 5	-5.0	19		21.0				11.4	0.9	10.5	6.1						2.2	1.3	0.9				10.7	6.7	4.0					84		53			4.6		5.0		6	2	1	32.5	12.0	23					SE	SE	2.2	19	7	5							10	11	0	0	0
1918-01	757.9	10	732.5	21	25.4		747.9		747.4		0.5	747.6			758.3	25	732.2	22		E	7478	241.0	680	19	16	11	2	2					18.0	18 and 31	-3.0	1		21.0				13.7	6.4	7.3	10.1						7.5	6.9	0.6				12.8	10.7	2.1					92		76			7.3		8.5		13	2	1	158.0	2.3	8					SW	SW	1.5	8	10	13							9	2	1	0	0
1918-02	759.3	23	743.1	17	16.2		753.3		751.9		1.4	752.6			760.2	23	743.1	17		E	2782	99.0	314	17	24	4	0	0					21.8	25	1.0	18 and 28		20.8				17.0	4.4	12.6	10.7						5.2	4.7	0.5				16.4	10.2	5.8					90		42			6.1		5.7		2	1	0	7.4	4.0	18					W-NW	NE	2.4	22	4	2							16	3	4	0	0
1918-03	754.8	19 and 20	738.6	5	16.2		746.2		745.0		1.2	745.6			755.4	19	738.0	5		E	5534	178.0	368	3	22	9	0	0					22.0	21	0.4	2		21.6				16.6	6.2	10.4	11.4						8.3	7.2	1.1				15.3	10.3	5.0					84		49			7.1		6.5		10	1	0	37.2	8.0	15					E	SE	3.1	13	3	15							9	1	2	1	0
