/* DATA DESCRIPTION:
Citation:	Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2021): Early meteorological records from BABADA2 (1880-1889), Extremadura region, SW Iberia. PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.926304 (dataset in review), 
	In: Vaquero, JM et al. (2020): Early meteorological records from Extremadura region, SW Iberia (CliPastExtrem). PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.925807 (dataset in review)
Related to:	Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (in prep.): Recovery of early meteorological records from Extremadura region (SW Iberia): the "CliPastExtrem" (v1.0) database.
Coverage:	LATITUDE: 38.900000 * LONGITUDE: -6.962500
	DATE/TIME START: 1880-10-25T00:00:00 * DATE/TIME END: 1889-07-09T00:00:00
Event(s):	BABADA2 * LATITUDE: 38.900000 * LONGITUDE: -6.962500 * LOCATION: Badajoz, Spain * METHOD/DEVICE: Weather station/meteorological observation (WST) * COMMENT: the symbol "#" represents suspicious data found from a quality control
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509)
	Pressure, atmospheric [arbitrary units] (PPPP other) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: in mmHg
	Temperature, air [°C] (TTT) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509)
	Wind direction description (Wind dir descr) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509) * COMMENT: W = west, E = east, N = north, S = south
	Wind force description (Wind force descr) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509)
	Present weather (ww) * PI: Vaquero, José Manuel (https://orcid.org/0000-0002-8754-1509)
Size:	15521 data points
*/
Date/Time	PPPP other [arbitrary units]	TTT [°C]	Wind dir descr	Wind force descr	ww
1883-06-04	756.2	15.0	SW	Breeze	Covered
1883-06-05	760.4	17.0	W	Breeze	Covered
1883-06-06	760.3	21.0	W	Calm	Cloudy
1883-06-07	757.2	19.5	SW	Breeze	Cloudy
1883-06-08	759.0	18.5	SW	Breeze	Cloudy
1883-06-09	763.2	19.0	SW	Calm	Cloudy
1883-06-10	761.9	21.9	NW	Calm	Cloudy
1883-06-11	761.8	22.0	NW	Calm	Clear
1883-06-12	760.2	23.0	NE	Calm	Cloudy
1883-06-13	763.8	23.9	E	Calm	Clear
1883-06-14	762.8	26.0	N	Wind	Clear
1883-06-15	760.3	27.0	NE	Calm	Cloudy
1883-06-16	758.2	25.6	NW	Calm	Clear
1883-06-17	761.5	21.5	W	Calm	Clear
1883-06-18	763.3	22.5	E	Calm	Clear
1883-06-19	761.3	25.6	E	Calm	Clear
1883-06-20	759.2	26.5	NE	Calm	Cloudy
1883-06-21	760.3	23.0	SW	Calm	Clear
1883-06-22	762.8	24.0	NE	Calm	Clear
1883-06-23	760.7	26.0	SW	Calm	Clear
1883-06-24	759.8	23.5	NW	Calm	Cloudy
1883-06-25	761.5	22.0	W	Calm	Clear
1883-06-26	761.1	21.0	SW	Calm	Clear
1883-06-27	761.2	24.0	W	Calm	Clear
1883-06-28	761.5	21.0	SW	Calm	Cloudy
1883-06-29	762.0	20.0	NW	Breeze	Cloudy
1883-06-30	763.5	21.5	W	Calm	Clear
1883-07-01	761.6	26.5	N	Calm	Clear
1883-07-02	756.7	30.0	NW	Calm	Clear
1883-07-03	758.2	25.0	SW	Calm	Cloudy
1883-07-04	758.5	23.4	W	Calm	Clear
1883-07-05	759.8	19.0	W	Calm	Cloudy
1883-07-06	760.6	21.5	NW	Breeze	Cloudy
1883-07-07					
1883-07-08	760.2	27.5	N	Calm	Clear
1883-07-09					
1883-07-10	761.5	24.0	NW	Breeze	Clear
1883-07-11	761.6	23.0	SW	Calm	Clear
1883-07-12	759.1	25.5	SW	Calm	Clear
1883-07-13	758.4	26.5	W	Breeze	Cloudy
1883-07-14	761.7	23.0	NW	Wind	Clear
1883-07-15	763.4	26.6	NE	Calm	Clear
1883-07-16	765.4	27.0	NE	Calm	Clear
1883-07-17	764.3	30.0	NW	Calm	Clear
1883-07-18	764.0	28.5	SW	Calm	Clear
1883-07-19	765.4	28.0	E	Calm	Clear
1883-07-20	757.3	23.5	NW	Calm	Covered
1883-07-21	760.5	23.0	SW	Calm	Clear
1883-07-22		24.0	NW	Calm	Clear
1883-07-23	761.3	25.0	SW	Calm	Clear
1883-07-24	759.7	27.0	NW	Calm	Clear
1883-07-25	758.1	21.5	NW	Calm	Clear
1883-07-26	759.1	29.5	W	Calm	Clear
1883-07-27	759.3	29.5	NW	Calm	Clear
1883-07-28	759.5	23.0	NW	Calm	Clear
1883-07-29	760.1	#26.5	E	Calm	Clear
1883-07-30	758.3	#15.0	NW	Calm	Clear
1883-07-31	758.1	24.2	N	Calm	Clear
1883-08-01	757.6	28.0	W	Calm	Clear
1883-08-02	760.7	31.5	W	Calm	Clear
1883-08-03	759.3	27.5	NW	Calm	Clear
1883-08-04	759.5	26.0	W	Calm	Clear
1883-08-05					
1883-08-06					
1883-08-07					
1883-08-08	761.4	26.0	SW	Calm	Clear
1883-08-09	760.8	25.0	W	Calm	Clear
1883-08-10	758.4	27.0	SW	Calm	Clear
1883-08-11	758.6	27.5	NW	Calm	Clear
1883-08-12	760.0	32.0	E	Calm	Clear
1883-08-13	759.5	34.5	SE	Calm	Cloudy
1883-08-14					
1883-08-15	763.0	26.0	NW	Calm	Clear
1883-08-16	762.4	24.0	NE	Calm	Clear
1883-08-17	762.2	27.0	E	Breeze	Clear
1883-08-18	760.5	28.5	E	Calm	Clear
1883-08-19	758.0	30.5	SE	Calm	Clear
1883-08-20	759.9	29.5	NW	Calm	Clear
1883-08-21	760.3	30.0	NW	Calm	Clear
1883-08-22	760.9	25.0	E	Breeze	Covered
1883-08-23	760.0	26.0	NW	Calm	Covered
1883-08-24	758.9	26.5	E	Breeze	Clear
1883-08-25	759.1	29.6	NW	Calm	Clear
1883-08-26	761.0	25.0	SW	Calm	Cloudy
1883-08-27	761.6	29.0	SW	Calm	Clear
1883-08-28	760.3	30.0	NE	Calm	Clear
1883-08-29	759.8	30.0	NW	Calm	Clear
1883-08-30	759.3	30.0	W	Calm	Clear
1883-08-31	759.3	23.0	W	Breeze	Clear
1883-09-01					
1883-09-02	759.7	20.0	NW	Calm	Cloudy
1883-09-03		20.5	SW	Calm	Cloudy
1883-09-04	764.4	20.0	NW	Calm	Cloudy
1883-09-05	764.6	23.0	N	Calm	Clear
1883-09-06	761.4	23.0	NE	Calm	Clear
1883-09-07	760.4	21.0	NE	Calm	Clear
1883-09-08	759.8	25.0	NE	Calm	Clear
1883-09-09	759.3	25.0	S	Calm	Clear
1883-09-10	759.4	23.5	W	Calm	Clear
1883-09-11	761.3	25.0	N	Calm	Cloudy
1883-09-12	761.1	25.0	NW	Calm	Clear
1883-09-13	759.4	22.0	E	Calm	Clear
1883-09-14	757.3	22.5	SW	Calm	Clear
1883-09-15	759.2	21.0	NW	Calm	Cloudy
1883-09-16	763.9	21.0	W	Calm	Clear
1883-09-17	764.2	23.5	NW	Calm	Cloudy
1883-09-18	763.1	25.0	W	Calm	Clear
1883-09-19	760.3	24.5	SW	Calm	Clear
1883-09-20	760.4	23.0	SW	Calm	Cloudy
1883-09-21	762.7	22.0	SW	Calm	Cloudy
1883-09-22	762.8	21.0	SW	Calm	Covered
1883-09-23	758.9	24.0	NW	Calm	Covered
1883-09-24	764.9	22.0	W	Calm	Cloudy
1883-09-25	773.6	25.0	SE	Calm	Clear
1883-09-26		25.5	NE	Calm	Clear
1883-09-27	762.6	24.5	NW	Calm	Cloudy
1883-09-28	762.3	23.0	N	Calm	Clear
1883-09-29	760.0	21.0	NW	Calm	Clear
1883-09-30	758.8	17.0	NW	Breeze	Clear
1883-10-01	759.3	16.0	NW	Breeze	Cloudy
1883-10-02	760.9	18.0	NE	Breeze	Clear
1883-10-03	766.3	18.0	E	Calm	Clear
1883-10-04	765.5	17.5	W	Breeze	Cloudy
1883-10-05	763.7	19.5	NE	Calm	Cloudy
1883-10-06	757.9	16.0	SE		Clear
1883-10-07	759.0	19.0	E	Wind	Cloudy
1883-10-08	759.5	16.5	E	Wind	Covered
1883-10-09	759.1	17.0	S	Hurricane_wind	Covered
1883-10-10	757.6	14.0	SE	Calm	Rainy
1883-10-11	760.9	15.0	W	Calm	Covered
1883-10-12	762.3	14.5	SW	Calm	Covered
1883-10-13	763.3	14.5	SW	Calm	Clear
1883-10-14	763.9	18.0	S	Calm	Clear
1883-10-15	762.4	15.0	W	Calm	Covered
1883-10-16	764.7	14.0	W	Calm	Clear
1883-10-17	766.9	19.0	NW	Calm	Covered
1883-10-18	768.0	21.0	NE	Calm	Clear
1883-10-19	766.3	21.5	NE	Calm	Clear
1883-10-20	761.2	22.5	NE	Calm	Clear
1883-10-21	759.0	14.5	NW	Calm	Covered
1883-10-22	762.8	16.0	NW	Calm	Clear
1883-10-23	767.3	15.0	NW	Calm	Clear
1883-10-24	767.0	14.0	E	Calm	Clear
1883-10-25	762.2	14.5	E	Breeze	Clear
1883-10-26	759.7	15.5	N	Calm	Covered
1883-10-27	760.2	19.0	SW	Calm	Covered
1883-10-28	757.8	21.6	SE	Calm	Cloudy
1883-10-29	760.4	18.0	NE	Calm	Covered
1883-10-30	762.1	15.0	E	Calm	Rainy
1883-10-31	761.1	15.5	E		Cloudy
1883-11-01	760.1	12.0	E	Calm	Cloudy
1883-11-02	759.5	19.0	E	Calm	Clear
1883-11-03		16.5	NW	Calm	Covered
1883-11-04	762.4	18.0	E	Calm	Clear
1883-11-05		18.0	NE	Calm	Clear
1883-11-06	760.8	15.0	NW	Calm	Covered
1883-11-07	759.1	15.5	SW	Calm	Covered
1883-11-08	763.6	15.0	NW	Calm	Clear
1883-11-09	766.0	12.5	NE	Calm	Clear
1883-11-10	766.4	13.7	E	Calm	Clear
1883-11-11	765.0	14.0	NE	Calm	Clear
1883-11-12	763.3	12.0	NE	Calm	Clear
1883-11-13	761.0	10.0	SE	Calm	Covered
1883-11-14	760.1	13.0	SE	Calm	Cloudy
1883-11-15	761.6	12.2	NE	Calm	Clear
1883-11-16	762.2	13.0	NW	Calm	Clear
1883-11-17	765.9	15.0	N	Calm	Clear
1883-11-18	765.9	16.0	NW	Calm	Clear
1883-11-19	767.6	17.0	NW	Calm	Clear
1883-11-20	769.4	9.0	E	Calm	Fog
1883-11-21	768.2	11.5	SE	Calm	Cloudy
1883-11-22	767.9	10.0	NW	Calm	Clear
1883-11-23	766.7	10.0	W	Calm	Cloudy
1883-11-24	764.5	12.0	SW	Calm	Fog
1883-11-25					
1883-11-26	758.9	#12.5	SW	Calm	Rainy
1883-11-27	767.1	4.0	E	Calm	Fog
1883-11-28	763.9	6.0	NE	Calm	Cloudy
1883-11-29	767.1	10.0	SE	Calm	Cloudy
1883-11-30	768.0	10.0	NE	Calm	Clear
1883-12-01	769.3	5.0	E	Calm	Fog
1883-12-02	768.2	12.0	NE	Calm	Clear
1883-12-03	769.1	5.0	E	Calm	Clear
1883-12-04	768.6	4.5	E	Calm	Clear
1883-12-05	764.8	6.0	W	Breeze	Clear
1883-12-06	763.2	8.0	SW	Calm	Covered
1883-12-07	762.7	8.5	NE	Breeze	Clear
1883-12-08	764.7	6.0	NE	Breeze	Clear
1883-12-09	765.7	1.5	S	Calm	Clear
1883-12-10	767.5	2.0	SW	Calm	Clear
1883-12-11	766.4	4.5	SW		Clear
1883-12-12	772.5	5.0	E	Calm	Clear
1883-12-13	771.5	3.5	NE	Calm	Clear
1883-12-14	770.1	2.5	NE	Calm	Cloudy
1883-12-15	767.5	7.0	SE	Calm	Cloudy
1883-12-16	766.3	7.0	SE	Calm	Covered
1883-12-17	761.0	8.0	NE	Breeze	Cloudy
1883-12-18	761.1	2.0	NE	Breeze	Snow
1883-12-19	764.3	6.5	NE	Breeze	Cloudy
1883-12-20	756.7	6.5	SE	Breeze	Covered
1883-12-21	757.9	8.0	SE	Breeze	Covered
1883-12-22	760.5	8.5	E		Covered
1883-12-23	763.8	9.0	E	Breeze	Covered
1883-12-24	772.2	9.5	SE	Calm	Cloudy
1883-12-25	768.3	9.0	E	Calm	Clear
1883-12-26	770.3	9.5	N	Calm	Clear
1883-12-27	769.6	4.5	NE	Calm	Cloudy
1883-12-28	765.8	6.0	N	Calm	Clear
1883-12-29	765.1	5.0	E	Calm	Clear
1883-12-30	763.6	1.5	SE	Calm	Fog
1883-12-31	763.1	3.5	NE	Calm	Covered
1884-01-01	760.5	9.5	S	Calm	Rainy
1884-01-02	762.6	15.5	S	Breeze	Covered
1884-01-03	762.7	11.5	S	Calm	Rainy
1884-01-04	765.2	10.0	E	Calm	Covered
1884-01-05	767.1	10.5	E	Calm	Cloudy
1884-01-06	769.0	11.0	E	Calm	Clear
1884-01-07	767.4	8.5	E	Calm	Clear
1884-01-08	775.6	10.5	NE	Calm	Clear
1884-01-09	766.0	9.0	E	Calm	Clear
1884-01-10	769.3	9.0	NE	Calm	Clear
1884-01-11	772.5	8.0	NE	Calm	Clear
1884-01-12	772.1	4.0	E	Calm	Clear
1884-01-13	770.3	5.5	E	Calm	Clear
1884-01-14	769.8	5.0			Cloudy
1884-01-15	770.0	5.0	NE	Calm	Clear
1884-01-16	770.0	3.0	NE	Calm	Clear
1884-01-17	771.0	5.0	NE	Calm	Clear
1884-01-18	771.1	4.5	NE	Calm	Clear
1884-01-19	772.5		NE	Calm	Clear
1884-01-20	774.1	5.0	NE	Calm	Clear
1884-01-21	774.1	5.0	NE	Breeze	Clear
1884-01-22	774.5	4.0	SE	Calm	Clear
1884-01-23	774.8	5.0	N	Calm	Clear
1884-01-24		8.0	SW	Calm	Covered
1884-01-25	765.1	8.5	SE	Calm	Rainy
1884-01-26	768.4	5.5	SW	Calm	Fog
1884-01-27	765.6	12.0	SW	Calm	Drizzle
1884-01-28	770.0	13.0	SW	Calm	Covered
1884-01-29	771.2	14.0	N	Calm	Covered
1884-01-30	770.8	7.0	E	Calm	Fog
1884-01-31	767.4	9.5	S	Calm	Clear
1884-02-01	768.4	9.5	W	Calm	Covered
1884-02-02	765.1	8.0	NW	Calm	Cloudy
1884-02-03	766.3	6.5	E	Calm	Clear
1884-02-04	765.7	8.0	E	Breeze	Covered
1884-02-05	764.2	10.0	SE	Breeze	Covered
1884-02-06	763.9	10.0	NE	Calm	Covered
1884-02-07	761.1	10.0	NE	Calm	Covered
1884-02-08	758.6	12.5	SE	Breeze	Covered
1884-02-09	765.4	9.5	SW	Calm	Covered
1884-02-10	763.9	11.0	S	Calm	Covered
1884-02-11	761.0	10.0	NW	Calm	Rainy
1884-02-12	762.3	10.0	SE	Calm	Clear
1884-02-13	753.9	10.0	SE	Calm	Cloudy
1884-02-14	764.4	11.5	SE		Clear
1884-02-15	756.2	11.5	SW		Covered
1884-02-16	753.1	10.0	NE	Calm	Covered
1884-02-17	751.5	10.0	N	Calm	Covered
1884-02-18	754.4	12.5	S	Calm	Clear
1884-02-19	759.1	9.5	SW	Calm	Cloudy
1884-02-20	767.1	8.0	SW	Calm	Clear
1884-02-21	767.0	11.5	SE	Calm	Cloudy
1884-02-22	764.2	9.5	SE	Calm	Clear
1884-02-23	761.7	11.0	NW	Calm	Covered
1884-02-24	768.0	11.0	NW	Calm	Clear
1884-02-25	768.4	8.0	NW	Calm	Clear
1884-02-26	764.7	9.0	NE	Calm	Clear
1884-02-27	759.6	10.0	NW	Calm	Cloudy
1884-02-28	753.2	11.5	S	Calm	Covered
1884-02-29	754.8	4.0	SW	Calm	Covered
1884-03-01	758.7	10.5	SW	Calm	Covered
1884-03-02	759.8	11.0	E	Calm	Cloudy
1884-03-03	762.1	14.0	NE	Calm	Clear
1884-03-04	757.1	12.0	S	Calm	Covered
1884-03-05	759.5	15.0	NE	Calm	Cloudy
1884-03-06	762.3	13.0	NE	Calm	Clear
1884-03-07	759.0	12.0	N	Calm	Cloudy
1884-03-08	761.7	9.0	NW	Calm	Drizzle
1884-03-09	760.3	11.0	W	Calm	Clear
1884-03-10	756.7	12.0	SW	Breeze	Covered
1884-03-11	750.7	15.0	S	Wind	Covered
1884-03-12	759.8	16.5	NW	Breeze	Cloudy
1884-03-13	765.8	11.5	SW	Calm	Clear
1884-03-14	764.0	12.0	E	Calm	Clear
1884-03-15	760.1	16.0	SE	Calm	Clear
1884-03-16	757.5	13.0	E	Breeze	Covered
1884-03-17	755.5	15.4	E	Breeze	Clear
1884-03-18	760.3	16.5	NE	Calm	Clear
1884-03-19	764.0	17.0	NE		Cloudy
1884-03-20	762.1	16.0	NE	Calm	Cloudy
1884-03-21	765.2	15.0	NE	Calm	Clear
1884-03-22	764.4	12.0	NE	Breeze	Clear
1884-03-23	760.2	14.0	NE	Calm	Clear
1884-03-24	755.4	16.0	NE	Calm	Clear
1884-03-25	757.8	13.0	SW	Calm	Cloudy
1884-03-26	755.9	11.5	NW	Calm	Cloudy
1884-03-27	753.9	9.0	N	Calm	Covered
1884-03-28	753.5	9.5	NE	Calm	Covered
1884-03-29	751.0	13.0	NW	Calm	Cloudy
1884-03-30	750.1	11.0	NE	Calm	Covered
1884-03-31	754.0	10.0	NW	Calm	Covered
1884-04-01	759.3	12.1	SW	Breeze	Covered
1884-04-02	752.6	12.0	SW	Wind	Covered
1884-04-03	756.3	11.0	NW	Breeze	Cloudy
1884-04-04	750.9	13.5	SW	Breeze	Rainy
1884-04-05	759.6	13.0	SW	Breeze	Rainy
1884-04-06	753.1	11.0	SW	Calm	Covered
1884-04-07		13.0	SW	Calm	Covered
1884-04-08	759.4	10.0	E	Calm	Covered
1884-04-09	754.1	14.5	NW	Calm	Covered
1884-04-10	759.5	14.0	S	Calm	Covered
1884-04-11	756.5	17.5	E	Calm	Clear
1884-04-12	753.0	16.5	SE	Calm	Covered
1884-04-13	753.9	15.0	SE	Calm	Covered
1884-04-14	752.6	11.0	NW	Breeze	Covered
1884-04-15	754.2	12.5	NW	Breeze	Cloudy
1884-04-16	754.0	7.0	NW	Calm	Covered
1884-04-17	753.5	11.0	S	Calm	Cloudy
1884-04-18	752.0	12.5	S	Calm	Cloudy
1884-04-19	754.7	12.0	NW	Calm	Covered
1884-04-20	757.3	13.0	SW	Calm	Covered
1884-04-21	751.9	13.0	SE	Calm	Covered
1884-04-22	#746.5	14.0	SW	Calm	Covered
1884-04-23	751.7	14.0	SW	Breeze	Cloudy
1884-04-24	754.3	12.0	SW	Breeze	Cloudy
1884-04-25	755.4	12.0	SW	Breeze	Cloudy
1884-04-26	758.6	11.5	N	Calm	Cloudy
1884-04-27	763.2	14.0	NW	Calm	Clear
1884-04-28	760.3	13.0	SW	Calm	Covered
1884-04-29	757.6	12.5	NW	Breeze	Clear
1884-04-30	759.9	13.0	NW	Calm	Cloudy
1884-05-01	762.8	16.0	W	Calm	Covered
1884-05-02	763.9	17.0	NE	Calm	Clear
1884-05-03	761.7	20.0	NE	Calm	Clear
1884-05-04	758.6	19.5	NW	Calm	Clear
1884-05-05	760.1	17.9	N	Calm	Cloudy
1884-05-06	761.6	16.5	NW	Calm	Covered
1884-05-07	768.3	18.0	N	Calm	Clear
1884-05-08	764.8	19.0	E	Calm	Clear
1884-05-09	762.7	20.5	E	Calm	Clear
1884-05-10	762.2	21.0	E	Calm	Clear
1884-05-11	760.0	20.0	E	Calm	Clear
1884-05-12	759.5	19.0	SW	Calm	Covered
1884-05-13	761.2	20.5	NW	Calm	Clear
1884-05-14	763.2	17.5	NW	Calm	Clear
1884-05-15	765.9		E	Calm	Clear
1884-05-16	762.0	22.5	E	Calm	Clear
1884-05-17	757.9	20.5	SE	Calm	Covered
1884-05-18	757.4	17.5	NW	Calm	Cloudy
1884-05-19	755.6	14.0	NW	Calm	Covered
1884-05-20	757.7	16.0	NE	Breeze	Covered
1884-05-21	756.9	18.5	N	Calm	Covered
1884-05-22	756.9	20.0	E	Wind	Clear
1884-05-23	757.4	20.0	SE	Calm	Cloudy
1884-05-24	763.4	19.2	E	Wind	Almost_covered
1884-05-25	759.6	20.0	NW	Calm	Cloudy
1884-05-26	760.9	17.0	W	Calm	Covered
1884-05-27	762.4	21.0	W	Calm	Clear
1884-05-28	761.6	20.0	W	Calm	Clear
1884-05-29	757.3	20.0		Calm	Clear
1884-05-30	759.9	19.0	NW	Calm	Clear
1884-05-31	758.6	17.0	SW	Calm	Cloudy
1884-06-01	760.8	18.0	SW	Calm	Cloudy
1884-06-02	761.1	15.0	NW	Breeze	Covered
1884-06-03	761.9	14.5	NW	Calm	Cloudy
1884-06-04	762.8	20.5	NW	Calm	Cloudy
1884-06-05	762.1	17.5	NW	Calm	Clear
1884-06-06	767.0	20.0	N	Calm	Clear
1884-06-07	761.5	19.5	NW	Calm	Clear
1884-06-08	760.8	22.5	N	Calm	Clear
1884-06-09	760.8	23.0	E	Calm	Cloudy
1884-06-10	759.9	#15.5	NE	Calm	Clear
1884-06-11	760.3	26.5	NE	Calm	Clear
1884-06-12	760.9	24.5	E	Calm	Clear
1884-06-13	760.9	27.0	NE	Calm	Clear
1884-06-14	760.1	28.0	NE	Calm	Clear
1884-06-15	760.2	26.5	NE	Calm	Clear
1884-06-16	757.8	29.5	NE	Calm	Clear
1884-06-17	755.1	29.5	NE	Calm	Cloudy
1884-06-18	757.3	21.5	SW	Calm	Clear
1884-06-19	761.4	18.0	SW	Calm	Covered
1884-06-20	763.0	21.0	SW	Calm	Clear
1884-06-21	763.8	27.0	SW	Calm	Clear
1884-06-22	761.2	20.5	NE	Calm	Clouds
1884-06-23	759.6	#27.5	NE	Calm	Covered
1884-06-24	757.6	15.0	SE	Calm	Clear
1884-06-25	761.3	23.0	SW	Calm	Clear
1884-06-26	763.3	23.0	SE	Calm	Clear
1884-06-27	763.5	23.5	SW	Calm	Clear
1884-06-28	763.5	23.0	W	Calm	Clear
1884-06-29	760.9	28.5	NW	Calm	Clear
1884-06-30	758.7	32.0	NW	Calm	Clear
1884-07-01	760.3	31.5	SW	Calm	Clear
1884-07-02	761.8	30.0	W	Calm	Clear
1884-07-03	760.4	24.5	SW	Calm	Clouds
1884-07-04	760.6	21.5	W	Calm	Cloudy
1884-07-05	761.6	23.0	W	Calm	Cloudy
1884-07-06	762.5	25.0	WNW		Clear
1884-07-07	759.9	23.0		Calm	Clear
1884-07-08		24.0	W	Calm	Cloudy
1884-07-09	759.3	21.0	W	Calm	Clear
1884-07-10	760.3	22.0	SW	Breeze	Covered
1884-07-11	760.0	22.0	SW	Calm	Covered
1884-07-12	759.0	25.0	W	Calm	Clear
1884-07-13	764.4	23.0	W	Calm	Cloudy
1884-07-14	761.0	27.0	NW	Calm	Clear
1884-07-15	760.9	26.0	W	Calm	Clear
1884-07-16	760.1	24.5	NW	Calm	Cloudy
1884-07-17	751.9	24.0	W	Calm	Clear
1884-07-18	760.5	25.1	W		Clear
1884-07-19	761.7	26.0	W	Calm	Clear
1884-07-20	762.7	31.0	NE	Calm	Clear
1884-07-21	762.8	30.5	E	Calm	Clear
1884-07-22	760.8	31.0	E		Clear
1884-07-23	759.1	31.5	SE	Calm	Clear
1884-07-24	759.4	29.0	W	Calm	Clear
1884-07-25	760.1	27.3	NW	Calm	Clear
1884-07-26	761.5	28.5	SE	Calm	Clear
1884-07-27	761.3	#32.0	NE	Calm	Clear
1884-07-28	760.0	#20.5	E	Calm	Clear
1884-07-29	759.4	30.0	E	Calm	Clear
1884-07-30	760.3	30.0	W	Calm	Clear
1884-07-31	761.1	29.5	W	Calm	Clear
1884-08-01	760.4	30.5	W	Calm	Clear
1884-08-02	760.6	31.5	NW	Calm	Clear
1884-08-03	760.6	32.5	NW	Calm	Clear
1884-08-04	760.9	31.5	SE	Calm	Cloudy
1884-08-05	759.2		E	Calm	Covered
1884-08-06	763.1	#31.0	SE	Calm	Covered
1884-08-07	757.8	#20.0	E	Calm	Covered
1884-08-08	758.4	30.0	NE	Calm	Clear
1884-08-09	758.4	25.0	WSW	Calm	Clear
1884-08-10	758.2	28.0	W	Calm	Cloudy
1884-08-11	759.6	28.0	NW	Calm	Clear
1884-08-12	760.6	29.0	SW	Calm	Clear
1884-08-13	759.6	29.0	NW	Calm	Covered
1884-08-14	760.1	29.5	NW	Calm	Clear
1884-08-15	759.7	29.5	E	Calm	Cloudy
1884-08-16	759.6	30.5	SW	Calm	Clear
1884-08-17	760.5	28.0	NW	Calm	Clear
1884-08-18	766.9	29.4	NW	Calm	Cloudy
1884-08-19	759.2	29.0	N	Calm	Cloudy
1884-08-20	758.7	23.5	SW	Calm	Clear
1884-08-21	759.4	24.0	S	Calm	Clear
1884-08-22	758.0	25.0	SW	Calm	Clear
1884-08-23	757.7	26.0	SW	Calm	Cloudy
1884-08-24	757.7	30.0	W	Calm	Covered
1884-08-25	760.7	25.0	NW	Calm	Cloudy
1884-08-26	760.2	26.5	NW	Calm	Clear
1884-08-27	757.2	27.0	NW	Calm	Clear
1884-08-28	758.7	20.5	SW	Calm	Covered
1884-08-29	762.2	20.5	SW	Calm	Cloudy
1884-08-30	762.4	25.0	NE	Calm	Cloudy
1884-08-31	762.1	19.0	S	Calm	Covered
1884-09-01	762.8	20.5	NW	Calm	Covered
1884-09-02	760.3	21.0	SW	Calm	Covered
1884-09-03	763.2	20.0	SW	Wind	Covered
1884-09-04	763.5	20.0	NW		Clear
1884-09-05	762.2	22.0	NW	Calm	Clear
1884-09-06	766.6	23.0	NW	Calm	Clear
1884-09-07			NE	Calm	Clear
1884-09-08	761.5	27.0	E	Calm	Clear
1884-09-09	770.7	29.0	SE	Calm	Clear
1884-09-10	759.2	29.0	SW	Calm	Clear
1884-09-11	757.2	26.0	W	Breeze	Cloudy
1884-09-12	759.4	22.0	SW	Calm	Clear
1884-09-13	760.8	18.0		Calm	Covered
1884-09-14	765.9		SW	Breeze	Covered
1884-09-15	758.8	19.5	SW	Calm	Cloudy
1884-09-16	758.6	21.0	SE	Calm	Covered
1884-09-17	762.9	21.0	W	Calm	Cloudy
1884-09-18	762.4	21.0	E	Calm	Clear
1884-09-19	761.0	22.5	N	Calm	Clear
1884-09-20	760.9	20.5	SW	Calm	Cloudy
1884-09-21	761.7	21.5	SW	Calm	Covered
1884-09-22	766.1	22.0	NW	Calm	Clear
1884-09-23	760.9	24.0	NW	Calm	Cloudy
1884-09-24	762.4	22.0	E	Calm	Clear
1884-09-25		20.5	NE	Breeze	Covered
1884-09-26	761.1	21.0	NE	Calm	Clear
1884-09-27	765.4	22.0	NE	Calm	Clear
1884-09-28	769.3	19.9	NE	Wind	Cloudy
1884-09-29	763.0	23.0	SW	Calm	Covered
1884-09-30					
1884-10-01	762.1	24.0	NW	Calm	Clear
1884-10-02	761.2	22.0	N	Calm	Cloudy
1884-10-03	762.3	22.5	E	Calm	Clear
1884-10-04	761.5	25.0	SE	Calm	Clear
1884-10-05	759.6	#27.2	NW	Calm	Clear
1884-10-06	759.8	18.0	SE	Breeze	Clear
1884-10-07	759.7	17.0	E	Breeze	Clear
1884-10-08	759.5	16.0	E	Breeze	Clear
1884-10-09	758.4	20.0	NE	Calm	Clear
1884-10-10	758.4	20.0	NW	Calm	Clear
1884-10-11	760.8	19.5	NE	Calm	Clear
1884-10-12	759.3	18.3	NW	Calm	Clear
1884-10-13	764.0	17.0	NE	Calm	Clear
1884-10-14		15.0	NE	Calm	Clear
