/* DATA DESCRIPTION:
Citation:	Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2021): Early meteorological records from BABADA3 (1864-1900), Extremadura region, SW Iberia. PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.926359 (dataset in review), 
1884-11-23	0
1884-11-24	0
1884-11-25	0
1884-11-26	0
1884-11-27	0
1884-11-28	0
1884-11-29	0
1884-11-30	0
1884-12-01	0
1884-12-02	0
1884-12-03	0
1884-12-04	1
1884-12-05	0
1884-12-06	0
1884-12-07	0
1884-12-08	0
1884-12-09	0
1884-12-10	0
1884-12-11	0
1884-12-12	0
1884-12-13	0
1884-12-14	0
1884-12-15	0
1884-12-16	0
1884-12-17	0
1884-12-18	0
1884-12-19	0
1884-12-20	0
1884-12-21	0
1884-12-22	0
1884-12-23	0
1884-12-24	1
1884-12-25	0
1884-12-26	1
1884-12-27	0
1884-12-28	0
1884-12-29	0
1884-12-30	0
1884-12-31	
1885-01-01	
1885-01-02	0
1885-01-03	1
1885-01-04	
1885-01-05	0
1885-01-06	0
1885-01-07	0
1885-01-08	1
1885-01-09	0
1885-01-10	0
1885-01-11	0
1885-01-12	0
1885-01-13	0
1885-01-14	0
1885-01-15	0
1885-01-16	0
1885-01-17	1
1885-01-18	0
1885-01-19	0
1885-01-20	0
1885-01-21	0
1885-01-22	0
1885-01-23	0
1885-01-24	1
1885-01-25	0
1885-01-26	0
1885-01-27	1
1885-01-28	0
1885-01-29	0
1885-01-30	1
1885-01-31	1
1885-02-01	0
1885-02-02	0
1885-02-03	
1885-02-04	0
1885-02-05	0
1885-02-06	0
1885-02-07	0
1885-02-08	0
1885-02-09	0
1885-02-10	0
1885-02-11	
1885-02-12	0
1885-02-13	0
1885-02-14	
1885-02-15	0
1885-02-16	0
1885-02-17	1
1885-02-18	0
1885-02-19	1
1885-02-20	1
1885-02-21	0
1885-02-22	0
1885-02-23	0
1885-02-24	0
1885-02-25	0
1885-02-26	0
1885-02-27	0
1885-02-28	0
1885-03-01	0
1885-03-02	1
1885-03-03	1
1885-03-04	
1885-03-05	0
1885-03-06	0
1885-03-07	1
1885-03-08	1
1885-03-09	0
1885-03-10	0
1885-03-11	0
1885-03-12	1
1885-03-13	1
1885-03-14	1
1885-03-15	0
1885-03-16	0
1885-03-17	0
1885-03-18	0
1885-03-19	0
1885-03-20	0
1885-03-21	0
1885-03-22	
1885-03-23	0
1885-03-24	0
1885-03-25	0
1885-03-26	
1885-03-27	0
1885-03-28	0
1885-03-29	0
1885-03-30	0
1885-03-31	0
1885-04-01	0
1885-04-02	0
1885-04-03	0
1885-04-04	0
1885-04-05	0
1885-04-06	0
1885-04-07	0
1885-04-08	0
1885-04-09	0
1885-04-10	0
1885-04-11	0
1885-04-12	0
1885-04-13	0
1885-04-14	0
1885-04-15	0
1885-04-16	0
1885-04-17	0
1885-04-18	0
1885-04-19	
1885-04-20	0
1885-04-21	0
1885-04-22	0
1885-04-23	0
1885-04-24	0
1885-04-25	0
1885-04-26	0
1885-04-27	0
1885-04-28	0
1885-04-29	0
1885-04-30	0
1885-05-01	0
1885-05-02	0
1885-05-03	0
1885-05-04	0
1885-05-05	
1885-05-06	0
1885-05-07	0
1885-05-08	
1885-05-09	0
1885-05-10	0
1885-05-11	
1885-05-12	0
1885-05-13	0
1885-05-14	0
1885-05-15	0
1885-05-16	0
1885-05-17	
1885-05-18	0
1885-05-19	
1885-05-20	
1885-05-21	0
1885-05-22	0
1885-05-23	
1885-05-24	0
1885-05-25	0
1885-05-26	
1885-05-27	0
1885-05-28	0
1885-05-29	
1885-05-30	0
1885-05-31	0
1885-06-01	0
1885-06-02	0
1885-06-03	0
1885-06-04	0
1885-06-05	0
1885-06-06	0
1885-06-07	0
1885-06-08	0
1885-06-09	0
1885-06-10	0
1885-06-11	0
1885-06-12	0
1885-06-13	0
1885-06-14	0
1885-06-15	0
1885-06-16	0
1885-06-17	0
1885-06-18	0
1885-06-19	0
1885-06-20	
1885-06-21	0
1885-06-22	0
1885-06-23	0
1885-06-24	0
1885-06-25	0
1885-06-26	0
1885-06-27	0
1885-06-28	0
1885-06-29	0
1885-06-30	0
1885-07-01	0
1885-07-02	0
1885-07-03	0
1885-07-04	0
1885-07-05	0
1885-07-06	0
1885-07-07	0
1885-07-08	0
1885-07-09	0
1885-07-10	0
1885-07-11	0
1885-07-12	0
1885-07-13	0
1885-07-14	0
1885-07-15	0
1885-07-16	0
1885-07-17	0
1885-07-18	0
1885-07-19	0
1885-07-20	
1885-07-21	0
1885-07-22	0
1885-07-23	
1885-07-24	
1885-07-25	0
1885-07-26	0
1885-07-27	0
1885-07-28	
1885-07-29	0
1885-07-30	
1885-07-31	0
1885-08-01	0
1885-08-02	0
1885-08-03	0
1885-08-04	0
1885-08-05	0
1885-08-06	0
1885-08-07	0
1885-08-08	0
1885-08-09	0
1885-08-10	0
1885-08-11	0
1885-08-12	0
1885-08-13	0
1885-08-14	0
1885-08-15	0
1885-08-16	0
1885-08-17	0
1885-08-18	0
1885-08-19	0
1885-08-20	0
1885-08-21	0
1885-08-22	0
1885-08-23	0
1885-08-24	0
1885-08-25	0
1885-08-26	0
1885-08-27	0
1885-08-28	0
1885-08-29	0
1885-08-30	0
1885-08-31	0
1885-09-01	0
1885-09-02	0
1885-09-03	0
1885-09-04	0
1885-09-05	
1885-09-06	0
1885-09-07	0
1885-09-08	0
1885-09-09	0
1885-09-10	0
1885-09-11	0
1885-09-12	0
1885-09-13	0
1885-09-14	0
1885-09-15	0
1885-09-16	0
1885-09-17	0
1885-09-18	0
1885-09-19	0
1885-09-20	0
1885-09-21	0
1885-09-22	0
1885-09-23	0
1885-09-24	0
1885-09-25	0
1885-09-26	
1885-09-27	0
1885-09-28	0
1885-09-29	0
1885-09-30	0
1885-10-01	0
1885-10-02	0
1885-10-03	0
1885-10-04	0
1885-10-05	0
1885-10-06	0
1885-10-07	0
1885-10-08	0
1885-10-09	0
1885-10-10	0
1885-10-11	0
1885-10-12	0
1885-10-13	0
1885-10-14	0
1885-10-15	0
1885-10-16	0
1885-10-17	0
1885-10-18	0
1885-10-19	0
1885-10-20	0
1885-10-21	0
1885-10-22	0
1885-10-23	1
1885-10-24	0
1885-10-25	0
1885-10-26	0
1885-10-27	
1885-10-28	0
1885-10-29	0
1885-10-30	0
1885-10-31	0
1885-11-01	0
1885-11-02	0
1885-11-03	0
1885-11-04	0
1885-11-05	0
1885-11-06	0
1885-11-07	0
1885-11-08	0
1885-11-09	0
1885-11-10	0
1885-11-11	0
1885-11-12	0
1885-11-13	0
1885-11-14	0
1885-11-15	0
1885-11-16	0
1885-11-17	0
1885-11-18	0
1885-11-19	0
1885-11-20	0
1885-11-21	0
1885-11-22	0
1885-11-23	0
1885-11-24	0
1885-11-25	0
1885-11-26	
1885-11-27	0
1885-11-28	0
1885-11-29	0
1885-11-30	0
1885-12-01	0
1885-12-02	0
1885-12-03	0
1885-12-04	0
1885-12-05	0
1885-12-06	0
1885-12-07	0
1885-12-08	0
1885-12-09	0
1885-12-10	0
1885-12-11	0
1885-12-12	0
1885-12-13	0
1885-12-14	0
1885-12-15	0
1885-12-16	0
1885-12-17	0
1885-12-18	0
1885-12-19	0
1885-12-20	0
1885-12-21	0
1885-12-22	0
1885-12-23	0
1885-12-24	0
1885-12-25	0
1885-12-26	0
1885-12-27	0
1885-12-28	0
1885-12-29	0
1885-12-30	0
1885-12-31	0
1886-01-01	0
1886-01-02	0
1886-01-03	0
1886-01-04	0
1886-01-05	0
1886-01-06	0
1886-01-07	0
1886-01-08	0
1886-01-09	0
1886-01-10	0
1886-01-11	0
1886-01-12	0
1886-01-13	0
1886-01-14	0
1886-01-15	0
1886-01-16	0
1886-01-17	0
1886-01-18	0
1886-01-19	0
1886-01-20	0
1886-01-21	1
1886-01-22	0
1886-01-23	1
1886-01-24	0
1886-01-25	0
1886-01-26	0
1886-01-27	0
1886-01-28	0
1886-01-29	1
1886-01-30	0
1886-01-31	0
1886-02-01	0
1886-02-02	0
1886-02-03	0
1886-02-04	0
1886-02-05	0
1886-02-06	0
1886-02-07	0
1886-02-08	0
1886-02-09	0
1886-02-10	0
1886-02-11	0
1886-02-12	0
1886-02-13	0
1886-02-14	0
1886-02-15	1
1886-02-16	
1886-02-17	0
1886-02-18	1
1886-02-19	0
1886-02-20	0
1886-02-21	0
1886-02-22	0
1886-02-23	0
1886-02-24	1
1886-02-25	1
1886-02-26	0
1886-02-27	0
1886-02-28	0
1886-03-01	0
1886-03-02	0
1886-03-03	0
1886-03-04	0
1886-03-05	0
1886-03-06	0
1886-03-07	0
1886-03-08	0
1886-03-09	0
1886-03-10	0
1886-03-11	0
1886-03-12	1
1886-03-13	0
1886-03-14	0
1886-03-15	0
1886-03-16	0
1886-03-17	0
1886-03-18	1
1886-03-19	0
1886-03-20	0
1886-03-21	0
1886-03-22	0
1886-03-23	0
1886-03-24	0
1886-03-25	0
1886-03-26	0
1886-03-27	0
1886-03-28	0
1886-03-29	0
1886-03-30	0
1886-03-31	0
1886-04-01	1
1886-04-02	0
1886-04-03	0
1886-04-04	0
1886-04-05	0
1886-04-06	0
1886-04-07	0
1886-04-08	0
1886-04-09	0
1886-04-10	0
1886-04-11	0
1886-04-12	0
1886-04-13	0
1886-04-14	0
1886-04-15	0
1886-04-16	0
1886-04-17	0
1886-04-18	0
1886-04-19	0
1886-04-20	0
1886-04-21	0
1886-04-22	0
1886-04-23	1
1886-04-24	0
1886-04-25	0
1886-04-26	1
1886-04-27	0
1886-04-28	0
1886-04-29	0
1886-04-30	0
1886-05-01	0
1886-05-02	0
1886-05-03	0
1886-05-04	0
1886-05-05	0
1886-05-06	
1886-05-07	
1886-05-08	0
1886-05-09	0
1886-05-10	0
1886-05-11	0
1886-05-12	
1886-05-13	0
1886-05-14	0
1886-05-15	0
1886-05-16	0
1886-05-17	0
1886-05-18	
1886-05-19	0
1886-05-20	0
1886-05-21	0
1886-05-22	0
1886-05-23	0
1886-05-24	0
1886-05-25	0
1886-05-26	0
1886-05-27	0
1886-05-28	0
1886-05-29	0
1886-05-30	0
1886-05-31	0
1886-06-01	1
1886-06-02	0
1886-06-03	0
1886-06-04	0
1886-06-05	0
1886-06-06	0
1886-06-07	0
1886-06-08	0
1886-06-09	1
1886-06-10	0
1886-06-11	0
1886-06-12	0
1886-06-13	0
1886-06-14	0
1886-06-15	0
1886-06-16	0
1886-06-17	0
1886-06-18	0
1886-06-19	0
1886-06-20	0
1886-06-21	0
1886-06-22	0
1886-06-23	0
1886-06-24	0
1886-06-25	0
1886-06-26	0
1886-06-27	0
1886-06-28	0
1886-06-29	0
1886-06-30	0
1886-07-01	0
1886-07-02	0
1886-07-03	0
1886-07-04	1
1886-07-05	0
1886-07-06	0
1886-07-07	0
1886-07-08	0
1886-07-09	0
1886-07-10	0
1886-07-11	0
1886-07-12	0
1886-07-13	0
1886-07-14	0
1886-07-15	0
1886-07-16	0
1886-07-17	0
1886-07-18	0
1886-07-19	0
1886-07-20	0
1886-07-21	0
1886-07-22	0
1886-07-23	0
1886-07-24	0
1886-07-25	0
1886-07-26	0
1886-07-27	0
1886-07-28	0
1886-07-29	0
1886-07-30	0
1886-07-31	0
1886-08-01	0
1886-08-02	0
1886-08-03	0
1886-08-04	0
1886-08-05	0
1886-08-06	0
1886-08-07	0
1886-08-08	0
1886-08-09	0
1886-08-10	0
1886-08-11	0
1886-08-12	0
1886-08-13	0
1886-08-14	0
1886-08-15	0
1886-08-16	0
1886-08-17	0
1886-08-18	0
1886-08-19	0
1886-08-20	0
1886-08-21	0
1886-08-22	1
1886-08-23	0
1886-08-24	0
1886-08-25	0
1886-08-26	0
1886-08-27	0
1886-08-28	0
1886-08-29	0
1886-08-30	0
1886-08-31	0
1886-09-01	0
1886-09-02	0
1886-09-03	0
1886-09-04	0
1886-09-05	0
1886-09-06	0
1886-09-07	0
1886-09-08	0
1886-09-09	0
1886-09-10	0
1886-09-11	0
1886-09-12	0
1886-09-13	0
1886-09-14	1
1886-09-15	0
1886-09-16	0
1886-09-17	0
1886-09-18	0
1886-09-19	0
1886-09-20	0
1886-09-21	1
1886-09-22	0
1886-09-23	1
1886-09-24	0
1886-09-25	0
1886-09-26	0
1886-09-27	0
1886-09-28	0
1886-09-29	0
1886-09-30	0
1886-10-01	0
1886-10-02	0
1886-10-03	0
1886-10-04	1
1886-10-05	1
1886-10-06	0
1886-10-07	0
1886-10-08	0
1886-10-09	0
1886-10-10	0
1886-10-11	0
1886-10-12	0
1886-10-13	0
1886-10-14	0
1886-10-15	0
1886-10-16	0
1886-10-17	0
1886-10-18	0
1886-10-19	1
1886-10-20	0
1886-10-21	0
1886-10-22	0
1886-10-23	1
1886-10-24	1
1886-10-25	1
1886-10-26	1
1886-10-27	0
1886-10-28	0
1886-10-29	0
1886-10-30	0
1886-10-31	0
1886-11-01	0
1886-11-02	0
1886-11-03	0
1886-11-04	0
1886-11-05	1
1886-11-06	1
1886-11-07	0
1886-11-08	0
1886-11-09	1
1886-11-10	1
1886-11-11	0
1886-11-12	1
1886-11-13	0
1886-11-14	0
1886-11-15	1
1886-11-16	0
1886-11-17	0
1886-11-18	0
1886-11-19	0
1886-11-20	0
1886-11-21	0
1886-11-22	0
1886-11-23	0
1886-11-24	0
1886-11-25	0
1886-11-26	0
1886-11-27	0
1886-11-28	0
1886-11-29	0
1886-11-30	0
1886-12-01	0
1886-12-02	0
1886-12-03	0
1886-12-04	0
1886-12-05	0
1886-12-06	0
1886-12-07	0
1886-12-08	0
1886-12-09	0
1886-12-10	1
1886-12-11	0
1886-12-12	0
1886-12-13	0
1886-12-14	0
1886-12-15	0
1886-12-16	1
1886-12-17	1
1886-12-18	0
1886-12-19	1
1886-12-20	1
1886-12-21	1
1886-12-22	0
1886-12-23	0
1886-12-24	0
1886-12-25	0
1886-12-26	0
1886-12-27	0
1886-12-28	0
1886-12-29	0
1886-12-30	0
1886-12-31	0
1887-01-01	0
1887-01-02	0
1887-01-03	0
1887-01-04	0
1887-01-05	0
1887-01-06	0
1887-01-07	1
1887-01-08	0
1887-01-09	0
1887-01-10	0
1887-01-11	0
1887-01-12	0
1887-01-13	1
1887-01-14	0
1887-01-15	0
1887-01-16	0
1887-01-17	0
1887-01-18	0
1887-01-19	0
1887-01-20	0
1887-01-21	0
1887-01-22	1
1887-01-23	0
1887-01-24	0
1887-01-25	0
1887-01-26	0
1887-01-27	0
1887-01-28	0
1887-01-29	0
1887-01-30	0
1887-01-31	0
1887-02-01	0
1887-02-02	0
1887-02-03	0
1887-02-04	0
1887-02-05	0
1887-02-06	0
1887-02-07	0
1887-02-08	0
1887-02-09	0
1887-02-10	0
1887-02-11	0
1887-02-12	0
1887-02-13	0
1887-02-14	0
1887-02-15	1
1887-02-16	0
1887-02-17	0
1887-02-18	0
1887-02-19	0
1887-02-20	0
1887-02-21	0
1887-02-22	0
1887-02-23	0
1887-02-24	0
1887-02-25	0
1887-02-26	0
1887-02-27	0
1887-02-28	0
1887-03-01	0
1887-03-02	0
1887-03-03	0
1887-03-04	0
1887-03-05	1
1887-03-06	0
1887-03-07	0
1887-03-08	0
1887-03-09	0
1887-03-10	1
1887-03-11	1
1887-03-12	1
1887-03-13	1
1887-03-14	1
1887-03-15	0
1887-03-16	0
1887-03-17	0
1887-03-18	1
1887-03-19	1
1887-03-20	1
1887-03-21	1
1887-03-22	0
1887-03-23	0
1887-03-24	0
1887-03-25	0
1887-03-26	0
1887-03-27	0
1887-03-28	0
1887-03-29	1
1887-03-30	0
1887-03-31	1
1887-04-01	0
1887-04-02	1
1887-04-03	0
1887-04-04	1
1887-04-05	0
1887-04-06	0
1887-04-07	0
1887-04-08	0
1887-04-09	0
1887-04-10	1
1887-04-11	0
1887-04-12	1
1887-04-13	0
1887-04-14	0
1887-04-15	0
1887-04-16	0
1887-04-17	0
1887-04-18	0
1887-04-19	0
1887-04-20	0
1887-04-21	0
1887-04-22	0
1887-04-23	0
1887-04-24	0
1887-04-25	0
1887-04-26	0
1887-04-27	0
1887-04-28	0
1887-04-29	0
1887-04-30	0
1887-05-01	0
1887-05-02	0
1887-05-03	1
1887-05-04	1
1887-05-05	1
1887-05-06	0
1887-05-07	0
1887-05-08	0
1887-05-09	0
1887-05-10	0
1887-05-11	0
1887-05-12	1
1887-05-13	0
1887-05-14	0
1887-05-15	0
1887-05-16	0
1887-05-17	0
1887-05-18	0
1887-05-19	0
1887-05-20	0
1887-05-21	0
1887-05-22	0
1887-05-23	0
1887-05-24	0
1887-05-25	0
1887-05-26	0
1887-05-27	0
1887-05-28	1
1887-05-29	1
1887-05-30	1
1887-05-31	1
1887-06-01	0
1887-06-02	0
1887-06-03	0
1887-06-04	1
1887-06-05	0
1887-06-06	0
1887-06-07	0
1887-06-08	0
1887-06-09	0
1887-06-10	0
1887-06-11	1
1887-06-12	1
1887-06-13	0
1887-06-14	0
1887-06-15	0
1887-06-16	0
1887-06-17	0
1887-06-18	0
1887-06-19	0
1887-06-20	0
1887-06-21	0
1887-06-22	0
1887-06-23	0
1887-06-24	0
1887-06-25	0
1887-06-26	0
1887-06-27	0
1887-06-28	0
1887-06-29	1
1887-06-30	0
1887-07-01	0
1887-07-02	0
1887-07-03	0
1887-07-04	0
1887-07-05	0
1887-07-06	0
1887-07-07	0
1887-07-08	0
1887-07-09	0
1887-07-10	0
1887-07-11	0
1887-07-12	0
1887-07-13	0
1887-07-14	0
1887-07-15	0
1887-07-16	0
1887-07-17	0
1887-07-18	0
1887-07-19	0
1887-07-20	0
1887-07-21	0
1887-07-22	0
1887-07-23	0
1887-07-24	0
1887-07-25	0
1887-07-26	0
1887-07-27	0
1887-07-28	0
1887-07-29	0
1887-07-30	0
1887-07-31	0
1887-08-01	0
1887-08-02	0
1887-08-03	0
1887-08-04	0
1887-08-05	0
1887-08-06	0
1887-08-07	0
1887-08-08	
1887-08-09	0
1887-08-10	0
1887-08-11	0
1887-08-12	0
1887-08-13	0
1887-08-14	0
1887-08-15	0
1887-08-16	0
1887-08-17	0
1887-08-18	0
1887-08-19	0
1887-08-20	0
1887-08-21	0
1887-08-22	0
1887-08-23	0
1887-08-24	0
1887-08-25	0
1887-08-26	0
1887-08-27	0
1887-08-28	0
1887-08-29	0
1887-08-30	0
1887-08-31	0
1887-09-01	0
1887-09-02	0
1887-09-03	0
1887-09-04	0
1887-09-05	0
1887-09-06	0
1887-09-07	0
1887-09-08	0
1887-09-09	0
1887-09-10	0
1887-09-11	0
1887-09-12	0
1887-09-13	0
1887-09-14	0
1887-09-15	0
1887-09-16	0
1887-09-17	0
1887-09-18	0
1887-09-19	0
1887-09-20	0
1887-09-21	0
1887-09-22	0
1887-09-23	0
1887-09-24	0
1887-09-25	0
1887-09-26	0
1887-09-27	0
1887-09-28	0
1887-09-29	0
1887-09-30	0
1887-10-01	1
1887-10-02	0
1887-10-03	0
1887-10-04	0
1887-10-05	0
1887-10-06	0
1887-10-07	0
1887-10-08	1
1887-10-09	1
1887-10-10	0
1887-10-11	0
1887-10-12	0
1887-10-13	0
1887-10-14	0
1887-10-15	0
1887-10-16	0
1887-10-17	0
1887-10-18	0
1887-10-19	0
1887-10-20	0
1887-10-21	0
1887-10-22	0
1887-10-23	0
1887-10-24	0
1887-10-25	0
1887-10-26	0
1887-10-27	0
1887-10-28	0
1887-10-29	0
1887-10-30	0
1887-10-31	0
1887-11-01	1
1887-11-02	1
1887-11-03	1
1887-11-04	0
1887-11-05	0
1887-11-06	0
1887-11-07	0
1887-11-08	0
1887-11-09	0
1887-11-10	1
1887-11-11	0
1887-11-12	0
1887-11-13	1
1887-11-14	1
1887-11-15	1
1887-11-16	1
1887-11-17	1
1887-11-18	0
1887-11-19	0
1887-11-20	1
1887-11-21	1
1887-11-22	1
1887-11-23	1
1887-11-24	0
1887-11-25	0
1887-11-26	0
1887-11-27	0
1887-11-28	0
1887-11-29	1
1887-11-30	0
1887-12-01	
1887-12-02	0
1887-12-03	0
1887-12-04	0
1887-12-05	0
1887-12-06	1
1887-12-07	0
1887-12-08	0
1887-12-09	0
1887-12-10	0
1887-12-11	0
1887-12-12	0
1887-12-13	1
1887-12-14	1
1887-12-15	0
1887-12-16	0
1887-12-17	0
1887-12-18	0
1887-12-19	0
1887-12-20	1
1887-12-21	0
1887-12-22	0
1887-12-23	0
1887-12-24	0
1887-12-25	0
1887-12-26	1
1887-12-27	1
1887-12-28	1
1887-12-29	0
1887-12-30	1
1887-12-31	1
1888-01-01	0
1888-01-02	0
1888-01-03	0
1888-01-04	1
1888-01-05	0
1888-01-06	0
1888-01-07	0
1888-01-08	0
1888-01-09	0
1888-01-10	0
1888-01-11	0
1888-01-12	0
1888-01-13	0
1888-01-14	0
1888-01-15	0
1888-01-16	0
1888-01-17	1
1888-01-18	0
1888-01-19	0
1888-01-20	0
1888-01-21	0
1888-01-22	0
1888-01-23	0
1888-01-24	0
1888-01-25	0
1888-01-26	0
1888-01-27	0
1888-01-28	0
1888-01-29	1
1888-01-30	0
1888-01-31	0
1888-02-01	1
1888-02-02	1
1888-02-03	0
1888-02-04	0
1888-02-05	0
1888-02-06	0
1888-02-07	0
1888-02-08	0
1888-02-09	0
1888-02-10	0
1888-02-11	0
1888-02-12	0
1888-02-13	1
1888-02-14	0
1888-02-15	0
1888-02-16	0
1888-02-17	0
1888-02-18	0
1888-02-19	0
1888-02-20	0
1888-02-21	0
1888-02-22	0
1888-02-23	1
1888-02-24	0
1888-02-25	0
1888-02-26	0
1888-02-27	0
1888-02-28	0
1888-02-29	0
1888-03-01	1
1888-03-02	1
1888-03-03	0
1888-03-04	1
1888-03-05	0
1888-03-06	0
1888-03-07	0
1888-03-08	0
1888-03-09	0
1888-03-10	0
1888-03-11	1
1888-03-12	0
1888-03-13	0
1888-03-14	1
1888-03-15	0
1888-03-16	0
1888-03-17	0
1888-03-18	0
1888-03-19	0
1888-03-20	0
1888-03-21	0
1888-03-22	0
1888-03-23	0
1888-03-24	1
1888-03-25	1
1888-03-26	1
1888-03-27	0
1888-03-28	1
1888-03-29	1
1888-03-30	1
1888-03-31	0
1888-04-01	1
1888-04-02	0
1888-04-03	0
1888-04-04	0
1888-04-05	0
1888-04-06	1
1888-04-07	1
1888-04-08	1
1888-04-09	0
1888-04-10	
1888-04-11	0
1888-04-12	0
1888-04-13	0
1888-04-14	1
1888-04-15	0
1888-04-16	0
1888-04-17	0
1888-04-18	0
1888-04-19	0
1888-04-20	0
1888-04-21	0
1888-04-22	0
1888-04-23	0
1888-04-24	1
1888-04-25	1
1888-04-26	0
1888-04-27	0
1888-04-28	0
1888-04-29	1
1888-04-30	1
1888-05-01	1
1888-05-02	0
1888-05-03	0
1888-05-04	0
1888-05-05	0
1888-05-06	1
1888-05-07	0
1888-05-08	0
1888-05-09	0
1888-05-10	
1888-05-11	0
1888-05-12	0
1888-05-13	1
1888-05-14	1
1888-05-15	0
1888-05-16	0
1888-05-17	0
1888-05-18	1
1888-05-19	0
1888-05-20	0
1888-05-21	0
1888-05-22	0
1888-05-23	0
1888-05-24	1
1888-05-25	0
1888-05-26	0
1888-05-27	0
1888-05-28	0
1888-05-29	0
1888-05-30	0
1888-05-31	0
1888-06-01	0
1888-06-02	0
1888-06-03	0
1888-06-04	1
1888-06-05	0
1888-06-06	0
1888-06-07	0
1888-06-08	0
1888-06-09	0
1888-06-10	0
1888-06-11	0
1888-06-12	0
1888-06-13	0
1888-06-14	0
1888-06-15	0
1888-06-16	0
1888-06-17	0
1888-06-18	0
1888-06-19	0
1888-06-20	0
1888-06-21	0
1888-06-22	0
1888-06-23	1
1888-06-24	0
1888-06-25	0
1888-06-26	0
1888-06-27	0
1888-06-28	0
1888-06-29	0
1888-06-30	0
1888-07-01	0
1888-07-02	0
1888-07-03	0
1888-07-04	0
1888-07-05	0
1888-07-06	1
1888-07-07	0
1888-07-08	0
1888-07-09	0
1888-07-10	0
1888-07-11	0
1888-07-12	0
1888-07-13	0
1888-07-14	0
1888-07-15	0
1888-07-16	0
1888-07-17	0
1888-07-18	0
1888-07-19	0
1888-07-20	0
1888-07-21	0
1888-07-22	0
1888-07-23	0
1888-07-24	0
1888-07-25	0
1888-07-26	0
1888-07-27	0
1888-07-28	0
1888-07-29	0
1888-07-30	0
1888-07-31	0
1888-08-01	0
1888-08-02	0
1888-08-03	0
1888-08-04	0
1888-08-05	
1888-08-06	0
1888-08-07	0
1888-08-08	0
1888-08-09	0
1888-08-10	0
1888-08-11	0
1888-08-12	0
1888-08-13	0
1888-08-14	
1888-08-15	0
1888-08-16	0
1888-08-17	0
1888-08-18	0
1888-08-19	0
1888-08-20	0
1888-08-21	0
1888-08-22	0
1888-08-23	0
1888-08-24	0
1888-08-25	0
1888-08-26	0
1888-08-27	0
1888-08-28	
1888-08-29	0
1888-08-30	0
1888-08-31	0
1888-09-01	0
1888-09-02	0
1888-09-03	0
1888-09-04	0
1888-09-05	0
1888-09-06	0
1888-09-07	0
1888-09-08	0
1888-09-09	0
1888-09-10	0
1888-09-11	0
1888-09-12	
1888-09-13	0
1888-09-14	0
1888-09-15	0
1888-09-16	0
1888-09-17	0
1888-09-18	1
1888-09-19	0
1888-09-20	0
1888-09-21	1
1888-09-22	
1888-09-23	0
1888-09-24	0
1888-09-25	0
1888-09-26	0
1888-09-27	0
1888-09-28	
1888-09-29	0
1888-09-30	0
1888-10-01	0
1888-10-02	1
1888-10-03	0
1888-10-04	
1888-10-05	0
1888-10-06	0
1888-10-07	0
1888-10-08	0
1888-10-09	0
1888-10-10	0
1888-10-11	
1888-10-12	0
1888-10-13	1
1888-10-14	0
1888-10-15	0
1888-10-16	0
1888-10-17	0
1888-10-18	0
1888-10-19	0
1888-10-20	0
1888-10-21	0
1888-10-22	0
1888-10-23	0
1888-10-24	0
1888-10-25	0
1888-10-26	0
1888-10-27	0
1888-10-28	0
1888-10-29	0
1888-10-30	0
1888-10-31	0
1888-11-01	0
1888-11-02	0
1888-11-03	0
1888-11-04	1
1888-11-05	1
1888-11-06	0
1888-11-07	0
1888-11-08	1
1888-11-09	0
1888-11-10	1
1888-11-11	0
1888-11-12	0
1888-11-13	1
1888-11-14	0
1888-11-15	0
1888-11-16	0
1888-11-17	0
1888-11-18	
1888-11-19	0
1888-11-20	0
1888-11-21	0
1888-11-22	0
1888-11-23	0
1888-11-24	0
1888-11-25	0
1888-11-26	0
1888-11-27	1
1888-11-28	1
1888-11-29	
1888-11-30	0
1888-12-01	
1888-12-02	0
1888-12-03	0
1888-12-04	0
1888-12-05	0
1888-12-06	0
1888-12-07	1
1888-12-08	0
1888-12-09	0
1888-12-10	0
1888-12-11	0
1888-12-12	0
1888-12-13	0
1888-12-14	
1888-12-15	0
1888-12-16	1
1888-12-17	0
1888-12-18	1
1888-12-19	1
1888-12-20	0
1888-12-21	1
1888-12-22	1
1888-12-23	0
1888-12-24	0
1888-12-25	1
1888-12-26	1
1888-12-27	0
1888-12-28	0
1888-12-29	0
1888-12-30	0
1888-12-31	0
1889-01-01	0
1889-01-02	0
1889-01-03	0
1889-01-04	0
1889-01-05	0
1889-01-06	0
1889-01-07	0
1889-01-08	0
1889-01-09	0
1889-01-10	0
1889-01-11	0
1889-01-12	0
1889-01-13	0
1889-01-14	0
1889-01-15	0
1889-01-16	1
1889-01-17	0
1889-01-18	0
1889-01-19	0
1889-01-20	0
1889-01-21	0
1889-01-22	0
1889-01-23	0
1889-01-24	0
1889-01-25	0
1889-01-26	0
1889-01-27	0
1889-01-28	0
1889-01-29	0
1889-01-30	0
1889-01-31	0
1889-02-01	0
