TBC = barometer temperature °C, p_fransk - instrument reading fr.inches-12lines,then decimal: 

INDEX	YR	MON	DAY	HR	TBC	P_FR	HPA	TP0C	GP45 	PSL
2003	1852	10	29	16	18.0	28030	1019.6	1016.5	1018.1	1018.7
2004	1852	10	29	21	14.0	28021	1016.8	1014.4	1016.0	1016.6
2005	1852	10	30	9	14.0	28021	1016.8	1014.4	1016.0	1016.6
2006	1852	10	30	16	15.0	28019	1016.2	1013.7	1015.3	1015.9
2007	1852	10	30	21	14.0	28015	1015.0	1012.6	1014.2	1014.8
2008	1852	10	31	9	14.0	27116	1009.3	1006.9	1008.5	1009.1
2009	1852	10	31	16	16.0	27111	1007.8	1005.1	1006.7	1007.3
2010	1852	10	31	21	16.0	27105	1006.0	1003.3	1004.9	1005.5
2011	1852	11	1	9	14.0	27068	994.9	992.5	994.1	994.7
2012	1852	11	1	16	16.0	27036	985.3	982.6	984.2	984.8
2013	1852	11	1	21	17.0	27020	980.5	977.6	979.2	979.8
2014	1852	11	2	9	15.0	27008	976.8	974.3	975.9	976.5
2015	1852	11	2	16	17.0	27020	980.5	977.6	979.2	979.8
2016	1852	11	2	21	15.0	27032	984.1	981.6	983.2	983.8
2017	1852	11	3	9	14.0	27054	990.7	988.3	989.9	990.5
2018	1852	11	3	16	14.0	27069	995.2	992.8	994.4	995.0
2019	1852	11	3	21	14.0	27083	999.4	997.0	998.6	999.2
2020	1852	11	4	9	12.0	27084	999.7	997.7	999.3	999.9
2021	1852	11	4	16	13.0	27095	1003.0	1000.8	1002.4	1003.0
2022	1852	11	4	21	15.0	27114	1008.7	1006.2	1007.8	1008.4
2023	1852	11	5	9	14.0	27110	1007.5	1005.1	1006.7	1007.3
2024	1852	11	5	16	14.0	27110	1007.5	1005.1	1006.7	1007.3
2025	1852	11	5	21	13.0	27105	1006.0	1003.8	1005.4	1006.0
2026	1852	11	6	9	13.0	27077	997.6	995.4	997.0	997.6
2027	1852	11	6	16	14.0	27060	992.5	990.1	991.7	992.3
2028	1852	11	6	21	12.0	27063	993.4	991.4	993.0	993.6
2029	1852	11	7	9	12.0	27078	997.9	995.9	997.5	998.1
2030	1852	11	7	16	15.0	27088	1000.9	998.4	1000.0	1000.6
2031	1852	11	7	21	11.0	27102	1005.1	1003.2	1004.8	1005.4
2032	1852	11	8	9	13.0	28008	1012.9	1010.7	1012.3	1012.9
2033	1852	11	8	16	14.0	28015	1015.0	1012.6	1014.2	1014.8
2034	1852	11	8	21	10.0	28026	1018.4	1016.7	1018.3	1018.9
2035	1852	11	9	9	12.0	28060	1028.6	1026.6	1028.2	1028.8
2036	1852	11	9	16	14.0	28076	1033.4	1031.0	1032.6	1033.2
2037	1852	11	9	21	13.0	28088	1037.0	1034.8	1036.4	1037.0
2038	1852	11	10	9	13.0	28090	1037.6	1035.4	1037.0	1037.6
2039	1852	11	10	16	15.0	28085	1036.1	1033.6	1035.2	1035.8
2040	1852	11	10	21	14.0	28085	1036.1	1033.7	1035.3	1035.9
2041	1852	11	11	9	14.0	28078	1034.0	1031.6	1033.2	1033.8
2042	1852	11	11	16	14.0	28070	1031.6	1029.2	1030.8	1031.4
2043	1852	11	11	21	11.0	28068	1031.0	1029.1	1030.7	1031.3
2044	1852	11	12	9	11.0	28062	1029.2	1027.3	1028.9	1029.5
2045	1852	11	12	16	10.0	28062	1029.2	1027.5	1029.1	1029.7
2046	1852	11	12	21	12.0	28062	1029.2	1027.2	1028.8	1029.4
2047	1852	11	13	9	8.0	28068	1031.0	1029.6	1031.2	1031.8
2048	1852	11	13	16	14.0	28072	1032.2	1029.8	1031.4	1032.0
2049	1852	11	13	21	11.0	28073	1032.5	1030.6	1032.2	1032.8
2050	1852	11	14	9	7.0	28067	1030.7	1029.5	1031.1	1031.7
2051	1852	11	14	16	17.0	28070	1031.6	1028.7	1030.3	1030.9
2052	1852	11	14	21	10.0	28065	1030.1	1028.4	1030.0	1030.6
2053	1852	11	15	9	6.0	28055	1027.1	1026.1	1027.7	1028.3
2054	1852	11	15	16	15.0	28052	1026.2	1023.7	1025.3	1025.9
2055	1852	11	15	21	10.0	28045	1024.1	1022.4	1024.0	1024.6
2056	1852	11	16	9	10.0	28040	1022.6	1020.9	1022.5	1023.1
2057	1852	11	16	16	15.0	28039	1022.3	1019.8	1021.4	1022.0
2058	1852	11	16	21	13.0	28029	1019.3	1017.1	1018.7	1019.3
2059	1852	11	17	9	7.0	28010	1013.5	1012.3	1013.9	1014.5
2060	1852	11	17	16	15.0	28008	1012.9	1010.4	1012.0	1012.6
2061	1852	11	17	21	11.0	27117	1009.6	1007.7	1009.3	1009.9
2062	1852	11	18	9	14.0	27115	1009.0	1006.6	1008.2	1008.8
2063	1852	11	18	16	16.0	27112	1008.1	1005.4	1007.0	1007.6
2064	1852	11	18	21	15.0	27112	1008.1	1005.6	1007.2	1007.8
2065	1852	11	19	9	10.0	27103	1005.4	1003.7	1005.3	1005.9
2066	1852	11	19	16	13.0	27110	1007.5	1005.3	1006.9	1007.5
2067	1852	11	19	21	12.0	27114	1008.7	1006.7	1008.3	1008.9
2068	1852	11	20	9	8.0	27110	1007.5	1006.1	1007.7	1008.3
2069	1852	11	20	16	16.0	27111	1007.8	1005.1	1006.7	1007.3
2070	1852	11	20	21	15.0	27110	1007.5	1005.0	1006.6	1007.2
2071	1852	11	21	9	11.0	27102	1005.1	1003.2	1004.8	1005.4
2072	1852	11	21	16	16.0	27108	1006.9	1004.2	1005.8	1006.4
2073	1852	11	21	21	13.0	27110	1007.5	1005.3	1006.9	1007.5
2074	1852	11	22	9	15.0	27107	1006.6	1004.1	1005.7	1006.3
2075	1852	11	22	16	16.0	27107	1006.6	1003.9	1005.5	1006.1
2076	1852	11	22	21	15.0	27112	1008.1	1005.6	1007.2	1007.8
2077	1852	11	23	9	10.0	27116	1009.3	1007.6	1009.2	1009.8
2078	1852	11	23	16	14.0	28000	1010.5	1008.1	1009.7	1010.3
2079	1852	11	23	21	12.0	28011	1013.8	1011.8	1013.4	1014.0
2080	1852	11	24	9	11.0	28018	1015.9	1014.0	1015.6	1016.2
2081	1852	11	24	16	14.0	28010	1013.5	1011.1	1012.7	1013.3
2082	1852	11	24	21	9.0	27117	1009.6	1008.1	1009.7	1010.3
2083	1852	11	25	9	8.0	27103	1005.4	1004.0	1005.6	1006.2
2084	1852	11	25	16	15.0	27101	1004.8	1002.3	1003.9	1004.5
2085	1852	11	25	21	10.0	27097	1003.6	1001.9	1003.5	1004.1
2086	1852	11	26	9	6.0	27081	998.8	997.8	999.4	1000.0
2087	1852	11	26	16	10.0	27072	996.1	994.4	996.0	996.6
2088	1852	11	26	21	8.0	27068	994.9	993.5	995.1	995.7
2089	1852	11	27	9	7.0	27065	994.0	992.8	994.4	995.0
2090	1852	11	27	16	11.0	27082	999.1	997.2	998.8	999.4
2091	1852	11	27	21	9.0	28001	1010.8	1009.3	1010.9	1011.5
2092	1852	11	28	9	9.0	28039	1022.3	1020.8	1022.4	1023.0
2093	1852	11	28	16	11.0	28042	1023.2	1021.3	1022.9	1023.5
2094	1852	11	28	21	8.0	28048	1025.0	1023.6	1025.2	1025.8
2095	1852	11	29	9	5.0	28044	1023.8	1023.0	1024.6	1025.2
2096	1852	11	29	16	8.0	28015	1015.0	1013.6	1015.2	1015.8
2097	1852	11	29	21	5.0	27087	1000.6	999.8	1001.4	1002.0
2098	1852	11	30	9	5.0	27024	981.7	980.9	982.5	983.1
2099	1852	11	30	16	10.0	26115	972.9	971.2	972.8	973.4
2100	1852	11	30	21	10.0	26114	972.6	970.9	972.5	973.1
2101	1852	12	1	9	7.0	27023	981.4	980.2	981.8	982.4
2102	1852	12	1	16	16.0	27045	988.0	985.3	986.9	987.5
2103	1852	12	1	21	14.0	27069	995.2	992.8	994.4	995.0
2104	1852	12	2	9	8.0	27090	1001.5	1000.1	1001.7	1002.3
2105	1852	12	2	16	11.0	27100	1004.5	1002.6	1004.2	1004.8
2106	1852	12	2	21	10.0	27117	1009.6	1007.9	1009.5	1010.1
2107	1852	12	3	9	7.0	28013	1014.4	1013.2	1014.8	1015.4
2108	1852	12	3	16	12.0	28020	1016.5	1014.5	1016.1	1016.7
2109	1852	12	3	21	6.0	28026	1018.4	1017.4	1019.0	1019.6
2110	1852	12	4	9	1.0	28010	1013.5	1013.3	1014.9	1015.5
2111	1852	12	4	16	15.0	28006	1012.3	1009.8	1011.4	1012.0
2112	1852	12	4	21	8.0	28004	1011.7	1010.3	1011.9	1012.5
2113	1852	12	5	9	3.0	27118	1009.9	1009.4	1011.0	1011.6
2114	1852	12	5	16	17.0	27115	1009.0	1006.1	1007.7	1008.3
2115	1852	12	5	21	15.0	27110	1007.5	1005.0	1006.6	1007.2
2116	1852	12	6	9	5.0	27100	1004.5	1003.7	1005.3	1005.9
2117	1852	12	6	16	17.0	27100	1004.5	1001.6	1003.2	1003.8
2118	1852	12	6	21	12.0	27103	1005.4	1003.4	1005.0	1005.6
2119	1852	12	7	9	6.0	27102	1005.1	1004.1	1005.7	1006.3
2120	1852	12	7	16	10.0	27102	1005.1	1003.4	1005.0	1005.6
2121	1852	12	7	21	9.0	27096	1003.3	1001.8	1003.4	1004.0
2122	1852	12	8	9	6.0	27074	996.7	995.7	997.3	997.9
2123	1852	12	8	16	10.0	27060	992.5	990.8	992.4	993.0
2124	1852	12	8	21	8.0	27052	990.1	988.7	990.3	990.9
2125	1852	12	9	9	5.0	27052	990.1	989.3	990.9	991.5
2126	1852	12	9	16	11.0	27049	989.2	987.3	988.9	989.5
2127	1852	12	9	21	10.0	27061	992.8	991.1	992.7	993.3
2128	1852	12	10	9	4.0	27072	996.1	995.4	997.0	997.6
2129	1852	12	10	16	16.0	27080	998.5	995.8	997.4	998.0
2130	1852	12	10	21	13.0	27083	999.4	997.2	998.8	999.4
2131	1852	12	11	9	11.0	27085	1000.0	998.1	999.7	1000.3
2132	1852	12	11	16	10.0	27085	1000.0	998.3	999.9	1000.5
2133	1852	12	11	21	8.0	27087	1000.6	999.2	1000.8	1001.4
2134	1852	12	12	9	3.0	27089	1001.2	1000.7	1002.3	1002.9
2135	1852	12	12	16	15.0	27097	1003.6	1001.1	1002.7	1003.3
2136	1852	12	12	21	10.0	27108	1006.9	1005.2	1006.8	1007.4
2137	1852	12	13	9	4.0	27113	1008.4	1007.7	1009.3	1009.9
2138	1852	12	13	16	13.0	27116	1009.3	1007.1	1008.7	1009.3
2139	1852	12	13	21	6.0	28001	1010.8	1009.8	1011.4	1012.0
2140	1852	12	14	9	3.0	28000	1010.5	1010.0	1011.6	1012.2
2141	1852	12	14	16	9.0	28003	1011.4	1009.9	1011.5	1012.1
2142	1852	12	14	21	7.0	28008	1012.9	1011.7	1013.3	1013.9
2143	1852	12	15	9	4.0	28010	1013.5	1012.8	1014.4	1015.0
2144	1852	12	15	16	10.0	28009	1013.2	1011.5	1013.1	1013.7
2145	1852	12	15	21	5.0	28013	1014.4	1013.6	1015.2	1015.8
2146	1852	12	16	9	2.0	28006	1012.3	1012.0	1013.6	1014.2
2147	1852	12	16	16	12.0	28000	1010.5	1008.5	1010.1	1010.7
2148	1852	12	16	21	4.0	27113	1008.4	1007.7	1009.3	1009.9
2149	1852	12	17	9	0.0	28005	1012.0	1012.0	1013.6	1014.2
2150	1852	12	17	16	11.0	28030	1019.6	1017.7	1019.3	1019.9
2151	1852	12	17	21	11.0	28045	1024.1	1022.2	1023.8	1024.4
2152	1852	12	18	9	8.0	28060	1028.6	1027.2	1028.8	1029.4
2153	1852	12	18	16	12.0	28061	1028.9	1026.9	1028.5	1029.1
2154	1852	12	18	21	7.0	28045	1024.1	1022.9	1024.5	1025.1
2155	1852	12	19	9	2.0	28021	1016.8	1016.5	1018.1	1018.7
2156	1852	12	19	16	13.0	28010	1013.5	1011.3	1012.9	1013.5
2157	1852	12	19	21	7.0	27116	1009.3	1008.1	1009.7	1010.3
2158	1852	12	20	9	4.0	28000	1010.5	1009.8	1011.4	1012.0
2159	1852	12	20	16	9.0	28033	1020.5	1019.0	1020.6	1021.2
2160	1852	12	20	21	6.0	28055	1027.1	1026.1	1027.7	1028.3
2161	1852	12	21	9	6.0	28058	1028.0	1027.0	1028.6	1029.2
2162	1852	12	21	16	12.0	28060	1028.6	1026.6	1028.2	1028.8
2163	1852	12	21	21	5.0	28044	1023.8	1023.0	1024.6	1025.2
2164	1852	12	22	9	10.0	28017	1015.6	1013.9	1015.5	1016.1
2165	1852	12	22	16	11.0	27116	1009.3	1007.4	1009.0	1009.6
2166	1852	12	22	21	6.0	27104	1005.7	1004.7	1006.3	1006.9
2167	1852	12	23	9	6.0	27076	997.3	996.3	997.9	998.5
2168	1852	12	23	16	11.0	27048	988.9	987.0	988.6	989.2
2169	1852	12	23	21	9.0	27038	985.9	984.4	986.0	986.6
2170	1852	12	24	9	10.0	27023	981.4	979.7	981.3	981.9
2171	1852	12	24	16	11.0	27008	976.8	974.9	976.5	977.1
2172	1852	12	24	21	16.0	26116	973.2	970.5	972.1	972.7
2173	1852	12	25	9	10.0	26100	968.4	966.7	968.3	968.9
2174	1852	12	25	16	19.0	26110	971.4	968.2	969.8	970.4
2175	1852	12	25	21	15.0	27003	975.3	972.8	974.4	975.0
2176	1852	12	26	9	15.0	27027	982.6	980.1	981.7	982.3
2177	1852	12	26	16	23.0	27035	985.0	981.1	982.7	983.3
2178	1852	12	26	21	18.0	27043	987.4	984.3	985.9	986.5
2179	1852	12	27	9	14.0	27040	986.5	984.1	985.7	986.3
2180	1852	12	27	16	19.0	27044	987.7	984.5	986.1	986.7
2181	1852	12	27	21	17.0	27045	988.0	985.1	986.7	987.3
2182	1852	12	28	9	13.0	27051	989.8	987.6	989.2	989.8
2183	1852	12	28	16	18.0	27062	993.1	990.0	991.6	992.2
2184	1852	12	28	21	11.0	27070	995.5	993.6	995.2	995.8
2185	1852	12	29	9	10.0	27065	994.0	992.3	993.9	994.5
2186	1852	12	29	16	17.0	27058	991.9	989.0	990.6	991.2
2187	1852	12	29	21	17.0	27046	988.3	985.4	987.0	987.6
2188	1852	12	30	9	14.0	27017	979.6	977.2	978.8	979.4
2189	1852	12	30	16	17.0	27006	976.2	973.3	974.9	975.5
2190	1852	12	30	21	13.0	26118	973.8	971.6	973.2	973.8
2191	1852	12	31	9	10.0	26086	964.2	962.5	964.1	964.7
2192	1852	12	31	16	16.0	26087	964.5	961.8	963.4	964.0
2193	1852	12	31	21	18.0	26089	965.1	962.0	963.6	964.2
2194	1853	1	1	9	13.0	26091	965.7	963.5	965.1	965.7
2195	1853	1	1	16	21.0	26086	964.2	960.6	962.2	962.8
2196	1853	1	1	21	15.0	26084	963.6	961.1	962.7	963.3
2197	1853	1	2	9	13.0	26110	971.4	969.2	970.8	971.4
2198	1853	1	2	16	18.0	27005	975.9	972.8	974.4	975.0
2199	1853	1	2	21	19.0	27018	979.9	976.7	978.3	978.9
2200	1853	1	3	9	12.0	27020	980.5	978.5	980.1	980.7
2201	1853	1	3	16	17.0	27018	979.9	977.0	978.6	979.2
2202	1853	1	3	21	16.0	27016	979.3	976.6	978.2	978.8
2203	1853	1	4	9	16.0	27013	978.3	975.6	977.2	977.8
2204	1853	1	4	16	18.0	27013	978.3	975.2	976.8	977.4
2205	1853	1	4	21	12.0	27008	976.8	974.8	976.4	977.0
2206	1853	1	5	9	12.0	26106	970.2	968.2	969.8	970.4
2207	1853	1	5	16	12.0	26088	964.8	962.8	964.4	965.0
2208	1853	1	5	21	9.0	26088	964.8	963.3	964.9	965.5
2209	1853	1	6	9	10.0	26098	967.8	966.1	967.7	968.3
2210	1853	1	6	16	16.0	26107	970.5	967.8	969.4	970.0
2211	1853	1	6	21	15.0	26112	972.0	969.5	971.1	971.7
2212	1853	1	7	9	14.0	26103	969.3	966.9	968.5	969.1
2213	1853	1	7	16	13.0	26100	968.4	966.2	967.8	968.4
2214	1853	1	7	21	8.0	26085	963.9	962.5	964.1	964.7
2215	1853	1	8	9	9.0	26084	963.6	962.1	963.7	964.3
2216	1853	1	8	16	17.0	26098	967.8	964.9	966.5	967.1
2217	1853	1	8	21	10.0	26105	969.9	968.2	969.8	970.4
2218	1853	1	9	9	14.0	27100	1004.5	1002.1	1003.7	1004.3
2219	1853	1	9	16	19.0	27020	980.5	977.3	978.9	979.5
2220	1853	1	9	21	15.0	27032	984.1	981.6	983.2	983.8
2221	1853	1	10	9	10.0	27037	985.6	983.9	985.5	986.1
2222	1853	1	10	16	16.0	27050	989.5	986.8	988.4	989.0
2223	1853	1	10	21	11.0	27050	989.5	987.6	989.2	989.8
2224	1853	1	11	9	8.0	27051	989.8	988.4	990.0	990.6
2225	1853	1	11	16	12.0	27060	992.5	990.5	992.1	992.7
2226	1853	1	11	21	8.0	27067	994.6	993.2	994.8	995.4
2227	1853	1	12	9	5.0	27083	999.4	998.6	1000.2	1000.8
2228	1853	1	12	16	11.0	27090	1001.5	999.6	1001.2	1001.8
2229	1853	1	12	21	8.0	27097	1003.6	1002.2	1003.8	1004.4
2230	1853	1	13	9	13.0	27104	1005.7	1003.5	1005.1	1005.7
2231	1853	1	13	16	11.0	27105	1006.0	1004.1	1005.7	1006.3
2232	1853	1	13	21	7.0	27103	1005.4	1004.2	1005.8	1006.4
2233	1853	1	14	9	6.0	27105	1006.0	1005.0	1006.6	1007.2
2234	1853	1	14	16	11.0	27102	1005.1	1003.2	1004.8	1005.4
2235	1853	1	14	21	8.0	27087	1000.6	999.2	1000.8	1001.4
2236	1853	1	15	9	7.0	27073	996.4	995.2	996.8	997.4
2237	1853	1	15	16	14.0	27007	976.5	974.1	975.7	976.3
2238	1853	1	15	21	10.0	27076	997.3	995.6	997.2	997.8
2239	1853	1	16	9	7.0	27071	995.8	994.6	996.2	996.8
2240	1853	1	16	16	14.0	27066	994.3	991.9	993.5	994.1
2241	1853	1	16	21	16.0	27065	994.0	991.3	992.9	993.5
2242	1853	1	17	9	15.0	27070	995.5	993.0	994.6	995.2
2243	1853	1	17	16	17.0	27088	1000.9	998.0	999.6	1000.2
2244	1853	1	17	21	11.0	27085	1000.0	998.1	999.7	1000.3
2245	1853	1	18	9	11.0	27071	995.8	993.9	995.5	996.1
2246	1853	1	18	16	15.0	27066	994.3	991.8	993.4	994.0
2247	1853	1	18	21	8.0	27066	994.3	992.9	994.5	995.1
2248	1853	1	19	9	3.0	27048	988.9	988.4	990.0	990.6
2249	1853	1	19	16	17.0	27015	979.0	976.1	977.7	978.3
2250	1853	1	19	21	5.0	26108	970.8	970.0	971.6	972.2
2251	1853	1	20	9	2.0	27010	977.4	977.1	978.7	979.3
2252	1853	1	20	16	12.0	27020	980.5	978.5	980.1	980.7
2253	1853	1	20	21	9.0	27026	982.3	980.8	982.4	983.0
2254	1853	1	21	9	4.0	27048	988.9	988.2	989.8	990.4
2255	1853	1	21	16	12.0	27075	997.0	995.0	996.6	997.2
2256	1853	1	21	21	7.0	27102	1005.1	1003.9	1005.5	1006.1
2257	1853	1	22	9	4.0	27107	1006.6	1005.9	1007.5	1008.1
2258	1853	1	22	16	9.0	27100	1004.5	1003.0	1004.6	1005.2
2259	1853	1	22	21	7.0	27096	1003.3	1002.1	1003.7	1004.3
2260	1853	1	23	9	8.0	27061	992.8	991.4	993.0	993.6
2261	1853	1	23	16	16.0	27058	991.9	989.2	990.8	991.4
2262	1853	1	23	21	12.0	27060	992.5	990.5	992.1	992.7
2263	1853	1	24	9	11.0	27068	994.9	993.0	994.6	995.2
2264	1853	1	24	16	17.0	27070	995.5	992.6	994.2	994.8
2265	1853	1	24	21	17.0	27054	990.7	987.8	989.4	990.0
2266	1853	1	25	9	12.0	27033	984.4	982.4	984.0	984.6
2267	1853	1	25	16	18.0	27045	988.0	984.9	986.5	987.1
2268	1853	1	25	21	17.0	27100	1004.5	1001.6	1003.2	1003.8
2269	1853	1	26	9	9.0	28030	1019.6	1018.1	1019.7	1020.3
2270	1853	1	26	16	14.0	28045	1024.1	1021.7	1023.3	1023.9
2271	1853	1	26	21	12.0	28034	1020.8	1018.8	1020.4	1021.0
2272	1853	1	27	9	6.0	27093	1002.4	1001.4	1003.0	1003.6
2273	1853	1	27	16	17.0	27065	994.0	991.1	992.7	993.3
2274	1853	1	27	21	15.0	27059	992.2	989.7	991.3	991.9
2275	1853	1	28	9	9.0	27070	995.5	994.0	995.6	996.2
2276	1853	1	28	16	16.0	27042	987.1	984.4	986.0	986.6
2277	1853	1	28	21	11.0	27000	974.4	972.5	974.1	974.7
2278	1853	1	29	9	9.0	26114	972.6	971.1	972.7	973.3
2279	1853	1	29	16	11.0	26102	969.0	967.1	968.7	969.3
2280	1853	1	29	21	9.0	26107	970.5	969.0	970.6	971.2
2281	1853	1	30	9	9.0	26100	968.4	966.9	968.5	969.1
2282	1853	1	30	16	15.0	26096	967.2	964.7	966.3	966.9
2283	1853	1	30	21	12.0	26105	969.9	967.9	969.5	970.1
2284	1853	1	31	9	6.0	27018	979.9	978.9	980.5	981.1
2285	1853	1	31	16	17.0	27052	990.1	987.2	988.8	989.4
2286	1853	1	31	21	11.0	27060	992.5	990.6	992.2	992.8
2287	1853	2	1	9	8.0	27064	993.7	992.3	993.9	994.5
2288	1853	2	1	16	16.0	27071	995.8	993.1	994.7	995.3
2289	1853	2	1	21	15.0	27050	989.5	987.0	988.6	989.2
2290	1853	2	2	9	9.0	27020	980.5	979.0	980.6	981.2
2291	1853	2	2	16	15.0	27016	979.3	976.8	978.4	979.0
2292	1853	2	2	21	17.0	27029	983.2	980.3	981.9	982.5
2293	1853	2	3	9	8.0	27075	997.0	995.6	997.2	997.8
2294	1853	2	3	16	12.0	27112	1008.1	1006.1	1007.7	1008.3
2295	1853	2	3	21	12.0	28021	1016.8	1014.8	1016.4	1017.0
2296	1853	2	4	9	8.0	28000	1010.5	1009.1	1010.7	1011.3
2297	1853	2	4	16	13.0	27117	1009.6	1007.4	1009.0	1009.6
2298	1853	2	4	21	17.0	27084	999.7	996.8	998.4	999.0
2299	1853	2	5	9	9.0	27078	997.9	996.4	998.0	998.6
2300	1853	2	5	16	17.0	27075	997.0	994.1	995.7	996.3
2301	1853	2	5	21	13.0	27072	996.1	993.9	995.5	996.1
2302	1853	2	6	9	8.0	27070	995.5	994.1	995.7	996.3
2303	1853	2	6	16	17.0	27080	998.5	995.6	997.2	997.8
2304	1853	2	6	21	9.0	27085	1000.0	998.5	1000.1	1000.7
2305	1853	2	7	9	6.0	27071	995.8	994.8	996.4	997.0
2306	1853	2	7	16	14.0	27063	993.4	991.0	992.6	993.2
2307	1853	2	7	21	6.0	27070	995.5	994.5	996.1	996.7
2308	1853	2	8	9	7.0	27090	1001.5	1000.3	1001.9	1002.5
2309	1853	2	8	16	15.0	27075	997.0	994.5	996.1	996.7
2310	1853	2	8	21	20.0	27108	1006.9	1003.5	1005.1	1005.7
2311	1853	2	9	9	14.0	28037	1021.7	1019.3	1020.9	1021.5
2312	1853	2	9	16	16.0	28050	1025.6	1022.9	1024.5	1025.1
2313	1853	2	9	21	12.0	28070	1031.6	1029.6	1031.2	1031.8
2314	1853	2	10	9	10.0	28010	1013.5	1011.8	1013.4	1014.0
2315	1853	2	10	16	16.0	28106	1042.4	1039.7	1041.3	1041.9
2316	1853	2	10	21	11.0	28110	1043.6	1041.7	1043.3	1043.9
2317	1853	2	11	9	9.0	28106	1042.4	1040.9	1042.5	1043.1
2318	1853	2	11	16	11.0	28102	1041.2	1039.3	1040.9	1041.5
2319	1853	2	11	21	15.0	28096	1039.4	1036.9	1038.5	1039.1
2320	1853	2	12	9	5.0	28076	1033.4	1032.6	1034.2	1034.8
2321	1853	2	12	16	9.0	28065	1030.1	1028.6	1030.2	1030.8
2322	1853	2	12	21	8.0	28065	1030.1	1028.7	1030.3	1030.9
2323	1853	2	13	9	8.0	28067	1030.7	1029.3	1030.9	1031.5
2324	1853	2	13	16	11.0	28067	1030.7	1028.8	1030.4	1031.0
2325	1853	2	13	21	10.0	28073	1032.5	1030.8	1032.4	1033.0
2326	1853	2	14	9	10.0	28073	1032.5	1030.8	1032.4	1033.0
2327	1853	2	14	16	12.0	28076	1033.4	1031.4	1033.0	1033.6
2328	1853	2	14	21	8.0	28078	1034.0	1032.6	1034.2	1034.8
2329	1853	2	15	9	7.0	28066	1030.4	1029.2	1030.8	1031.4
2330	1853	2	15	16	8.0	28060	1028.6	1027.2	1028.8	1029.4
2331	1853	2	15	21	19.0	28066	1030.4	1027.2	1028.8	1029.4
2332	1853	2	16	9	11.0	28103	1041.5	1039.6	1041.2	1041.8
2333	1853	2	16	16	12.0	28104	1041.8	1039.8	1041.4	1042.0
2334	1853	2	16	21	3.0	28095	1039.1	1038.6	1040.2	1040.8
2335	1853	2	17	9	8.0	28056	1027.4	1026.0	1027.6	1028.2
2336	1853	2	17	16	13.0	28035	1021.1	1018.9	1020.5	1021.1
2337	1853	2	17	21	10.0	28015	1015.0	1013.3	1014.9	1015.5
2338	1853	2	18	9	10.0	28051	1025.9	1024.2	1025.8	1026.4
2339	1853	2	18	16	17.0	28092	1038.2	1035.3	1036.9	1037.5
2340	1853	2	18	21	20.0	28095	1039.1	1035.7	1037.3	1037.9
2341	1853	2	19	9	9.0	28081	1034.9	1033.4	1035.0	1035.6
2342	1853	2	19	16	16.0	28078	1034.0	1031.3	1032.9	1033.5
2343	1853	2	19	21	11.0	28074	1032.8	1030.9	1032.5	1033.1
2344	1853	2	20	9	7.0	28049	1025.3	1024.1	1025.7	1026.3
2345	1853	2	20	16	17.0	28045	1024.1	1021.2	1022.8	1023.4
2346	1853	2	20	21	16.0	28047	1024.7	1022.0	1023.6	1024.2
2347	1853	2	21	9	10.0	28014	1014.7	1013.0	1014.6	1015.2
2348	1853	2	21	16	18.0	28011	1013.8	1010.7	1012.3	1012.9
2349	1853	2	21	21	13.0	28028	1019.0	1016.8	1018.4	1019.0
2350	1853	2	22	9	9.0	28034	1020.8	1019.3	1020.9	1021.5
2351	1853	2	22	16	12.0	28028	1019.0	1017.0	1018.6	1019.2
2352	1853	2	22	21	19.0	28035	1021.1	1017.9	1019.5	1020.1
2353	1853	2	23	9	12.0	28030	1019.6	1017.6	1019.2	1019.8
2354	1853	2	23	16	20.0	28022	1017.1	1013.7	1015.3	1015.9
2355	1853	2	23	21	15.0	28006	1012.3	1009.8	1011.4	1012.0
2356	1853	2	24	9	11.0	28010	1013.5	1011.6	1013.2	1013.8
2357	1853	2	24	16	14.0	28030	1019.6	1017.2	1018.8	1019.4
2358	1853	2	24	21	10.0	28021	1016.8	1015.1	1016.7	1017.3
2359	1853	2	25	9	7.0	27118	1009.9	1008.7	1010.3	1010.9
2360	1853	2	25	16	12.0	28022	1017.1	1015.1	1016.7	1017.3
2361	1853	2	25	21	21.0	28050	1025.6	1022.0	1023.6	1024.2
2362	1853	2	26	9	9.0	28046	1024.4	1022.9	1024.5	1025.1
2363	1853	2	26	16	11.0	28042	1023.2	1021.3	1022.9	1023.5
2364	1853	2	26	21	8.0	28034	1020.8	1019.4	1021.0	1021.6
2365	1853	2	27	9	6.0	28025	1018.0	1017.0	1018.6	1019.2
2366	1853	2	27	16	13.0	28019	1016.2	1014.0	1015.6	1016.2
2367	1853	2	27	21	10.0	28008	1012.9	1011.2	1012.8	1013.4
2368	1853	2	28	9	8.0	27118	1009.9	1008.5	1010.1	1010.7
2369	1853	2	28	16	14.0	27108	1006.9	1004.5	1006.1	1006.7
2370	1853	2	28	21	10.0	27103	1005.4	1003.7	1005.3	1005.9
2371	1853	3	1	9	8.0	27104	1005.7	1004.3	1005.9	1006.5
2372	1853	3	1	16	12.0	27116	1009.3	1007.3	1008.9	1009.5
2373	1853	3	1	21	10.0	28018	1015.9	1014.2	1015.8	1016.4
2374	1853	3	2	9	7.0	28023	1017.4	1016.2	1017.8	1018.4
