Numansdorp(36_G) "51:44:33" NB "4:27:13" OL    -0.5 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. 

 N  Bedekkingsgraad  :  Bedekkingsgraad van de bovenlucht  (deca). ;  N  Cloudvover  :  Cloud of upper air   (decas).
 R6  Dagsom neerslag  :  dagsom  (0.1 mm). ;  R6  Daily precipitation  :  sum  (0.1 mm).
 T10  Grastemperatuur  :  Temperatuur op 10 cm boven de bodem  (0.1 Celcius). ;  T10  Gras temperature  :  at 10 cm above surface  (0.1 Celcius).
 TD  Maximum Temp  :  Maximum temparatuur  (0.1 Celcius). ;  TD  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).
 TN6  Minimum Temp  :  Minimum temparature sinds vorige meting   (0.1 Celcius). ;  TN6  Minimum Temp  :  Minimum temperature   (0.1 Celcius).
 TX6  Maximum Temp  :  Maximum temparature sinds vorige meting  (0.1 Celcius). ;  TX6  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 U  Relatieve Vochtigheid  :  Hoeveelheid vocht in de lucht in % van verzadiging  (%). ;  U  Rel Humidity  :  Amount of moist in the air as % of saturation  (%).
 SX  Sneeuwdikte  :  Kwalitatieve beschrijving  (code). ;  SX  Snowdepth  :  Qualitative description  (code).

DATUM,tijd,N,Q_N,R6,Q_R6,T10,Q_T10,TD,Q_TD,T,Q_T,TN6,Q_TN6,TX6,Q_TX6,U,Q_U,SX,Q_SX
19630801,800,1,0,0,0,92,0,160,0,182,0,112,0,185,0,78,0,0,0
19630801,1400,2,0,0,0,207,0,169,0,234,0,181,0,236,0,48,0,0,0
19630801,1900,1,0,0,0,200,0,178,0,204,0,204,0,242,0,76,0,0,0
19630802,800,8,0,24,0,113,0,161,0,177,0,134,0,206,0,84,0,0,0
19630802,1400,9,0,0,0,172,0,209,0,275,0,177,0,275,0,53,0,0,0
19630802,1900,9,0,0,0,230,0,208,0,236,0,236,0,291,0,77,0,0,0
19630803,800,10,0,15,0,173,0,196,0,201,0,181,0,238,0,95,0,0,0
19630803,1400,9,0,55,0,216,0,211,0,230,0,194,0,234,0,84,0,0,0
19630803,1900,8,0,1,0,223,0,210,0,226,0,226,0,242,0,86,0,0,0
19630804,800,10,0,59,0,164,0,175,0,182,0,169,0,229,0,93,0,0,0
19630804,1400,10,0,0,0,176,0,181,0,212,0,178,0,212,0,65,0,0,0
19630804,1900,9,0,4,0,159,0,157,0,166,0,159,0,225,0,91,0,0,0
19630805,800,10,0,26,0,150,0,162,0,166,0,152,0,169,0,96,0,0,0
19630805,1400,8,0,0,0,161,0,176,0,212,0,164,0,212,0,68,0,0,0
19630805,1900,9,0,0,0,191,0,185,0,196,0,196,0,221,0,90,0,0,0
19630806,800,2,0,1,0,169,0,185,0,201,0,172,0,201,0,85,0,0,0
19630806,1400,9,0,0,0,224,0,188,0,215,0,199,0,231,0,76,0,0,0
19630806,1900,8,0,0,0,176,0,158,0,179,0,179,0,222,0,79,0,0,0
19630807,800,8,0,0,0,138,0,155,0,171,0,146,0,179,0,84,0,0,0
19630807,1400,5,0,0,0,178,0,165,0,208,0,170,0,212,0,62,0,0,0
19630807,1900,7,0,0,0,153,0,149,0,180,0,180,0,223,0,70,0,0,0
19630808,800,10,0,2,0,154,0,165,0,167,0,150,0,183,0,98,0,0,0
19630808,1400,8,0,37,0,162,0,179,0,192,0,167,0,193,0,88,0,0,0
19630808,1900,5,0,0,0,164,0,159,0,184,0,182,0,198,0,76,0,0,0
19630809,800,10,0,0,0,152,0,159,0,168,0,157,0,186,0,91,0,0,0
19630809,1400,10,0,0,0,146,0,144,0,157,0,145,0,169,0,86,0,0,0
19630809,1900,10,0,4,0,138,0,135,0,152,0,141,0,158,0,82,0,0,0
19630810,800,10,0,0,0,134,0,135,0,141,0,135,0,154,0,94,0,0,0
19630810,1400,10,0,3,0,142,0,155,0,171,0,135,0,171,0,84,0,0,0
19630810,1900,10,0,17,0,160,0,156,0,163,0,152,0,178,0,93,0,0,0
19630811,800,10,0,27,0,149,0,165,0,171,0,158,0,171,0,94,0,0,0
19630811,1400,5,0,7,0,156,0,167,0,182,0,166,0,184,0,85,0,0,0
19630811,1900,7,0,0,0,160,0,155,0,171,0,163,0,184,0,84,0,0,0
19630812,800,10,0,7,0,152,0,150,0,163,0,152,0,175,0,86,0,0,0
19630812,1400,8,0,0,0,172,0,155,0,188,0,162,0,194,0,69,0,0,0
19630812,1900,7,0,0,0,162,0,149,0,169,0,161,0,189,0,80,0,0,0
19630813,800,10,0,39,0,142,0,146,0,149,0,146,0,170,0,97,0,0,0
19630813,1400,3,0,48,0,147,0,159,0,194,0,146,0,196,0,68,0,0,0
19630813,1900,4,0,0,0,140,0,145,0,157,0,156,0,197,0,87,0,0,0
19630814,800,5,0,0,0,138,0,149,0,169,0,144,0,169,0,80,0,0,0
19630814,1400,8,0,0,0,152,0,163,0,208,0,166,0,209,0,61,0,0,0
19630814,1900,10,0,0,0,150,0,159,0,165,0,164,0,209,0,94,0,0,0
19630815,800,10,0,30,0,138,0,137,0,151,0,140,0,174,0,85,0,0,0
19630815,1400,5,0,14,0,164,0,149,0,188,0,144,0,191,0,63,0,0,0
19630815,1900,4,0,0,0,132,0,135,0,155,0,150,0,191,0,79,0,0,0
19630816,800,8,0,0,0,122,0,129,0,143,0,130,0,155,0,85,0,0,0
19630816,1400,9,0,0,0,152,0,145,0,192,0,141,0,196,0,57,0,0,0
19630816,1900,10,0,0,0,149,0,139,0,153,0,152,0,195,0,85,0,0,0
19630817,800,10,0,22,0,129,0,139,0,149,0,148,0,157,0,89,0,0,0
19630817,1400,10,0,82,0,136,0,131,0,134,0,133,0,163,0,97,0,0,0
19630817,1900,9,0,15,0,120,0,125,0,131,0,128,0,168,0,94,0,0,0
19630818,800,3,0,1,0,102,0,123,0,137,0,120,0,139,0,85,0,0,0
19630818,1400,4,0,6,0,116,0,140,0,173,0,136,0,177,0,68,0,0,0
19630818,1900,5,0,20,0,126,0,131,0,164,0,140,0,175,0,67,0,0,0
19630819,800,9,0,53,0,134,0,135,0,147,0,135,0,165,0,87,0,0,0
19630819,1400,7,0,0,0,141,0,141,0,173,0,146,0,176,0,68,0,0,0
19630819,1900,10,0,0,0,139,0,135,0,159,0,157,0,177,0,75,0,0,0
19630820,800,8,0,0,0,132,0,143,0,144,0,139,0,160,0,99,0,0,0
19630820,1400,10,0,175,0,120,0,114,0,119,0,114,0,147,0,95,0,0,0
19630820,1900,9,0,32,0,122,0,135,0,145,0,118,0,150,0,90,0,0,0
19630821,800,8,0,12,0,123,0,125,0,137,0,123,0,145,0,87,0,0,0
19630821,1400,10,0,1,0,136,0,126,0,139,0,137,0,167,0,86,0,0,0
19630821,1900,10,0,29,0,131,0,129,0,137,0,133,0,152,0,92,0,0,0
19630822,800,10,0,11,0,126,0,129,0,139,0,132,0,147,0,90,0,0,0
19630822,1400,10,0,2,0,140,0,143,0,148,0,138,0,148,0,94,0,0,0
19630822,1900,10,0,10,0,150,0,154,0,158,0,147,0,168,0,96,0,0,0
19630823,800,9,0,0,0,138,0,138,0,154,0,138,0,161,0,83,0,0,0
19630823,1400,7,0,0,0,148,0,131,0,172,0,148,0,185,0,60,0,0,0
19630823,1900,8,0,0,0,151,0,137,0,159,0,159,0,185,0,77,0,0,0
19630824,800,9,0,0,0,125,0,131,0,149,0,130,0,160,0,81,0,0,0
19630824,1400,10,0,36,0,132,0,146,0,159,0,137,0,161,0,86,0,0,0
19630824,1900,10,0,0,0,157,0,147,0,164,0,156,0,180,0,82,0,0,0
19630825,800,9,0,0,0,135,0,143,0,160,0,141,0,166,0,82,0,0,0
19630825,1400,10,0,0,0,164,0,153,0,177,0,160,0,179,0,76,0,0,0
19630825,1900,10,0,18,0,147,0,152,0,159,0,152,0,183,0,92,0,0,0
19630826,800,10,0,78,0,150,0,166,0,167,0,159,0,186,0,99,0,0,0
19630826,1400,9,0,2,0,165,0,159,0,192,0,166,0,207,0,69,0,0,0
19630826,1900,9,0,0,0,155,0,142,0,162,0,162,0,194,0,79,0,0,0
19630827,800,7,0,0,0,124,0,133,0,148,0,130,0,163,0,84,0,0,0
19630827,1400,6,0,0,0,142,0,143,0,178,0,148,0,180,0,66,0,0,0
19630827,1900,8,0,0,0,149,0,134,0,155,0,155,0,184,0,78,0,0,0
19630828,800,10,0,111,0,102,0,115,0,117,0,110,0,158,0,98,0,0,0
19630828,1400,9,0,89,0,109,0,129,0,147,0,117,0,157,0,81,0,0,0
19630828,1900,9,0,3,0,121,0,124,0,130,0,126,0,165,0,94,0,0,0
19630829,800,9,0,0,0,87,0,125,0,130,0,113,0,138,0,95,0,0,0
19630829,1400,9,0,0,0,137,0,146,0,178,0,128,0,179,0,68,0,0,0
19630829,1900,2,0,0,0,110,0,125,0,133,0,133,0,180,0,91,0,0,0
19630830,800,2,0,0,0,52,0,127,0,138,0,74,0,138,0,88,0,0,0
19630830,1400,10,0,0,0,150,0,136,0,183,0,138,0,188,0,56,0,0,0
19630830,1900,10,0,0,0,153,0,141,0,159,0,159,0,185,0,81,0,0,0
19630831,800,8,0,20,0,122,0,136,0,149,0,129,0,161,0,86,0,0,0
19630831,1400,10,0,13,0,148,0,147,0,155,0,149,0,180,0,91,0,0,0
19630831,1900,9,0,109,0,131,0,135,0,137,0,136,0,155,0,98,0,0,0
19630901,800,3,0,37,0,109,0,137,0,153,0,117,0,155,0,83,0,0,0
19630901,1400,7,0,0,0,159,0,155,0,196,0,152,0,201,0,62,0,0,0
19630901,1900,5,0,0,0,150,0,144,0,164,0,164,0,208,0,79,0,0,0
19630902,800,8,0,21,0,121,0,136,0,150,0,127,0,170,0,85,0,0,0
19630902,1400,2,0,0,0,155,0,141,0,183,0,148,0,187,0,60,0,0,0
19630902,1900,10,0,1,0,152,0,131,0,157,0,157,0,188,0,73,0,0,0
19630903,800,10,0,36,0,137,0,133,0,137,0,137,0,159,0,96,0,0,0
19630903,1400,10,0,60,0,133,0,148,0,156,0,137,0,160,0,91,0,0,0
19630903,1900,9,0,5,0,141,0,139,0,150,0,147,0,162,0,88,0,0,0
19630904,800,10,0,6,0,124,0,120,0,138,0,136,0,152,0,80,0,0,0
19630904,1400,10,0,16,0,117,0,131,0,144,0,132,0,154,0,86,0,0,0
19630904,1900,10,0,70,0,125,0,123,0,127,0,127,0,148,0,96,0,0,0
19630905,800,9,0,7,0,109,0,125,0,133,0,107,0,136,0,91,0,0,0
19630905,1400,9,0,0,0,137,0,140,0,161,0,133,0,170,0,78,0,0,0
19630905,1900,10,0,17,0,130,0,133,0,136,0,136,0,165,0,97,0,0,0
19630906,800,10,0,79,0,115,0,124,0,136,0,120,0,139,0,87,0,0,0
19630906,1400,9,0,65,0,111,0,112,0,119,0,116,0,154,0,93,0,0,0
19630906,1900,9,0,11,0,100,0,113,0,119,0,111,0,143,0,94,0,0,0
19630907,800,7,0,0,0,64,0,123,0,140,0,95,0,141,0,81,0,0,0
19630907,1400,4,0,0,0,140,0,128,0,170,0,138,0,171,0,59,0,0,0
19630907,1900,10,0,0,0,120,0,121,0,140,0,140,0,172,0,79,0,0,0
19630908,800,10,0,0,0,110,0,122,0,135,0,116,0,145,0,86,0,0,0
19630908,1400,9,0,0,0,137,0,127,0,157,0,135,0,162,0,68,0,0,0
19630908,1900,6,0,0,0,129,0,125,0,139,0,137,0,162,0,85,0,0,0
19630909,800,7,0,1,0,120,0,116,0,135,0,123,0,140,0,79,0,0,0
19630909,1400,7,0,24,0,120,0,119,0,143,0,122,0,160,0,74,0,0,0
19630909,1900,4,0,0,0,120,0,118,0,134,0,134,0,160,0,82,0,0,0
19630910,800,9,0,0,0,100,0,115,0,127,0,107,0,136,0,87,0,0,0
19630910,1400,3,0,0,0,128,0,137,0,190,0,127,0,195,0,52,0,0,0
19630910,1900,10,0,0,0,133,0,131,0,143,0,143,0,194,0,87,0,0,0
19630911,800,10,0,0,0,111,0,126,0,135,0,118,0,145,0,90,0,0,0
19630911,1400,5,0,0,0,135,0,151,0,190,0,135,0,191,0,63,0,0,0
19630911,1900,3,0,0,0,132,0,136,0,143,0,143,0,197,0,93,0,0,0
19630912,800,9,0,0,0,85,0,139,0,145,0,103,0,146,0,94,0,0,0
19630912,1400,7,0,0,0,148,0,159,0,196,0,143,0,196,0,66,0,0,0
19630912,1900,2,0,0,0,140,0,138,0,149,0,149,0,196,0,88,0,0,0
19630913,800,8,0,0,0,91,0,137,0,147,0,107,0,151,0,89,0,0,0
19630913,1400,8,0,0,0,160,0,154,0,193,0,147,0,199,0,63,0,0,0
19630913,1900,3,0,0,0,120,0,127,0,133,0,133,0,198,0,94,0,0,0
19630914,800,2,0,0,0,65,0,137,0,151,0,87,0,151,0,85,0,0,0
19630914,1400,1,0,0,0,171,0,158,0,214,0,151,0,216,0,53,0,0,0
19630914,1900,1,0,0,0,130,0,138,0,142,0,142,0,214,0,96,0,0,0
19630915,800,2,0,2,0,70,0,134,0,150,0,84,0,153,0,83,0,0,0
19630915,1400,2,0,0,0,163,0,153,0,194,0,150,0,197,0,62,0,0,0
19630915,1900,2,0,0,0,138,0,141,0,151,0,151,0,199,0,89,0,0,0
19630916,800,1,0,0,0,85,0,135,0,147,0,100,0,151,0,87,0,0,0
19630916,1400,3,0,0,0,160,0,185,0,233,0,147,0,235,0,61,0,0,0
19630916,1900,9,0,0,0,164,0,172,0,184,0,184,0,238,0,88,0,0,0
19630917,800,6,0,0,0,130,0,156,0,162,0,146,0,185,0,94,0,0,0
19630917,1400,3,0,0,0,165,0,201,0,252,0,162,0,253,0,61,0,0,0
19630917,1900,3,0,0,0,175,0,178,0,183,0,183,0,253,0,95,0,0,0
19630918,800,10,0,0,0,149,0,161,0,162,0,152,0,183,0,99,0,0,0
19630918,1400,8,0,0,0,169,0,178,0,209,0,162,0,211,0,73,0,0,0
19630918,1900,10,0,0,0,156,0,161,0,164,0,164,0,209,0,97,0,0,0
19630919,800,2,0,0,0,107,0,117,0,138,0,114,0,171,0,77,0,0,0
19630919,1400,0,0,0,0,149,0,142,0,182,0,138,0,184,0,62,0,0,0
19630919,1900,3,0,0,0,130,0,126,0,139,0,139,0,184,0,86,0,0,0
19630920,800,10,0,0,0,106,0,132,0,135,0,112,0,140,0,97,0,0,0
19630920,1400,10,0,0,0,136,0,152,0,165,0,134,0,169,0,86,0,0,0
19630920,1900,10,0,0,0,154,0,150,0,160,0,160,0,166,0,89,0,0,0
19630921,800,9,0,0,0,111,0,119,0,124,0,120,0,163,0,95,0,0,0
19630921,1400,10,0,0,0,124,0,157,0,174,0,123,0,175,0,83,0,0,0
19630921,1900,10,0,0,0,153,0,151,0,158,0,158,0,176,0,92,0,0,0
19630922,800,9,0,0,0,127,0,155,0,161,0,138,0,164,0,94,0,0,0
19630922,1400,8,0,0,0,167,0,167,0,199,0,160,0,199,0,70,0,0,0
19630922,1900,10,0,0,0,154,0,153,0,162,0,161,0,201,0,90,0,0,0
19630923,800,10,0,0,0,120,0,143,0,148,0,129,0,163,0,94,0,0,0
19630923,1400,10,0,0,0,150,0,180,0,207,0,147,0,207,0,76,0,0,0
19630923,1900,9,0,0,0,150,0,169,0,174,0,174,0,217,0,95,0,0,0
19630924,800,10,0,11,0,146,0,157,0,167,0,155,0,175,0,90,0,0,0
19630924,1400,10,0,1,0,160,0,161,0,180,0,160,0,185,0,81,0,0,0
19630924,1900,10,0,0,0,162,0,146,0,165,0,165,0,182,0,80,0,0,0
19630925,800,8,0,45,0,103,0,95,0,121,0,110,0,167,0,69,0,0,0
19630925,1400,6,0,2,0,98,0,93,0,132,0,106,0,142,0,56,0,0,0
19630925,1900,7,0,16,0,89,0,94,0,120,0,102,0,138,0,69,0,0,0
19630926,800,10,0,65,0,90,0,113,0,125,0,98,0,126,0,87,0,0,0
19630926,1400,10,0,0,0,110,0,159,0,165,0,123,0,166,0,94,0,0,0
19630926,1900,10,0,0,0,160,0,156,0,163,0,163,0,168,0,93,0,0,0
19630927,800,4,0,5,0,100,0,95,0,127,0,111,0,164,0,63,0,0,0
19630927,1400,6,0,0,0,115,0,101,0,145,0,122,0,147,0,53,0,0,0
19630927,1900,4,0,0,0,122,0,98,0,130,0,130,0,148,0,64,0,0,0
19630928,800,8,0,0,0,95,0,92,0,120,0,104,0,135,0,67,0,0,0
19630928,1400,8,0,1,0,103,0,97,0,127,0,105,0,137,0,66,0,0,0
19630928,1900,7,0,0,0,85,0,77,0,97,0,97,0,130,0,74,0,0,0
19630929,800,10,0,14,0,76,0,121,0,123,0,91,0,128,0,98,0,0,0
19630929,1400,10,0,8,0,118,0,131,0,148,0,122,0,149,0,82,0,0,0
19630929,1900,10,0,5,0,130,0,134,0,141,0,135,0,149,0,93,0,0,0
19630930,800,10,0,9,0,124,0,123,0,132,0,128,0,148,0,90,0,0,0
19630930,1400,10,0,0,0,123,0,119,0,130,0,127,0,140,0,88,0,0,0
19630930,1900,10,0,9,0,114,0,104,0,124,0,121,0,135,0,77,0,0,0
19631001,800,10,0,0,0,99,0,105,0,120,0,108,0,127,0,83,0,0,0
19631001,1400,10,0,0,0,115,0,106,0,130,0,118,0,136,0,73,0,0,0
19631001,1900,10,0,1,0,107,0,111,0,118,0,117,0,132,0,93,0,0,0
19631002,800,7,0,65,0,91,0,97,0,112,0,99,0,120,0,81,0,0,0
19631002,1400,9,0,21,0,92,0,103,0,112,0,98,0,132,0,89,0,0,0
19631002,1900,4,0,0,0,71,0,77,0,89,0,87,0,127,0,84,0,0,0
19631003,800,8,0,0,0,72,0,91,0,102,0,87,0,109,0,86,0,0,0
19631003,1400,10,0,0,0,100,0,112,0,132,0,101,0,134,0,77,0,0,0
19631003,1900,10,0,3,0,114,0,114,0,126,0,118,0,137,0,87,0,0,0
19631004,800,3,0,35,0,110,0,109,0,127,0,117,0,134,0,80,0,0,0
19631004,1400,7,0,12,0,104,0,109,0,126,0,108,0,145,0,81,0,0,0
19631004,1900,7,0,0,0,100,0,85,0,111,0,111,0,128,0,68,0,0,0
19631005,800,9,0,37,0,79,0,91,0,100,0,87,0,118,0,88,0,0,0
19631005,1400,8,0,10,0,90,0,92,0,118,0,95,0,130,0,69,0,0,0
19631005,1900,10,0,30,0,80,0,83,0,90,0,86,0,129,0,91,0,0,0
19631006,800,3,0,45,0,80,0,86,0,107,0,89,0,110,0,73,0,0,0
19631006,1400,5,0,0,0,99,0,94,0,125,0,106,0,133,0,64,0,0,0
19631006,1900,10,0,0,0,106,0,100,0,111,0,111,0,131,0,86,0,0,0
19631007,800,10,0,123,0,86,0,100,0,104,0,93,0,112,0,95,0,0,0
19631007,1400,9,0,0,0,100,0,107,0,131,0,102,0,134,0,73,0,0,0
19631007,1900,7,0,0,0,67,0,92,0,96,0,96,0,133,0,95,0,0,0
19631008,800,9,0,0,0,50,0,98,0,104,0,82,0,106,0,93,0,0,0
19631008,1400,10,0,0,0,104,0,123,0,137,0,102,0,139,0,85,0,0,0
19631008,1900,10,0,1,0,131,0,131,0,136,0,135,0,144,0,95,0,0,0
19631009,800,2,0,21,0,70,0,104,0,113,0,87,0,140,0,89,0,0,0
19631009,1400,7,0,0,0,115,0,121,0,151,0,113,0,153,0,68,0,0,0
19631009,1900,4,0,0,0,73,0,92,0,99,0,94,0,152,0,91,0,0,0
19631010,800,10,0,0,0,82,0,101,0,107,0,89,0,107,0,93,0,0,0
19631010,1400,10,0,0,0,105,0,125,0,138,0,107,0,140,0,86,0,0,0
19631010,1900,8,0,0,0,117,0,123,0,125,0,125,0,140,0,98,0,0,0
19631011,800,10,0,0,0,105,0,121,0,124,0,112,0,127,0,97,0,0,0
19631011,1400,10,0,0,0,114,0,121,0,133,0,113,0,139,0,87,0,0,0
19631011,1900,8,0,0,0,130,0,126,0,133,0,130,0,136,0,93,0,0,0
19631012,800,10,0,0,0,105,0,105,0,111,0,107,0,138,0,93,0,0,0
19631012,1400,4,0,0,0,113,0,139,0,162,0,110,0,164,0,76,0,0,0
19631012,1900,6,0,0,0,131,0,130,0,139,0,139,0,168,0,91,0,0,0
19631013,800,9,0,0,0,113,0,126,0,139,0,118,0,142,0,86,0,0,0
19631013,1400,8,0,0,0,130,0,107,0,137,0,131,0,149,0,67,0,0,0
19631013,1900,3,0,0,0,102,0,85,0,110,0,109,0,137,0,69,0,0,0
19631014,800,6,0,0,0,76,0,82,0,112,0,85,0,114,0,63,0,0,0
19631014,1400,8,0,0,0,107,0,85,0,110,0,104,0,127,0,69,0,0,0
19631014,1900,3,0,2,0,79,0,78,0,89,0,89,0,111,0,86,0,0,0
19631015,800,8,0,0,0,54,0,66,0,80,0,62,0,90,0,81,0,0,0
19631015,1400,7,0,0,0,80,0,86,0,128,0,79,0,129,0,53,0,0,0
19631015,1900,7,0,0,0,100,0,92,0,108,0,108,0,129,0,81,0,0,0
19631016,800,9,0,0,0,86,0,84,0,105,0,89,0,109,0,73,0,0,0
19631016,1400,7,0,0,0,104,0,119,0,147,0,104,0,149,0,70,0,0,0
19631016,1900,10,0,0,0,114,0,106,0,121,0,121,0,152,0,83,0,0,0
19631017,800,10,0,44,0,92,0,110,0,112,0,99,0,126,0,98,0,0,0
19631017,1400,6,0,0,0,109,0,111,0,133,0,111,0,138,0,75,0,0,0
19631017,1900,10,0,0,0,107,0,114,0,120,0,119,0,139,0,94,0,0,0
19631018,800,1,0,0,0,100,0,117,0,123,0,107,0,129,0,94,0,0,0
19631018,1400,9,0,0,0,128,0,112,0,135,0,123,0,152,0,74,0,0,0
19631018,1900,2,0,0,0,105,0,112,0,121,0,121,0,148,0,90,0,0,0
19631019,800,2,0,0,0,84,0,92,0,103,0,96,0,124,0,86,0,0,0
19631019,1400,3,0,0,0,107,0,109,0,158,0,102,0,160,0,51,0,0,0
19631019,1900,6,0,0,0,97,0,100,0,111,0,111,0,160,0,86,0,0,0
19631020,800,10,0,0,0,87,0,120,0,127,0,95,0,129,0,92,0,0,0
19631020,1400,10,0,1,0,123,0,144,0,155,0,126,0,158,0,88,0,0,0
19631020,1900,10,0,28,0,136,0,143,0,146,0,142,0,157,0,97,0,0,0
19631021,800,10,0,26,0,102,0,114,0,114,0,102,0,147,0,100,0,0,0
19631021,1400,4,0,0,0,115,0,128,0,146,0,112,0,155,0,81,0,0,0
19631021,1900,1,0,0,0,122,0,122,0,128,0,126,0,148,0,94,0,0,0
19631022,800,10,0,5,0,111,0,115,0,127,0,119,0,149,0,87,0,0,0
19631022,1400,5,0,0,0,124,0,105,0,129,0,125,0,137,0,73,0,0,0
19631022,1900,3,0,0,0,30,0,74,0,78,0,78,0,134,0,94,0,0,0
19631023,800,8,0,0,0,23,0,71,0,78,0,50,0,80,0,90,0,0,0
19631023,1400,8,0,0,0,76,0,126,0,137,0,78,0,141,0,88,0,0,0
19631023,1900,10,0,0,0,120,0,127,0,129,0,125,0,142,0,98,0,0,0
19631024,800,10,0,0,0,119,0,128,0,129,0,125,0,139,0,99,0,0,0
19631024,1400,9,0,0,0,129,0,133,0,141,0,128,0,142,0,92,0,0,0
19631024,1900,10,0,0,0,123,0,121,0,125,0,124,0,144,0,96,0,0,0
19631025,800,10,0,0,0,107,0,121,0,121,0,113,0,127,0,100,0,0,0
19631025,1400,10,0,0,0,120,0,129,0,139,0,118,0,141,0,90,0,0,0
19631025,1900,8,0,0,0,84,0,99,0,100,0,100,0,140,0,99,0,0,0
19631026,800,10,0,3,0,45,0,53,0,54,0,48,0,101,0,99,0,0,0
19631026,1400,5,0,0,0,56,0,114,0,131,0,52,0,133,0,81,0,0,0
19631026,1900,10,0,0,0,72,0,78,0,78,0,77,0,133,0,100,0,0,0
19631027,800,10,0,2,0,40,0,42,0,42,0,39,0,79,0,100,0,0,0
19631027,1400,10,0,0,0,45,0,52,0,53,0,40,0,59,0,99,0,0,0
19631027,1900,10,0,0,0,45,0,46,0,47,0,46,0,60,0,98,0,0,0
19631028,800,10,0,1,0,31,0,33,0,33,0,29,0,49,0,100,0,0,0
19631028,1400,10,0,0,0,36,0,51,0,52,0,33,0,53,0,98,0,0,0
19631028,1900,10,0,0,0,56,0,56,0,61,0,51,0,63,0,93,0,0,0
19631029,800,10,0,0,0,35,0,35,0,37,0,33,0,64,0,97,0,0,0
19631029,1400,10,0,0,0,37,0,54,0,61,0,36,0,61,0,90,0,0,0
19631029,1900,10,0,0,0,53,0,50,0,54,0,52,0,64,0,94,0,0,0
19631030,800,10,0,0,0,28,0,25,0,29,0,27,0,55,0,93,0,0,0
19631030,1400,8,0,0,0,28,0,65,0,85,0,26,0,85,0,73,0,0,0
19631030,1900,9,0,0,0,45,0,41,0,53,0,52,0,90,0,82,0,0,0
19631031,800,10,0,0,0,24,0,62,0,71,0,30,0,71,0,87,0,0,0
19631031,1400,10,0,0,0,90,0,89,0,114,0,70,0,118,0,70,0,0,0
19631031,1900,10,0,0,0,90,0,85,0,96,0,94,0,116,0,86,0,0,0
19631101,800,10,0,42,0,70,0,85,0,87,0,83,0,100,0,98,0,0,0
19631101,1400,10,0,13,0,84,0,96,0,101,0,85,0,102,0,94,0,0,0
19631101,1900,0,0,0,0,75,0,80,0,85,0,83,0,106,0,93,0,0,0
19631102,800,4,0,2,0,71,0,94,0,103,0,79,0,104,0,89,0,0,0
19631102,1400,3,0,0,0,104,0,116,0,137,0,103,0,137,0,77,0,0,0
19631102,1900,5,0,0,0,64,0,86,0,90,0,88,0,140,0,95,0,0,0
19631103,800,4,0,0,0,46,0,76,0,83,0,60,0,91,0,91,0,0,0
19631103,1400,3,0,0,0,82,0,121,0,143,0,82,0,146,0,76,0,0,0
19631103,1900,3,0,0,0,52,0,79,0,84,0,83,0,145,0,93,0,0,0
19631104,800,9,0,2,0,21,0,75,0,79,0,37,0,90,0,94,0,0,0
19631104,1400,8,0,0,0,75,0,98,0,105,0,78,0,105,0,92,0,0,0
19631104,1900,9,0,0,0,86,0,90,0,93,0,91,0,114,0,96,0,0,0
19631105,800,7,0,2,0,50,0,86,0,89,0,69,0,105,0,96,0,0,0
19631105,1400,3,0,0,0,85,0,131,0,155,0,89,0,161,0,75,0,0,0
19631105,1900,2,0,0,0,125,0,117,0,133,0,132,0,156,0,82,0,0,0
19631106,800,10,0,3,0,87,0,103,0,107,0,100,0,152,0,95,0,0,0
19631106,1400,10,0,2,0,104,0,127,0,133,0,106,0,140,0,94,0,0,0
19631106,1900,10,0,0,0,115,0,114,0,120,0,118,0,134,0,94,0,0,0
19631107,800,10,0,0,0,65,0,80,0,88,0,73,0,121,0,89,0,0,0
19631107,1400,10,0,0,0,84,0,92,0,101,0,86,0,103,0,88,0,0,0
19631107,1900,10,0,19,0,94,0,99,0,109,0,98,0,112,0,89,0,0,0
19631108,800,7,0,110,0,76,0,101,0,113,0,88,0,115,0,85,0,0,0
19631108,1400,3,0,8,0,103,0,92,0,119,0,110,0,125,0,68,0,0,0
19631108,1900,7,0,0,0,93,0,90,0,103,0,102,0,120,0,83,0,0,0
19631109,800,9,0,0,0,76,0,88,0,93,0,74,0,105,0,93,0,0,0
19631109,1400,8,0,0,0,90,0,112,0,117,0,92,0,121,0,95,0,0,0
