Breda(101_G) "51:35:27" NB "4:46:35" OL     4.0 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. Q=7: onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. Q=7: not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 DP  Drukanomalie  :  Afwijking van normaal  (0.01 cm Hg). ;  DP  Pressure anomaly  :  description  (0.01 cm Hg).
 N  Bedekkingsgraad  :  van de bovenlucht  (deca). ;  N  Cloudcover  :  Cloud cover of the upper air  (deca).
 Phg  Druk  :  Totale luchtdruk  (0.01 mm Hg). ;  Phg  Pressuse  :  Total air pressure  (0.01 mm Hg).
 RD  Dagsom neerslag  :  dagsom  (0.1 mm). ;  RD  Daily precipitation  :  sum  (0.1 mm).
 TA  Temp anomalie  :  Afwijking van klimatologoie  (0.1 Celcius). ;  TA  Temp anomaly  :  Relative to climatology  (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).

DATUM,tijd,DD,Q_DD,DP,Q_DP,N,Q_N,Phg,Q_Phg,RD,Q_RD,TA,Q_TA,T,Q_T
18600307,1400,,,25,0,,,,,,,-35,0,,
18600308,800,N,0,7,0,,,,,,,-24,0,,
18600308,1400,,,4,0,,,,,,,-48,0,,
18600309,800,NO,0,25,0,,,,,,,-43,0,,
18600309,1400,,,14,0,,,,,,,-67,0,,
18600310,800,NNO,0,-27,0,,,,,,,-40,0,,
18600310,1400,,,-29,0,,,,,,,-45,0,,
18600311,800,Z,0,-66,0,,,,,,,-33,0,,
18600311,1400,,,-79,0,,,,,,,-54,0,,
18600312,800,ZZO,0,-83,0,,,,,,,-26,0,,
18600312,1400,,,-85,0,,,,,,,-20,0,,
18600313,800,NNO,0,-150,0,,,,,,,-14,0,,
18600313,1400,,,-152,0,,,,,,,-32,0,,
18600314,800,ZZW,0,-118,0,,,,,,,-9,0,,
18600314,1400,,,-126,0,,,,,,,-2,0,,
18600315,800,W,0,-77,0,,,,,,,-14,0,,
18600315,1400,,,-63,0,,,,,,,-23,0,,
18600316,800,Z,0,-49,0,,,,,,,-11,0,,
18600316,1400,,,-20,0,,,,,,,2,0,,
18600317,800,Z,0,24,0,,,,,,,0,0,,
18600317,1400,,,22,0,,,,,,,-15,0,,
18600318,800,ZZW,0,10,0,,,,,,,40,0,,
18600318,1400,,,-3,0,,,,,,,19,0,,
18600319,800,W,0,25,0,,,,,,,10,0,,
18600319,1400,,,34,0,,,,,,,37,0,,
18600320,800,ZW,0,26,0,,,,,,,32,0,,
18600320,1400,,,6,0,,,,,,,21,0,,
18600321,800,ZW,0,-76,0,,,,,,,34,0,,
18600321,1400,,,-94,0,,,,,,,3,0,,
18600322,800,ZW,0,-84,0,,,,,,,4,0,,
18600322,1400,,,-62,0,,,,,,,-14,0,,
18600323,800,ZW,0,-43,0,,,,,,,1,0,,
18600323,1400,,,-69,0,,,,,,,12,0,,
18600324,800,W,0,-242,0,,,,,,,10,0,,
18600324,1400,,,-231,0,,,,,,,-35,0,,
18600325,800,WZW,0,-248,0,,,,,,,-8,0,,
18600325,1400,,,-226,0,,,,,,,-34,0,,
18600326,800,WZW,0,-129,0,,,,,,,4,0,,
18600326,1400,,,-109,0,,,,,,,1,0,,
18600327,800,W,0,-98,0,,,,,,,-3,0,,
18600327,1400,,,-97,0,,,,,,,-45,0,,
18600328,800,WNW,0,-108,0,,,,,,,28,0,,
18600328,1400,,,-79,0,,,,,,,3,0,,
18600329,800,W,0,-96,0,,,,,,,33,0,,
18600329,1400,,,-121,0,,,,,,,4,0,,
18600330,800,N,0,-65,0,,,,,,,-1,0,,
18600330,1400,,,-53,0,,,,,,,-11,0,,
18600331,800,Z,0,-124,0,,,,,,,33,0,,
18600331,1400,,,-167,0,,,,,,,12,0,,
18600401,800,W,0,-231,0,,,,,,,33,0,,
18600401,1400,,,-183,0,,,,,,,25,0,,
18600402,800,ZZW,0,-181,0,,,,,,,15,0,,
18600402,1400,,,-180,0,,,,,,,2,0,,
18600403,800,W,0,-133,0,,,,,,,3,0,,
18600403,1400,,,-102,0,,,,,,,-13,0,,
18600404,800,ZW,0,-28,0,,,,,,,5,0,,
18600404,1400,,,-29,0,,,,,,,38,0,,
18600405,800,NO,0,-26,0,,,,,,,30,0,,
18600405,1400,,,-25,0,,,,,,,51,0,,
18600406,800,O,0,-13,0,,,,,,,49,0,,
18600406,1400,,,-16,0,,,,,,,64,0,,
18600407,800,N,0,-22,0,,,,,,,45,0,,
18600407,1400,,,-17,0,,,,,,,66,0,,
18600408,800,W,0,-17,0,,,,,,,25,0,,
18600408,1400,,,-52,0,,,,,,,51,0,,
18600409,800,W,0,-101,0,,,,,,,21,0,,
18600409,1400,,,-87,0,,,,,,,-17,0,,
18600410,800,W,0,-83,0,,,,,,,-16,0,,
18600410,1400,,,-69,0,,,,,,,-46,0,,
18600411,800,NW,0,36,0,,,,,,,-6,0,,
18600411,1400,,,58,0,,,,,,,-26,0,,
18600412,800,N,0,68,0,,,,,,,-19,0,,
18600412,1400,,,61,0,,,,,,,-22,0,,
18600413,800,NO,0,44,0,,,,,,,-8,0,,
18600413,1400,,,33,0,,,,,,,-9,0,,
18600414,800,ONO,0,58,0,,,,,,,-18,0,,
18600414,1400,,,53,0,,,,,,,-9,0,,
18600415,800,ONO,0,67,0,,,,,,,18,0,,
18600415,1400,,,68,0,,,,,,,16,0,,
18600416,800,O,0,103,0,,,,,,,24,0,,
18600416,1400,,,93,0,,,,,,,30,0,,
18600417,800,O,0,75,0,,,,,,,-7,0,,
18600417,1400,,,55,0,,,,,,,-24,0,,
18600418,800,NO,0,-23,0,,,,,,,-31,0,,
18600418,1400,,,-14,0,,,,,,,-46,0,,
18600419,800,N,0,-24,0,,,,,,,-66,0,,
18600419,1400,,,-18,0,,,,,,,-66,0,,
18600420,800,NW,0,-53,0,,,,,,,-21,0,,
18600420,1400,,,-62,0,,,,,,,-48,0,,
18600421,800,W,0,-71,0,,,,,,,-43,0,,
18600421,1400,,,-71,0,,,,,,,-54,0,,
18600422,800,W,0,-39,0,,,,,,,-46,0,,
18600422,1400,,,-33,0,,,,,,,-45,0,,
18600423,800,WZW,0,-36,0,,,,,,,-30,0,,
18600423,1400,,,-37,0,,,,,,,-37,0,,
18600424,800,ZO,0,-59,0,,,,,,,-41,0,,
18600424,1400,,,-58,0,,,,,,,-29,0,,
18600425,800,ONO,0,-34,0,,,,,,,-14,0,,
18600425,1400,,,-24,0,,,,,,,5,0,,
18600426,800,N,0,23,0,,,,,,,-26,0,,
18600426,1400,,,24,0,,,,,,,-52,0,,
18600427,800,NNW,0,50,0,,,,,,,-20,0,,
18600427,1400,,,51,0,,,,,,,-30,0,,
18600428,800,NO,0,71,0,,,,,,,-10,0,,
18600428,1400,,,85,0,,,,,,,-39,0,,
18600429,800,O,0,117,0,,,,,,,10,0,,
18600429,1400,,,126,0,,,,,,,4,0,,
18600430,800,ONO,0,127,0,,,,,,,16,0,,
18600430,1400,,,122,0,,,,,,,27,0,,
18600501,800,ONO,0,106,0,,,,,,,29,0,,
18600501,1400,,,62,0,,,,,,,39,0,,
18600502,800,NO,0,43,0,,,,,,,32,0,,
18600502,1400,,,8,0,,,,,,,54,0,,
18600503,800,NO,0,23,0,,,,,,,25,0,,
18600503,1400,,,32,0,,,,,,,32,0,,
18600504,800,NO,0,67,0,,,,,,,7,0,,
18600504,1400,,,46,0,,,,,,,24,0,,
18600505,800,NNO,0,39,0,,,,,,,2,0,,
18600505,1400,,,41,0,,,,,,,-33,0,,
18600506,800,NNO,0,45,0,,,,,,,-5,0,,
18600506,1400,,,33,0,,,,,,,-23,0,,
18600507,800,NNO,0,2,0,,,,,,,-5,0,,
18600507,1400,,,-20,0,,,,,,,10,0,,
18600508,800,ZW,0,-89,0,,,,,,,24,0,,
18600508,1400,,,-77,0,,,,,,,3,0,,
18600509,800,WZW,0,-87,0,,,,,,,25,0,,
18600509,1400,,,-79,0,,,,,,,-19,0,,
18600510,800,W,0,-14,0,,,,,,,42,0,,
18600510,1400,,,-12,0,,,,,,,24,0,,
18600511,800,W,0,-47,0,,,,,,,84,0,,
18600511,1400,,,-35,0,,,,,,,47,0,,
18600512,800,W,0,-36,0,,,,,,,53,0,,
18600512,1400,,,-54,0,,,,,,,66,0,,
18600513,800,W,0,-95,0,,,,,,,29,0,,
18600513,1400,,,-80,0,,,,,,,-30,0,,
18600514,800,W,0,-25,0,,,,,,,35,0,,
18600514,1400,,,-22,0,,,,,,,32,0,,
18600515,800,W,0,-28,0,,,,,,,45,0,,
18600515,1400,,,-26,0,,,,,,,65,0,,
18600516,800,WZW,0,-11,0,,,,,,,34,0,,
18600516,1400,,,-3,0,,,,,,,5,0,,
18600517,800,ZW,0,-33,0,,,,,,,29,0,,
18600517,1400,,,-54,0,,,,,,,24,0,,
18600518,800,Z,0,-92,0,,,,,,,67,0,,
18600518,1400,,,-114,0,,,,,,,74,0,,
18600519,800,ZW,0,-90,0,,,,,,,60,0,,
18600519,1400,,,-60,0,,,,,,,1,0,,
18600520,800,NW,0,10,0,,,,,,,28,0,,
18600520,1400,,,27,0,,,,,,,20,0,,
18600521,800,N,0,70,0,,,,,,,45,0,,
18600521,1400,,,87,0,,,,,,,34,0,,
18600522,800,NW,0,80,0,,,,,,,40,0,,
18600522,1400,,,77,0,,,,,,,47,0,,
18600523,800,W,0,9,0,,,,,,,70,0,,
18600523,1400,,,-2,0,,,,,,,63,0,,
18600524,800,ZZW,0,-22,0,,,,,,,39,0,,
18600524,1400,,,-3,0,,,,,,,2,0,,
18600525,800,ZW,0,5,0,,,,,,,-11,0,,
18600525,1400,,,-15,0,,,,,,,9,0,,
18600526,800,ZW,0,-92,0,,,,,,,31,0,,
18600526,1400,,,-118,0,,,,,,,8,0,,
18600527,800,WZW,0,-100,0,,,,,,,-29,0,,
18600527,1400,,,-62,0,,,,,,,-62,0,,
18600528,800,ZW,0,-138,0,,,,,,,-18,0,,
18600528,1400,,,-123,0,,,,,,,-83,0,,
18600529,800,NW,0,-24,0,,,,,,,-19,0,,
18600529,1400,,,-12,0,,,,,,,-74,0,,
18600530,800,W,0,-26,0,,,,,,,1,0,,
18600530,1400,,,-31,0,,,,,,,-39,0,,
18600531,800,ZW,0,-30,0,,,,,,,-7,0,,
18600531,1400,,,-38,0,,,,,,,-20,0,,
18600601,800,W,0,-73,0,,,,,,,12,0,,
18600601,1400,,,-64,0,,,,,,,11,0,,
18600602,800,Z,0,-80,0,,,,,,,33,0,,
18600602,1400,,,-101,0,,,,,,,-9,0,,
18600603,800,ZW,0,-89,0,,,,,,,31,0,,
18600603,1400,,,-105,0,,,,,,,5,0,,
18600604,800,ZW,0,-63,0,,,,,,,8,0,,
18600604,1400,,,-59,0,,,,,,,-40,0,,
18600605,800,WZW,0,-35,0,,,,,,,-4,0,,
18600605,1400,,,-27,0,,,,,,,-34,0,,
18600606,800,W,0,-19,0,,,,,,,1,0,,
18600606,1400,,,-26,0,,,,,,,-2,0,,
18600607,800,ZW,0,-35,0,,,,,,,-1,0,,
18600607,1400,,,-39,0,,,,,,,-15,0,,
18600608,800,W,0,-26,0,,,,,,,-9,0,,
18600608,1400,,,-19,0,,,,,,,-47,0,,
18600609,800,W,0,-37,0,,,,,,,15,0,,
18600609,1400,,,-69,0,,,,,,,10,0,,
18600610,800,W,0,-98,0,,,,,,,-19,0,,
18600610,1400,,,-76,0,,,,,,,-31,0,,
18600611,800,W,0,-31,0,,,,,,,-20,0,,
18600611,1400,,,-20,0,,,,,,,2,0,,
18600612,800,Z,0,-51,0,,,,,,,42,0,,
18600612,1400,,,-81,0,,,,,,,49,0,,
18600613,800,ZW,0,-73,0,,,,,,,37,0,,
18600613,1400,,,-72,0,,,,,,,23,0,,
18600614,800,W,0,-61,0,,,,,,,-4,0,,
18600614,1400,,,-52,0,,,,,,,4,0,,
18600615,800,ZW,0,-64,0,,,,,,,4,0,,
18600615,1400,,,-63,0,,,,,,,-5,0,,
18600616,800,O,0,-71,0,,,,,,,15,0,,
18600616,1400,,,-84,0,,,,,,,13,0,,
18600617,800,ZZW,0,-86,0,,,,,,,-11,0,,
18600617,1400,,,-90,0,,,,,,,-16,0,,
18600618,800,ZW,0,-68,0,,,,,,,-26,0,,
18600618,1400,,,-55,0,,,,,,,-60,0,,
18600619,800,WZW,0,-40,0,,,,,,,12,0,,
18600619,1400,,,-46,0,,,,,,,23,0,,
18600620,800,WZW,0,-63,0,,,,,,,32,0,,
18600620,1400,,,-69,0,,,,,,,-7,0,,
18600621,800,WZW,0,-59,0,,,,,,,15,0,,
18600621,1400,,,-40,0,,,,,,,12,0,,
18600622,800,W,0,-5,0,,,,,,,-14,0,,
18600622,1400,,,10,0,,,,,,,5,0,,
18600623,800,ZW,0,14,0,,,,,,,25,0,,
18600623,1400,,,13,0,,,,,,,51,0,,
18600624,800,Z,0,13,0,,,,,,,56,0,,
18600624,1400,,,10,0,,,,,,,67,0,,
18600625,800,ZW,0,-34,0,,,,,,,56,0,,
18600625,1400,,,-29,0,,,,,,,14,0,,
18600626,800,W,0,-69,0,,,,,,,-27,0,,
18600626,1400,,,-19,0,,,,,,,-26,0,,
18600627,800,W,0,0,0,,,,,,,-12,0,,
18600627,1400,,,-6,0,,,,,,,6,0,,
18600628,800,WZW,0,-58,0,,,,,,,-11,0,,
18600628,1400,,,-42,0,,,,,,,-2,0,,
18600629,800,W,0,-45,0,,,,,,,-17,0,,
18600629,1400,,,-39,0,,,,,,,-14,0,,
18600630,800,NW,0,-10,0,,,,,,,-26,0,,
18600630,1400,,,5,0,,,,,,,-54,0,,
18600701,800,NW,0,46,0,,,,,,,-29,0,,
18600701,1400,,,72,0,,,,,,,-62,0,,
18600702,800,NW,0,78,0,,,,,,,11,0,,
18600702,1400,,,86,0,,,,,,,-1,0,,
18600703,800,NNW,0,92,0,,,,,,,15,0,,
18600703,1400,,,78,0,,,,,,,6,0,,
18600704,800,W,0,27,0,,,,,,,6,0,,
18600704,1400,,,15,0,,,,,,,-25,0,,
18600705,800,NW,0,44,0,,,,,,,-16,0,,
18600705,1400,,,47,0,,,,,,,-11,0,,
18600706,800,NW,0,3,0,,,,,,,-17,0,,
18600706,1400,,,19,0,,,,,,,-27,0,,
18600707,800,W,0,54,0,,,,,,,-14,0,,
18600707,1400,,,60,0,,,,,,,-25,0,,
18600708,800,NW,0,47,0,,,,,,,-27,0,,
18600708,1400,,,53,0,,,,,,,-24,0,,
18600709,800,N,0,38,0,,,,,,,-28,0,,
18600709,1400,,,27,0,,,,,,,-13,0,,
18600710,800,NNO,0,-1,0,,,,,,,-5,0,,
18600710,1400,,,-3,0,,,,,,,37,0,,
18600711,800,NO,0,2,0,,,,,,,11,0,,
18600711,1400,,,-2,0,,,,,,,-3,0,,
18600712,800,NNO,0,-11,0,,,,,,,28,0,,
18600712,1400,,,-22,0,,,,,,,35,0,,
18600713,800,NO,0,-35,0,,,,,,,25,0,,
18600713,1400,,,-37,0,,,,,,,42,0,,
18600714,800,W,0,-26,0,,,,,,,21,0,,
18600714,1400,,,-21,0,,,,,,,0,0,,
18600715,800,ZW,0,-15,0,,,,,,,28,0,,
18600715,1400,,,-11,0,,,,,,,49,0,,
18600716,800,ZW,0,-10,0,,,,,,,48,0,,
18600716,1400,,,-22,0,,,,,,,81,0,,
18600717,800,W,0,-32,0,,,,,,,8,0,,
18600717,1400,,,-18,0,,,,,,,13,0,,
18600718,800,ZZW,0,-31,0,,,,,,,66,0,,
18600718,1400,,,-46,0,,,,,,,-40,0,,
18600719,800,W,0,-47,0,,,,,,,-2,0,,
18600719,1400,,,-56,0,,,,,,,-16,0,,
18600720,800,W,0,-46,0,,,,,,,-18,0,,
18600720,1400,,,-41,0,,,,,,,-27,0,,
18600721,800,WZW,0,-11,0,,,,,,,-7,0,,
18600721,1400,,,-33,0,,,,,,,17,0,,
18600722,800,ZZW,0,-52,0,,,,,,,9,0,,
18600722,1400,,,-62,0,,,,,,,-18,0,,
18600723,800,ZZW,0,-29,0,,,,,,,-10,0,,
18600723,1400,,,-25,0,,,,,,,7,0,,
18600724,800,WZW,0,-64,0,,,,,,,-10,0,,
18600724,1400,,,-61,0,,,,,,,-11,0,,
18600725,800,NNW,0,-61,0,,,,,,,-1,0,,
18600725,1400,,,-36,0,,,,,,,-60,0,,
18600726,800,NNW,0,-32,0,,,,,,,-24,0,,
18600726,1400,,,-38,0,,,,,,,-40,0,,
18600727,800,W,0,-41,0,,,,,,,-19,0,,
18600727,1400,,,-39,0,,,,,,,-60,0,,
18600728,800,ZZW,0,-61,0,,,,,,,-12,0,,
18600728,1400,,,-59,0,,,,,,,-35,0,,
18600729,800,NO,0,-57,0,,,,,,,-1,0,,
18600729,1400,,,-34,0,,,,,,,-25,0,,
18600730,800,N,0,-4,0,,,,,,,-10,0,,
18600730,1400,,,7,0,,,,,,,-12,0,,
18600731,800,NNW,0,-3,0,,,,,,,-9,0,,
18600731,1400,,,-2,0,,,,,,,-18,0,,
18600801,800,W,0,2,0,,,,,,,-27,0,,
18600801,1400,,,-7,0,,,,,,,-47,0,,
18600802,800,W,0,-22,0,,,,,,,-17,0,,
18600802,1400,,,-26,0,,,,,,,-38,0,,
18600803,800,W,0,-57,0,,,,,,,2,0,,
18600803,1400,,,-81,0,,,,,,,-5,0,,
18600804,800,W,0,-103,0,,,,,,,-9,0,,
18600804,1400,,,-103,0,,,,,,,-28,0,,
18600805,800,WNW,0,-81,0,,,,,,,-18,0,,
18600805,1400,,,-62,0,,,,,,,-25,0,,
18600806,800,Z,0,-91,0,,,,,,,-7,0,,
18600806,1400,,,-107,0,,,,,,,-24,0,,
18600807,800,ZW,0,-59,0,,,,,,,-27,0,,
18600807,1400,,,-38,0,,,,,,,-18,0,,
18600808,800,WNW,0,-16,0,,,,,,,-13,0,,
18600808,1400,,,-22,0,,,,,,,-47,0,,
18600809,800,WZW,0,-75,0,,,,,,,-23,0,,
18600809,1400,,,-88,0,,,,,,,-66,0,,
18600810,800,W,0,-30,0,,,,,,,-19,0,,
18600810,1400,,,-11,0,,,,,,,-58,0,,
18600811,800,ZW,0,-43,0,,,,,,,-39,0,,
18600811,1400,,,-65,0,,,,,,,-40,0,,
18600812,800,Z,0,-88,0,,,,,,,-16,0,,
18600812,1400,,,-86,0,,,,,,,-45,0,,
18600813,800,ZW,0,-54,0,,,,,,,-20,0,,
18600813,1400,,,-54,0,,,,,,,-11,0,,
18600814,800,WZW,0,-64,0,,,,,,,-11,0,,
18600814,1400,,,-69,0,,,,,,,7,0,,
18600815,800,W,0,-51,0,,,,,,,5,0,,
18600815,1400,,,-58,0,,,,,,,8,0,,
18600816,800,ZO,0,-102,0,,,,,,,32,0,,
18600816,1400,,,-129,0,,,,,,,49,0,,
18600817,800,ZW,0,-96,0,,,,,,,-2,0,,
18600817,1400,,,-91,0,,,,,,,-3,0,,
18600818,800,ZW,0,-46,0,,,,,,,-3,0,,
18600818,1400,,,-44,0,,,,,,,-14,0,,
18600819,800,ZW,0,-65,0,,,,,,,-25,0,,
18600819,1400,,,-37,0,,,,,,,-14,0,,
18600820,800,W,0,-41,0,,,,,,,2,0,,
18600820,1400,,,-47,0,,,,,,,8,0,,
18600821,800,W,0,-43,0,,,,,,,-17,0,,
18600821,1400,,,-34,0,,,,,,,-36,0,,
18600822,800,WZW,0,-50,0,,,,,,,-12,0,,
18600822,1400,,,-73,0,,,,,,,-29,0,,
18600823,800,W,0,-64,0,,,,,,,-14,0,,
18600823,1400,,,-33,0,,,,,,,-27,0,,
18600824,800,W,0,-54,0,,,,,,,-18,0,,
18600824,1400,,,-41,0,,,,,,,-11,0,,
18600825,800,WZW,0,-63,0,,,,,,,-3,0,,
18600825,1400,,,-45,0,,,,,,,-33,0,,
18600826,800,WZW,0,-51,0,,,,,,,4,0,,
18600826,1400,,,-37,0,,,,,,,-1,0,,
18600827,800,Z,0,-42,0,,,,,,,-12,0,,
18600827,1400,,,-33,0,,,,,,,-20,0,,
18600828,800,WZW,0,-30,0,,,,,,,-24,0,,
18600828,1400,,,-22,0,,,,,,,-8,0,,
18600829,800,ZW,0,-88,0,,,,,,,-1,0,,
18600829,1400,,,-96,0,,,,,,,2,0,,
18600830,800,ZW,0,-142,0,,,,,,,8,0,,
18600830,1400,,,-127,0,,,,,,,15,0,,
18600831,800,WZW,0,-102,0,,,,,,,-5,0,,
18600831,1400,,,-90,0,,,,,,,-32,0,,
18600901,800,W,0,-63,0,,,,,,,4,0,,
18600901,1400,,,-45,0,,,,,,,-6,0,,
18600902,800,W,0,-35,0,,,,,,,-8,0,,
18600902,1400,,,-37,0,,,,,,,-31,0,,
18600903,800,W,0,-4,0,,,,,,,-16,0,,
18600903,1400,,,-5,0,,,,,,,-33,0,,
18600904,800,W,0,31,0,,,,,,,-32,0,,
18600904,1400,,,33,0,,,,,,,-7,0,,
18600905,800,NNW,0,35,0,,,,,,,-19,0,,
18600905,1400,,,40,0,,,,,,,-4,0,,
18600906,800,NNW,0,75,0,,,,,,,10,0,,
18600906,1400,,,88,0,,,,,,,18,0,,
18600907,800,NO,0,79,0,,,,,,,-17,0,,
18600907,1400,,,67,0,,,,,,,-7,0,,
18600908,800,N,0,0,0,,,,,,,18,0,,
18600908,1400,,,-6,0,,,,,,,2,0,,
18600909,800,NNW,0,4,0,,,,,,,-7,0,,
18600909,1400,,,12,0,,,,,,,-14,0,,
18600910,800,NNW,0,25,0,,,,,,,-26,0,,
18600910,1400,,,17,0,,,,,,,-34,0,,
18600911,800,NNO,0,29,0,,,,,,,-17,0,,
18600911,1400,,,55,0,,,,,,,-19,0,,
18600912,800,NNO,0,109,0,,,,,,,-30,0,,
18600912,1400,,,97,0,,,,,,,-3,0,,
18600913,800,ZZO,0,31,0,,,,,,,-32,0,,
18600913,1400,,,-2,0,,,,,,,18,0,,
18600914,800,ZZW,0,-51,0,,,,,,,14,0,,
18600914,1400,,,-68,0,,,,,,,5,0,,
18600915,800,ZZW,0,-80,0,,,,,,,12,0,,
18600915,1400,,,-85,0,,,,,,,12,0,,
18600916,800,W,0,-91,0,,,,,,,14,0,,
18600916,1400,,,-83,0,,,,,,,-7,0,,
18600917,800,ZW,0,-57,0,,,,,,,28,0,,
18600917,1400,,,-61,0,,,,,,,19,0,,
18600918,800,Z,0,-115,0,,,,,,,25,0,,
18600918,1400,,,-141,0,,,,,,,-19,0,,
18600919,800,ZW,0,-118,0,,,,,,,-1,0,,
18600919,1400,,,-119,0,,,,,,,-8,0,,
18600920,800,N,0,-77,0,,,,,,,17,0,,
18600920,1400,,,-52,0,,,,,,,15,0,,
18600921,800,W,0,-33,0,,,,,,,2,0,,
18600921,1400,,,-16,0,,,,,,,3,0,,
18600922,800,ZW,0,-19,0,,,,,,,23,0,,
18600922,1400,,,-38,0,,,,,,,26,0,,
18600923,800,WZW,0,-55,0,,,,,,,18,0,,
18600923,1400,,,-65,0,,,,,,,-1,0,,
18600924,800,NNW,0,-79,0,,,,,,,35,0,,
18600924,1400,,,-93,0,,,,,,,16,0,,
18600925,800,ZW,0,-100,0,,,,,,,3,0,,
18600925,1400,,,-42,0,,,,,,,-21,0,,
18600926,800,ZZO,0,-33,0,,,,,,,-5,0,,
18600926,1400,,,-34,0,,,,,,,-27,0,,
18600927,800,Z,0,-50,0,,,,,,,6,0,,
18600927,1400,,,-52,0,,,,,,,-5,0,,
18600928,800,ZZO,0,-87,0,,,,,,,13,0,,
18600928,1400,,,-87,0,,,,,,,14,0,,
18600929,800,Z,0,-52,0,,,,,,,28,0,,
18600929,1400,,,-31,0,,,,,,,8,0,,
18600930,800,Z,0,16,0,,,,,,,17,0,,
18600930,1400,,,20,0,,,,,,,10,0,,
18601001,800,O,0,45,0,,,,,,,-11,0,,
18601001,1400,,,49,0,,,,,,,-7,0,,
18601002,800,NNW,0,56,0,,,,,,,2,0,,
18601002,1400,,,73,0,,,,,,,1,0,,
18601003,800,WZW,0,26,0,,,,,,,15,0,,
18601003,1400,,,9,0,,,,,,,-4,0,,
18601004,800,WNW,0,54,0,,,,,,,-3,0,,
18601004,1400,,,70,0,,,,,,,-13,0,,
18601005,800,W,0,35,0,,,,,,,-2,0,,
18601005,1400,,,11,0,,,,,,,-15,0,,
18601006,800,WNW,0,72,0,,,,,,,28,0,,
18601006,1400,,,83,0,,,,,,,18,0,,
18601007,800,W,0,60,0,,,,,,,23,0,,
18601007,1400,,,60,0,,,,,,,-2,0,,
18601008,800,WZW,0,15,0,,,,,,,21,0,,
18601008,1400,,,24,0,,,,,,,-8,0,,
18601009,800,W,0,-44,0,,,,,,,-22,0,,
18601009,1400,,,-44,0,,,,,,,-54,0,,
18601010,800,W,0,39,0,,,,,,,-24,0,,
18601010,1400,,,1,0,,,,,,,-35,0,,
18601011,800,WNW,0,-150,0,,,,,,,10,0,,
18601011,1400,,,-127,0,,,,,,,-33,0,,
18601012,800,NW,0,-88,0,,,,,,,-41,0,,
18601012,1400,,,-61,0,,,,,,,-55,0,,
18601013,800,W,0,-57,0,,,,,,,-37,0,,
18601013,1400,,,-86,0,,,,,,,-52,0,,
18601014,800,WNW,0,-126,0,,,,,,,-1,0,,
18601014,1400,,,-103,0,,,,,,,-9,0,,
18601015,800,NW,0,-30,0,,,,,,,1,0,,
18601015,1400,,,-31,0,,,,,,,-11,0,,
18601016,800,Z,0,-69,0,,,,,,,50,0,,
18601016,1400,,,-66,0,,,,,,,28,0,,
18601017,800,W,0,-21,0,,,,,,,9,0,,
18601017,1400,,,-3,0,,,,,,,7,0,,
18601018,800,ZW,0,-4,0,,,,,,,-1,0,,
18601018,1400,,,-44,0,,,,,,,-13,0,,
18601019,800,W,0,-43,0,,,,,,,35,0,,
18601019,1400,,,-48,0,,,,,,,6,0,,
18601020,800,W,0,-19,0,,,,,,,20,0,,
18601020,1400,,,4,0,,,,,,,4,0,,
18601021,800,W,0,68,0,,,,,,,-9,0,,
18601021,1400,,,81,0,,,,,,,-5,0,,
18601022,800,Z,0,58,0,,,,,,,-28,0,,
18601022,1400,,,37,0,,,,,,,16,0,,
18601023,800,Z,0,51,0,,,,,,,-15,0,,
18601023,1400,,,46,0,,,,,,,32,0,,
18601024,800,ZW,0,68,0,,,,,,,39,0,,
18601024,1400,,,54,0,,,,,,,51,0,,
18601025,800,ZW,0,51,0,,,,,,,40,0,,
18601025,1400,,,53,0,,,,,,,26,0,,
18601026,800,Z,0,45,0,,,,,,,47,0,,
18601026,1400,,,22,0,,,,,,,64,0,,
18601027,800,ZW,0,22,0,,,,,,,15,0,,
18601027,1400,,,34,0,,,,,,,49,0,,
18601028,800,Z,0,44,0,,,,,,,28,0,,
18601028,1400,,,49,0,,,,,,,65,0,,
18601029,800,ZO,0,57,0,,,,,,,20,0,,
18601029,1400,,,59,0,,,,,,,65,0,,
18601030,800,ZO,0,83,0,,,,,,,-2,0,,
18601030,1400,,,85,0,,,,,,,12,0,,
18601031,800,OZO,0,64,0,,,,,,,-13,0,,
18601031,1400,,,47,0,,,,,,,-7,0,,
18601101,800,O,0,31,0,,,,,,,-30,0,,
