Slijk Ewijk(116_G) "51:53:10" NB "5:47:23" OL     8.5 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. Q=7: onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. Q=7: not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 FFb  Windsnelheid  :   herstelde Bft schaal  (Bft). ;  FFb  Windspeed  :  restored Bft scale  (Bft).
 N  Bedekkingsgraad  :  van de bovenlucht  (deca). ;  N  Cloudcover  :  Cloud cover of the upper air  (deca).
 TD  Maximum Temp  :  Maximum temparatuur  (0.1 Celcius). ;  TD  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).
 U  Relatieve Vochtigheid  :  Hoeveelheid vocht in de lucht in % van verzadiging  (%). ;  U  Rel Humidity  :  Amount of moist in the air as % of saturation  (%).
 RD  Dagsom neerslag  :  dagsom  (0.1 mm). ;  RD  Daily precipitation  :  sum  (0.1 mm).

DATUM,tijd,DD,Q_DD,FFb,Q_FFb,N,Q_N,TD,Q_TD,T,Q_T,U,Q_U,RD,Q_RD
19030311,1900,C,2,C,2,3,0,30,0,42,0,80,0,,
19030312,800,Z,2,1,2,4,0,-4,0,0,0,92,0,,
19030312,1400,O,2,3,2,0,0,52,0,86,0,55,0,,
19030312,1900,C,2,C,2,0,0,24,0,42,0,71,0,,
19030313,800,O,2,1,2,2,0,15,0,20,0,91,0,,
19030313,1400,ZO,2,2,2,1,0,82,0,113,0,62,0,,
19030313,1900,ZO,2,1,2,5,0,51,0,66,0,78,0,,
19030314,800,ZO,2,1,2,3,0,22,0,31,0,85,0,,
19030314,1400,ZO,2,2,2,5,0,82,0,130,0,47,0,,
19030314,1900,ZO,2,2,2,7,0,60,0,84,0,67,0,,
19030315,800,O,2,1,2,7,0,44,0,58,0,79,0,,
19030315,1400,ZO,2,4,2,6,0,94,0,142,0,49,0,,
19030315,1900,ZO,2,1,2,10,0,72,0,99,0,65,0,,
19030316,800,ZO,2,2,2,8,0,72,0,88,0,78,0,,
19030316,1400,Z,2,2,2,8,0,98,0,118,0,76,0,,
19030316,1900,ZW,2,2,2,6,0,60,0,72,0,83,0,,
19030317,800,Z,2,1,2,2,0,38,0,44,0,90,0,,
19030317,1400,ZW,2,4,2,5,0,68,0,112,0,48,0,,
19030317,1900,Z,2,4,2,4,0,54,0,70,0,77,0,,
19030318,800,ZW,2,6,2,10,0,68,0,78,0,86,0,,
19030318,1400,NW,2,6,2,10,0,56,0,70,0,79,0,,
19030318,1900,W,2,3,2,5,0,32,0,38,0,90,0,,
19030319,800,ZW,2,6,2,7,0,42,0,52,0,84,0,,
19030319,1400,ZW,2,7,2,10,0,76,0,92,0,79,0,,
19030319,1900,ZW,2,5,2,10,0,73,0,82,0,88,0,,
19030320,800,ZW,2,4,2,7,0,80,0,92,0,84,0,,
19030320,1400,W,2,5,2,10,0,88,0,119,0,64,0,,
19030320,1900,W,2,5,2,7,0,78,0,96,0,76,0,,
19030321,800,W,2,4,2,8,0,72,0,88,0,78,0,,
19030321,1400,ZW,2,5,2,4,0,100,0,136,0,60,0,,
19030321,1900,ZW,2,3,2,2,0,76,0,90,0,81,0,,
19030322,800,ZW,2,3,2,0,0,85,0,106,0,73,0,,
19030322,1400,W,2,7,2,0,0,102,0,170,0,36,0,,
19030322,1900,ZW,2,3,2,2,0,109,0,126,0,81,0,,
19030323,800,ZW,2,4,2,2,0,102,0,126,0,72,0,,
19030323,1400,ZW,2,8,2,3,0,130,0,189,0,47,0,,
19030323,1900,ZW,2,5,2,5,0,92,0,128,0,59,0,,
19030324,800,W,2,5,2,9,0,50,0,68,0,74,0,,
19030324,1400,ZW,2,4,2,8,0,85,0,120,0,59,0,,
19030324,1900,ZW,2,2,2,4,0,52,0,68,0,77,0,,
19030325,800,Z,2,4,2,10,0,64,0,78,0,81,0,,
19030325,1400,Z,2,5,2,4,0,136,0,187,0,53,0,,
19030325,1900,Z,2,6,2,4,0,116,0,166,0,51,0,,
19030326,800,ZW,2,7,2,9,0,94,0,148,0,45,0,,
19030326,1400,ZW,2,7,2,7,0,114,0,164,0,51,0,,
19030326,1900,ZW,2,3,2,8,0,97,0,117,0,76,0,,
19030327,800,Z,2,3,2,4,0,110,0,124,0,85,0,,
19030327,1400,Z,2,5,2,8,0,134,0,180,0,57,0,,
19030327,1900,ZW,2,4,2,10,0,104,0,115,0,87,0,,
19030328,800,ZW,2,7,2,10,0,70,0,89,0,74,0,,
19030328,1400,ZW,2,8,2,9,0,102,0,130,0,60,0,,
19030328,1900,ZW,2,8,2,10,0,104,0,120,0,82,0,,
19030329,800,ZW,2,6,2,4,0,82,0,98,0,79,0,,
19030329,1400,ZW,2,7,2,6,0,84,0,130,0,49,0,,
19030329,1900,W,2,2,2,2,0,68,0,79,0,85,0,,
19030330,800,ZW,2,6,2,9,0,76,0,92,0,79,0,,
19030330,1400,ZW,2,5,2,10,0,62,0,74,0,83,0,,
19030330,1900,ZW,2,6,2,6,0,51,0,58,0,90,0,,
19030331,800,W,2,6,2,9,0,46,0,54,0,87,0,,
19030331,1400,N,2,7,2,7,0,70,0,92,0,71,0,,
19030331,1900,NW,2,3,2,6,0,56,0,68,0,82,0,,
19030401,800,W,2,3,2,8,0,52,0,68,0,77,0,,
19030401,1400,W,2,4,2,7,0,70,0,94,0,69,0,,
19030401,1900,W,2,2,2,6,0,45,0,61,0,76,0,,
19030402,800,N,2,3,2,9,0,36,0,50,0,78,0,,
19030402,1400,N,2,3,2,7,0,60,0,98,0,52,0,,
19030402,1900,N,2,4,2,10,0,40,0,56,0,75,0,,
19030403,800,N,2,2,2,7,0,38,0,47,0,86,0,,
19030403,1400,N,2,2,2,8,0,64,0,93,0,62,0,,
19030403,1900,ZW,2,2,2,8,0,58,0,74,0,77,0,,
19030404,800,ZW,2,6,2,10,0,65,0,69,0,94,0,,
19030404,1400,W,2,7,2,10,0,88,0,99,0,86,0,,
19030404,1900,ZW,2,6,2,10,0,92,0,96,0,95,0,,
19030405,800,NW,2,5,2,5,0,50,0,63,0,81,0,,
19030405,1400,NW,2,7,2,6,0,56,0,90,0,56,0,,
19030405,1900,NW,2,5,2,8,0,20,0,25,0,91,0,,
19030406,800,W,2,2,2,7,0,40,0,52,0,87,0,,
19030406,1400,W,2,5,2,9,0,85,0,106,0,73,0,,
19030406,1900,ZW,2,3,2,10,0,82,0,92,0,87,0,,
19030407,800,ZW,2,7,2,10,0,82,0,94,0,84,0,,
19030407,1400,NW,2,7,2,6,0,76,0,108,0,61,0,,
19030407,1900,NW,2,3,2,6,0,52,0,61,0,87,0,,
19030408,800,NW,2,6,2,8,0,50,0,62,0,82,0,,
19030408,1400,N,2,7,2,8,0,64,0,84,0,73,0,,
19030408,1900,N,2,4,2,9,0,48,0,57,0,86,0,,
19030409,800,N,2,4,2,8,0,36,0,56,0,69,0,,
19030409,1400,N,2,5,2,7,0,50,0,86,0,52,0,,
19030409,1900,N,2,2,2,5,0,38,0,52,0,78,0,,
19030410,800,C,2,C,2,4,0,38,0,47,0,86,0,,
19030410,1400,N,2,3,2,7,0,58,0,97,0,51,0,,
19030410,1900,N,2,1,2,8,0,65,0,77,0,83,0,,
19030411,800,ZO,2,3,2,5,0,78,0,98,0,74,0,,
19030411,1400,ZW,2,5,2,9,0,100,0,140,0,57,0,,
19030411,1900,W,2,4,2,10,0,78,0,102,0,60,0,,
19030412,800,NW,2,5,2,7,0,44,0,69,0,65,0,,
19030412,1400,NW,2,5,2,6,0,44,0,84,0,48,0,,
19030412,1900,W,2,3,2,10,0,28,0,38,0,83,0,,
19030413,800,NW,2,3,2,8,0,31,0,42,0,82,0,,
19030413,1400,NW,2,6,2,7,0,40,0,65,0,64,0,,
19030413,1900,NW,2,7,2,7,0,29,0,41,0,80,0,,
19030414,800,NW,2,6,2,7,0,33,0,49,0,75,0,,
19030414,1400,NW,2,8,2,8,0,41,0,55,0,79,0,,
19030414,1900,NW,2,7,2,6,0,26,0,45,0,70,0,,
19030415,800,W,2,5,2,10,0,10,0,10,0,100,0,,
19030415,1400,W,2,7,2,10,0,40,0,61,0,69,0,,
19030415,1900,W,2,6,2,8,0,18,0,25,0,87,0,,
19030416,800,NW,2,4,2,7,0,15,0,20,0,91,0,,
19030416,1400,NW,2,5,2,6,0,41,0,62,0,69,0,,
19030416,1900,N,2,3,2,7,0,5,0,15,0,82,0,,
19030417,800,NW,2,2,2,7,0,24,0,27,0,94,0,,
19030417,1400,N,2,4,2,5,0,32,0,61,0,57,0,,
19030417,1900,N,2,5,2,8,0,14,0,23,0,91,0,,
19030418,800,NW,2,4,2,8,0,20,0,25,0,91,0,,
19030418,1400,N,2,6,2,7,0,15,0,34,0,68,0,,
19030418,1900,N,2,4,2,8,0,0,0,15,0,72,0,,
19030419,800,N,2,6,2,7,0,22,0,48,0,59,0,,
19030419,1400,N,2,7,2,6,0,35,0,70,0,51,0,,
19030419,1900,NW,2,5,2,9,0,18,0,40,0,64,0,,
19030420,800,W,2,3,2,6,0,41,0,52,0,83,0,,
19030420,1400,W,2,4,2,5,0,59,0,82,0,69,0,,
19030420,1900,W,2,3,2,5,0,41,0,54,0,80,0,,
19030421,800,ZW,2,3,2,9,0,50,0,62,0,82,0,,
19030421,1400,N,2,3,2,9,0,48,0,67,0,73,0,,
19030421,1900,N,2,1,2,10,0,30,0,50,0,69,0,,
19030422,800,N,2,4,2,9,0,25,0,42,0,73,0,,
19030422,1400,NO,2,4,2,9,0,47,0,88,0,47,0,,
19030422,1900,NO,2,5,2,10,0,48,0,59,0,84,0,,
19030423,800,NO,2,4,2,10,0,35,0,38,0,95,0,,
19030423,1400,NO,2,5,2,10,0,32,0,37,0,92,0,,
19030423,1900,NW,2,4,2,10,0,20,0,22,0,96,0,,
19030424,800,NW,2,5,2,10,0,19,0,21,0,94,0,,
19030424,1400,NW,2,2,2,10,0,38,0,43,0,84,0,,
19030424,1900,W,2,4,2,10,0,30,0,32,0,97,0,,
19030425,800,W,2,3,2,10,0,40,0,43,0,96,0,,
19030425,1400,ZW,2,6,2,10,0,58,0,64,0,91,0,,
19030425,1900,ZW,2,3,2,10,0,48,0,53,0,92,0,,
19030426,800,ZW,2,3,2,10,0,56,0,64,0,88,0,,
19030426,1400,ZW,2,2,2,8,0,85,0,95,0,87,0,,
19030426,1900,ZW,2,2,2,9,0,70,0,78,0,89,0,,
19030427,800,O,2,3,2,10,0,66,0,78,0,83,0,,
19030427,1400,O,2,3,2,10,0,90,0,104,0,82,0,,
19030427,1900,ZO,2,1,2,10,0,96,0,102,0,93,0,,
19030428,800,ZO,2,4,2,8,0,94,0,109,0,82,0,,
19030428,1400,ZW,2,3,2,9,0,111,0,125,0,85,0,,
19030428,1900,ZW,2,1,2,7,0,84,0,90,0,92,0,,
19030429,800,Z,2,3,2,10,0,86,0,98,0,84,0,,
19030429,1400,Z,2,3,2,8,0,122,0,148,0,72,0,,
19030429,1900,ZW,2,1,2,6,0,116,0,134,0,80,0,,
19030430,800,ZW,2,5,2,5,0,108,0,128,0,77,0,,
19030430,1400,ZW,2,6,2,7,0,134,0,174,0,61,0,,
19030430,1900,ZW,2,2,2,7,0,114,0,134,0,77,0,,
19030501,800,ZW,2,4,2,10,0,106,0,116,0,88,0,,
19030501,1400,ZW,2,3,2,8,0,134,0,180,0,57,0,,
19030501,1900,Z,2,1,2,6,0,95,0,118,0,73,0,,
19030502,800,ZW,2,1,2,8,0,100,0,112,0,85,0,,
19030502,1400,Z,2,2,2,8,0,126,0,164,0,61,0,,
19030502,1900,ZO,2,1,2,5,0,110,0,128,0,80,0,,
19030503,800,O,2,3,2,5,0,122,0,142,0,78,0,,
19030503,1400,O,2,4,2,7,0,140,0,188,0,56,0,,
19030503,1900,NO,2,1,2,8,0,140,0,162,0,77,0,,
19030504,800,ZO,2,4,2,8,0,136,0,156,0,79,0,,
19030504,1400,Z,2,5,2,8,0,150,0,196,0,58,0,,
19030504,1900,ZO,2,1,2,7,0,118,0,134,0,82,0,,
19030505,800,ZW,2,4,2,7,0,136,0,150,0,85,0,,
19030505,1400,Z,2,6,2,7,0,132,0,172,0,61,0,,
19030505,1900,Z,2,3,2,6,0,109,0,136,0,70,0,,
19030506,800,Z,2,5,2,6,0,120,0,148,0,70,0,,
19030506,1400,Z,2,3,2,7,0,135,0,185,0,54,0,,
19030506,1900,Z,2,3,2,8,0,105,0,122,0,80,0,,
19030507,800,ZW,2,6,2,8,0,96,0,116,0,76,0,,
19030507,1400,ZW,2,4,2,8,0,104,0,122,0,79,0,,
19030507,1900,ZW,2,1,2,4,0,100,0,115,0,82,0,,
19030508,800,Z,2,2,2,7,0,102,0,120,0,79,0,,
19030508,1400,NO,2,3,2,9,0,128,0,187,0,46,0,,
19030508,1900,ZW,2,1,2,10,0,110,0,122,0,87,0,,
19030509,800,ZW,2,1,2,10,0,105,0,109,0,94,0,,
19030509,1400,ZW,2,3,2,6,0,137,0,166,0,70,0,,
19030509,1900,Z,2,1,2,9,0,90,0,98,0,89,0,,
19030510,800,N,2,1,2,10,0,97,0,101,0,95,0,,
19030510,1400,ZW,2,2,2,10,0,100,0,108,0,90,0,,
19030510,1900,C,2,C,2,10,0,102,0,108,0,93,0,,
19030511,800,ZW,2,3,2,10,0,76,0,88,0,84,0,,
19030511,1400,ZW,2,3,2,8,0,120,0,142,0,76,0,,
19030511,1900,ZW,2,1,2,7,0,108,0,118,0,88,0,,
19030512,800,ZO,2,1,2,10,0,80,0,86,0,92,0,,
19030512,1400,NO,2,4,2,7,0,100,0,120,0,76,0,,
19030512,1900,NO,2,3,2,8,0,80,0,94,0,82,0,,
19030513,800,N,2,1,2,5,0,78,0,98,0,74,0,,
19030513,1400,ZW,2,2,2,6,0,100,0,142,0,55,0,,
19030513,1900,ZW,2,1,2,7,0,92,0,112,0,75,0,,
19030514,800,ZW,2,5,2,8,0,103,0,120,0,80,0,,
19030514,1400,ZW,2,5,2,9,0,122,0,150,0,70,0,,
19030514,1900,ZW,2,3,2,10,0,110,0,128,0,80,0,,
19030515,800,ZW,2,5,2,6,0,117,0,144,0,71,0,,
19030515,1400,ZW,2,4,2,8,0,124,0,152,0,70,0,,
19030515,1900,ZW,2,1,2,7,0,105,0,120,0,83,0,,
19030516,800,ZW,2,4,2,10,0,106,0,118,0,86,0,,
19030516,1400,ZW,2,3,2,7,0,104,0,146,0,55,0,,
19030516,1900,ZW,2,2,2,10,0,84,0,110,0,68,0,,
19030517,800,W,2,6,2,7,0,105,0,129,0,73,0,,
19030517,1400,W,2,5,2,8,0,106,0,134,0,69,0,,
19030517,1900,W,2,3,2,10,0,76,0,92,0,79,0,,
19030518,800,NW,2,4,2,7,0,70,0,90,0,73,0,,
19030518,1400,NW,2,6,2,6,0,82,0,118,0,58,0,,
19030518,1900,NW,2,4,2,8,0,52,0,68,0,77,0,,
19030519,800,NW,2,2,2,6,0,70,0,98,0,64,0,,
19030519,1400,W,2,2,2,7,0,78,0,120,0,52,0,,
19030519,1900,W,2,1,2,6,0,74,0,104,0,63,0,,
19030520,800,ZW,2,2,2,7,0,102,0,130,0,68,0,,
19030520,1400,ZW,2,3,2,6,0,130,0,180,0,53,0,,
19030520,1900,ZW,2,1,2,8,0,115,0,148,0,65,0,,
19030521,800,ZW,2,3,2,6,0,134,0,165,0,69,0,,
19030521,1400,ZW,2,4,2,5,0,158,0,207,0,57,0,,
19030521,1900,NW,2,1,2,4,0,134,0,166,0,68,0,,
19030522,800,W,2,1,2,3,0,170,0,208,0,79,0,,
19030522,1400,W,2,1,2,2,0,192,0,243,0,60,0,,
19030522,1900,C,2,C,2,3,0,182,0,213,0,73,0,,
19030523,800,Z,2,2,2,4,0,170,0,212,0,64,0,,
19030523,1400,N,2,6,2,6,0,164,0,204,0,64,0,,
19030523,1900,N,2,4,2,3,0,116,0,152,0,62,0,,
19030524,800,N,2,3,2,3,0,86,0,130,0,51,0,,
19030524,1400,N,2,2,2,0,0,120,0,194,0,36,0,,
19030524,1900,N,2,2,2,1,0,112,0,157,0,55,0,,
19030525,800,N,2,3,2,0,0,130,0,158,0,87,0,,
19030525,1400,N,2,3,2,3,0,146,0,218,0,41,0,,
19030525,1900,N,2,4,2,2,0,118,0,176,0,45,0,,
19030526,800,N,2,2,2,4,0,134,0,147,0,86,0,,
19030526,1400,N,2,4,2,5,0,148,0,226,0,39,0,,
19030526,1900,N,2,3,2,6,0,148,0,189,0,61,0,,
19030527,800,N,2,4,2,5,0,136,0,162,0,73,0,,
19030527,1400,NO,2,5,2,6,0,156,0,214,0,51,0,,
19030527,1900,NO,2,3,2,4,0,150,0,188,0,64,0,,
19030528,800,N,2,3,2,2,0,160,0,190,0,72,0,,
19030528,1400,NO,2,3,2,8,0,184,0,234,0,59,0,,
19030528,1900,C,2,C,2,8,0,176,0,202,0,76,0,,
19030529,800,Z,2,1,2,3,0,192,0,228,0,70,0,,
19030529,1400,ZO,2,1,2,5,0,198,0,270,0,48,0,,
19030529,1900,C,2,C,2,3,0,198,0,236,0,69,0,,
19030530,800,O,2,2,2,0,0,190,0,227,0,69,0,,
19030530,1400,O,2,3,2,2,0,192,0,290,0,35,0,,
19030530,1900,NO,2,1,2,1,0,192,0,248,0,56,0,,
19030531,800,NO,2,2,2,0,0,200,0,248,0,62,0,,
19030531,1400,O,2,4,2,5,0,186,0,284,0,34,0,,
19030531,1900,C,2,C,2,0,0,194,0,236,0,66,0,,
19030601,800,NO,2,1,2,0,0,204,0,250,0,64,0,,
19030601,1400,O,2,1,2,4,0,194,0,288,0,37,0,,
19030601,1900,C,2,C,2,3,0,200,0,244,0,65,0,,
19030602,800,NO,2,4,2,7,0,150,0,180,0,71,0,,
19030602,1400,N,2,5,2,9,0,128,0,149,0,77,0,,
19030602,1900,N,2,6,2,9,0,100,0,122,0,74,0,,
19030603,800,N,2,4,2,10,0,78,0,110,0,61,0,,
19030603,1400,N,2,4,2,9,0,90,0,132,0,53,0,,
19030603,1900,N,2,3,2,9,0,82,0,112,0,63,0,,
19030604,800,N,2,4,2,5,0,108,0,140,0,65,0,,
19030604,1400,N,2,5,2,4,0,120,0,187,0,40,0,,
19030604,1900,N,2,6,2,0,0,112,0,148,0,62,0,,
19030605,800,NO,2,3,2,10,0,108,0,122,0,84,0,,
19030605,1400,NO,2,3,2,9,0,130,0,152,0,76,0,,
19030605,1900,N,2,3,2,10,0,122,0,140,0,80,0,,
19030606,800,N,2,5,2,10,0,86,0,110,0,70,0,,
19030606,1400,NW,2,4,2,7,0,115,0,152,0,61,0,,
19030606,1900,N,2,2,2,10,0,106,0,128,0,75,0,,
19030607,800,N,2,2,2,10,0,94,0,115,0,75,0,,
19030607,1400,NO,2,3,2,6,0,148,0,188,0,62,0,,
19030607,1900,NO,2,5,2,6,0,126,0,176,0,52,0,,
19030608,800,NO,2,6,2,2,0,97,0,138,0,56,0,,
19030608,1400,NO,2,7,2,7,0,134,0,170,0,64,0,,
19030608,1900,NO,2,7,2,4,0,135,0,185,0,54,0,,
19030609,800,NO,2,4,2,5,0,137,0,168,0,69,0,,
19030609,1400,O,2,4,2,2,0,164,0,226,0,50,0,,
19030609,1900,O,2,1,2,3,0,168,0,214,0,61,0,,
19030610,800,O,2,3,2,0,0,164,0,208,0,62,0,,
19030610,1400,NO,2,4,2,7,0,168,0,255,0,38,0,,
19030610,1900,O,2,1,2,8,0,178,0,216,0,67,0,,
19030611,800,ZW,2,4,2,10,0,148,0,154,0,93,0,,
19030611,1400,ZW,2,2,2,10,0,148,0,162,0,85,0,,
19030611,1900,NW,2,3,2,10,0,126,0,136,0,89,0,,
19030612,800,NW,2,3,2,7,0,114,0,142,0,69,0,,
19030612,1400,W,2,4,2,7,0,132,0,174,0,59,0,,
19030612,1900,NW,2,5,2,9,0,92,0,120,0,67,0,,
19030613,800,NW,2,3,2,10,0,90,0,120,0,65,0,,
19030613,1400,NW,2,2,2,9,0,104,0,142,0,59,0,,
19030613,1900,NW,2,2,2,9,0,92,0,124,0,63,0,,
19030614,800,NO,2,4,2,10,0,99,0,134,0,61,0,,
19030614,1400,NO,2,1,2,10,0,145,0,160,0,84,0,,
19030614,1900,NO,2,3,2,9,0,126,0,160,0,64,0,,
19030615,800,NO,2,3,2,10,0,122,0,128,0,94,0,,
19030615,1400,ZW,2,4,2,9,0,130,0,123,0,93,0,,
19030615,1900,W,2,1,2,7,0,106,0,116,0,88,0,,
19030616,800,Z,2,3,2,5,0,138,0,164,0,73,0,,
19030616,1400,Z,2,6,2,6,0,138,0,180,0,60,0,,
19030616,1900,Z,2,1,2,7,0,120,0,142,0,76,0,,
19030617,800,ZW,2,5,2,8,0,118,0,126,0,91,0,,
19030617,1400,ZW,2,4,2,8,0,136,0,150,0,85,0,,
19030617,1900,ZW,2,1,2,9,0,110,0,122,0,87,0,,
19030618,800,ZW,2,5,2,9,0,112,0,123,0,88,0,,
19030618,1400,W,2,4,2,7,0,128,0,158,0,68,0,,
19030618,1900,W,2,1,2,8,0,112,0,133,0,76,0,,
19030619,800,NO,2,5,2,10,0,106,0,124,0,79,0,,
19030619,1400,NO,2,3,2,10,0,142,0,150,0,91,0,,
19030619,1900,C,2,C,2,10,0,150,0,154,0,96,0,,
19030620,800,ZW,2,3,2,10,0,154,0,160,0,93,0,,
19030620,1400,W,2,3,2,7,0,142,0,160,0,81,0,,
19030620,1900,N,2,5,2,10,0,100,0,105,0,94,0,,
19030621,800,NO,2,5,2,9,0,97,0,128,0,72,0,,
19030621,1400,N,2,4,2,6,0,96,0,136,0,56,0,,
19030621,1900,N,2,3,2,7,0,85,0,112,0,67,0,,
19030622,800,N,2,4,2,7,0,100,0,138,0,59,0,,
19030622,1400,N,2,3,2,8,0,114,0,155,0,58,0,,
19030622,1900,N,2,2,2,6,0,112,0,141,0,68,0,,
19030623,800,N,2,2,2,2,0,132,0,160,0,71,0,,
19030623,1400,N,2,5,2,4,0,124,0,184,0,45,0,,
19030623,1900,N,2,1,2,3,0,127,0,158,0,67,0,,
19030624,800,NO,2,3,2,10,0,122,0,146,0,74,0,,
19030624,1400,O,2,3,2,9,0,150,0,207,0,51,0,,
19030624,1900,O,2,1,2,6,0,140,0,174,0,67,0,,
19030625,800,O,2,1,2,3,0,158,0,189,0,71,0,,
19030625,1400,Z,2,2,2,6,0,166,0,245,0,40,0,,
19030625,1900,N,2,1,2,4,0,154,0,192,0,64,0,,
19030626,800,N,2,2,2,4,0,178,0,214,0,68,0,,
19030626,1400,NO,2,2,2,5,0,172,0,248,0,43,0,,
19030626,1900,N,2,2,2,3,0,170,0,210,0,65,0,,
19030627,800,NO,2,1,2,8,0,200,0,240,0,67,0,,
19030627,1400,ZO,2,1,2,7,0,204,0,278,0,48,0,,
19030627,1900,O,2,1,2,8,0,200,0,250,0,61,0,,
19030628,800,O,2,2,2,1,0,202,0,260,0,57,0,,
19030628,1400,Z,2,4,2,0,0,205,0,294,0,41,0,,
19030628,1900,Z,2,1,2,2,0,220,0,266,0,65,0,,
19030629,800,ZW,2,1,2,5,0,214,0,248,0,73,0,,
19030629,1400,N,2,4,2,6,0,204,0,266,0,55,0,,
19030629,1900,N,2,4,2,4,0,172,0,208,0,68,0,,
19030630,800,NO,2,2,2,5,0,150,0,192,0,61,0,,
19030630,1400,NW,2,5,2,6,0,148,0,208,0,49,0,,
19030630,1900,NW,2,2,2,3,0,136,0,174,0,63,0,,
19030701,800,ZW,2,2,2,3,0,170,0,200,0,72,0,,
19030701,1400,ZW,2,2,2,5,0,170,0,234,0,49,0,,
19030701,1900,C,2,C,2,4,0,170,0,220,0,58,0,,
19030702,800,Z,2,1,2,4,0,187,0,228,0,66,0,,
19030702,1400,O,2,2,2,4,0,190,0,267,0,45,0,,
19030702,1900,O,2,1,2,3,0,192,0,244,0,59,0,,
19030703,800,ZW,2,5,2,4,0,198,0,240,0,66,0,,
19030703,1400,ZW,2,7,2,7,0,184,0,238,0,57,0,,
19030703,1900,W,2,2,2,6,0,155,0,194,0,64,0,,
19030704,800,ZW,2,5,2,5,0,162,0,194,0,70,0,,
19030704,1400,ZW,2,4,2,6,0,157,0,216,0,51,0,,
19030704,1900,W,2,2,2,7,0,128,0,172,0,56,0,,
19030705,800,ZW,2,3,2,4,0,172,0,222,0,58,0,,
19030705,1400,ZW,2,3,2,5,0,174,0,253,0,42,0,,
19030705,1900,W,2,2,2,9,0,151,0,180,0,70,0,,
19030706,800,W,2,5,2,9,0,156,0,172,0,84,0,,
19030706,1400,NW,2,7,2,6,0,132,0,172,0,61,0,,
19030706,1900,ZW,2,6,2,10,0,114,0,153,0,59,0,,
19030707,800,W,2,8,2,10,0,104,0,114,0,88,0,,
19030707,1400,W,2,7,2,10,0,115,0,120,0,95,0,,
19030707,1900,W,2,7,2,10,0,110,0,114,0,96,0,,
19030708,800,NW,2,5,2,10,0,109,0,113,0,96,0,,
19030708,1400,NW,2,4,2,9,0,115,0,128,0,86,0,,
19030708,1900,W,2,3,2,9,0,102,0,120,0,79,0,,
19030709,800,W,2,2,2,8,0,140,0,148,0,91,0,,
19030709,1400,W,2,3,2,10,0,152,0,169,0,83,0,,
19030709,1900,NW,2,3,2,10,0,135,0,150,0,84,0,,
19030710,800,N,2,2,2,9,0,136,0,148,0,87,0,,
19030710,1400,ZW,2,1,2,5,0,178,0,206,0,74,0,,
19030710,1900,ZW,2,1,2,3,0,180,0,204,0,78,0,,
19030711,800,W,2,4,2,7,0,188,0,212,0,78,0,,
19030711,1400,W,2,2,2,6,0,218,0,267,0,64,0,,
19030711,1900,N,2,1,2,3,0,190,0,218,0,75,0,,
19030712,800,O,2,4,2,4,0,212,0,235,0,81,0,,
19030712,1400,NW,2,4,2,6,0,188,0,226,0,68,0,,
19030712,1900,N,2,3,2,9,0,165,0,182,0,83,0,,
19030713,800,W,2,5,2,5,0,150,0,176,0,74,0,,
19030713,1400,W,2,3,2,7,0,144,0,202,0,49,0,,
19030713,1900,NW,2,5,2,4,0,104,0,138,0,62,0,,
19030714,800,W,2,2,2,4,0,120,0,156,0,62,0,,
19030714,1400,W,2,2,2,6,0,152,0,208,0,52,0,,
19030714,1900,W,2,1,2,8,0,122,0,153,0,67,0,,
19030715,800,ZW,2,3,2,10,0,154,0,184,0,71,0,,
19030715,1400,W,2,4,2,6,0,168,0,234,0,48,0,,
19030715,1900,W,2,2,2,5,0,165,0,205,0,64,0,,
19030716,800,O,2,1,2,4,0,204,0,248,0,65,0,,
19030716,1400,O,2,4,2,7,0,215,0,278,0,55,0,,
19030716,1900,ZW,2,1,2,10,0,160,0,172,0,88,0,,
19030717,800,Z,2,1,2,10,0,176,0,188,0,88,0,,
19030717,1400,Z,2,1,2,10,0,168,0,177,0,91,0,,
19030717,1900,ZW,2,2,2,8,0,176,0,185,0,91,0,,
19030718,800,Z,2,3,2,10,0,162,0,170,0,92,0,,
19030718,1400,Z,2,3,2,7,0,195,0,217,0,80,0,,
19030718,1900,O,2,1,2,8,0,170,0,176,0,94,0,,
19030719,800,W,2,3,2,10,0,150,0,155,0,94,0,,
