Amsterdam (Felix Merites)(61_G)  NB "52° 22'" OL  9999.9 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. Q=7: onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. Q=7: not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 DP  Drukanomalie  :  Afwijking van normaal  (0.01 cm Hg). ;  DP  Pressure anomaly  :  description  (0.01 cm Hg).
 EE  Dampdruk  :  Druk van het deel waterdamp  (0.01 mmHg). ;  EE  Vapourpressure  :  Pressure of the watervapour  (0.01 mmHg).
 N  Bedekkingsgraad  :  van de bovenlucht  (deca). ;  N  Cloudcover  :  Cloud cover of the upper air  (deca).
 RD  Dagsom neerslag  :  dagsom  (0.1 mm). ;  RD  Daily precipitation  :  sum  (0.1 mm).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).
 U  Relatieve Vochtigheid  :  Hoeveelheid vocht in de lucht in % van verzadiging  (%). ;  U  Rel Humidity  :  Amount of moist in the air as % of saturation  (%).

DATUM,tijd,DD,Q_DD,DP,Q_DP,EE,Q_EE,N,Q_N,RD,Q_RD,T,Q_T,U,Q_U
18821009,800,,,73,0,,,,,,,,,,
18821009,1400,,,63,0,,,,,,,,,,
18821009,2200,,,64,0,,,,,,,,,,
18821009,2400,,,,,,,,,227,0,,,,
18821010,800,,,55,0,,,,,,,,,,
18821010,1400,,,40,0,,,,,,,,,,
18821010,2200,,,28,0,,,,,,,,,,
18821010,2400,,,,,,,10,0,,,,,,
18821011,800,,,-15,0,,,,,,,,,,
18821011,1400,,,-51,0,,,,,,,,,,
18821011,2200,,,-73,0,,,,,,,,,,
18821011,2400,,,,,,,,,17,0,,,,
18821012,800,,,-92,0,,,,,,,,,,
18821012,1400,,,-89,0,,,,,,,,,,
18821012,2200,,,-79,0,,,,,,,,,,
18821012,2400,,,,,,,,,102,0,,,,
18821013,800,,,-45,0,,,,,,,,,,
18821013,1400,,,-32,0,,,,,,,,,,
18821013,2200,,,-8,0,,,,,,,,,,
18821013,2400,,,,,,,10,0,,,,,,
18821014,800,,,10,0,,,,,,,,,,
18821014,1400,,,16,0,,,,,,,,,,
18821014,2200,,,28,0,,,,,,,,,,
18821014,2400,,,,,,,10,0,,,,,,
18821015,800,,,37,0,,,,,,,,,,
18821015,1400,,,34,0,,,,,,,,,,
18821015,2200,,,44,0,,,,,,,,,,
18821015,2400,,,,,,,10,0,,,,,,
18821016,800,,,-2,0,,,,,,,,,,
18821016,1400,,,-27,0,,,,,,,,,,
18821016,2200,,,-28,0,,,,,,,,,,
18821016,2400,,,,,,,10,0,,,,,,
18821017,800,,,-21,0,,,,,,,,,,
18821017,1400,,,-9,0,,,,,,,,,,
18821017,2200,,,14,0,,,,,,,,,,
18821017,2400,,,,,,,,,4,0,,,,
18821018,800,,,58,0,,,,,,,,,,
18821018,1400,,,68,0,,,,,,,,,,
18821018,2200,,,80,0,,,,,,,,,,
18821018,2400,,,,,,,10,0,,,,,,
18821019,800,,,58,0,,,,,,,,,,
18821019,1400,,,29,0,,,,,,,,,,
18821019,2200,,,10,0,,,,,,,,,,
18821019,2400,,,,,,,10,0,,,,,,
18821020,800,,,-18,0,,,,,,,,,,
18821020,1400,,,-15,0,,,,,,,,,,
18821020,2200,,,8,0,,,,,,,,,,
18821020,2400,,,,,,,,,9,0,,,,
18821021,800,,,-4,0,,,,,,,,,,
18821021,1400,,,-37,0,,,,,,,,,,
18821021,2200,,,-48,0,,,,,,,,,,
18821021,2400,,,,,,,2,0,,,,,,
18821022,800,,,-144,0,,,,,,,,,,
18821022,1400,,,-168,0,,,,,,,,,,
18821022,2200,,,-131,0,,,,,,,,,,
18821022,2400,,,,,,,,,30,0,,,,
18821023,800,,,-97,0,,,,,,,,,,
18821023,1400,,,-91,0,,,,,,,,,,
18821023,2200,,,-81,0,,,,,,,,,,
18821023,2400,,,,,,,,,140,0,,,,
18821024,800,,,-70,0,,,,,,,,,,
18821024,1400,,,-170,0,,,,,,,,,,
18821024,2200,,,-170,0,,,,,,,,,,
18821024,2400,,,,,,,,,51,0,,,,
18821025,800,,,-81,0,,,,,,,,,,
18821025,1400,,,-76,0,,,,,,,,,,
18821025,2200,,,-64,0,,,,,,,,,,
18821025,2400,,,,,,,,,26,0,,,,
18821026,800,,,-69,0,,,,,,,,,,
18821026,1400,,,-70,0,,,,,,,,,,
18821026,2200,,,-65,0,,,,,,,,,,
18821026,2400,,,,,,,5,0,,,,,,
18821027,800,,,-71,0,,,,,,,,,,
18821027,1400,,,-83,0,,,,,,,,,,
18821027,2200,,,-85,0,,,,,,,,,,
18821027,2400,,,,,,,5,0,,,,,,
18821028,800,,,-117,0,,,,,,,,,,
18821028,1400,,,-128,0,,,,,,,,,,
18821028,2200,,,-124,0,,,,,,,,,,
18821028,2400,,,,,,,10,0,,,,,,
18821029,800,,,-122,0,,,,,,,,,,
18821029,1400,,,-90,0,,,,,,,,,,
18821029,2200,,,-39,0,,,,,,,,,,
18821029,2400,,,,,,,,,56,0,,,,
18821030,800,,,13,0,,,,,,,,,,
18821030,1400,,,3,0,,,,,,,,,,
18821030,2200,,,-16,0,,,,,,,,,,
18821030,2400,,,,,,,,,187,0,,,,
18821031,800,,,0,0,,,,,,,,,,
18821031,1400,,,25,0,,,,,,,,,,
18821031,2200,,,42,0,,,,,,,,,,
18821031,2400,,,,,,,,,17,0,,,,
18821101,800,,,20,0,,,,,,,,,,
18821101,1400,,,-21,0,,,,,,,,,,
18821101,2200,,,-49,0,,,,,,,,,,
18821101,2400,,,,,,,10,0,,,,,,
18821102,800,,,-12,0,,,,,,,,,,
18821102,1400,,,9,0,,,,,,,,,,
18821102,2200,,,14,0,,,,,,,,,,
18821102,2400,,,,,,,10,0,,,,,,
18821103,800,,,6,0,,,,,,,,,,
18821103,1400,,,6,0,,,,,,,,,,
18821103,2200,,,10,0,,,,,,,,,,
18821103,2400,,,,,,,,,35,0,,,,
18821104,800,,,-75,0,,,,,,,,,,
18821104,1400,,,-70,0,,,,,,,,,,
18821104,2200,,,-35,0,,,,,,,,,,
18821104,2400,,,,,,,,,62,0,,,,
18821105,800,,,21,0,,,,,,,,,,
18821105,1400,,,1,0,,,,,,,,,,
18821105,2200,,,-23,0,,,,,,,,,,
18821105,2400,,,,,,,,,21,0,,,,
18821106,800,,,35,0,,,,,,,,,,
18821106,1400,,,55,0,,,,,,,,,,
18821106,2200,,,33,0,,,,,,,,,,
18821106,2400,,,,,,,,,30,0,,,,
18821107,800,,,-64,0,,,,,,,,,,
18821107,1400,,,-33,0,,,,,,,,,,
18821107,2200,,,-26,0,,,,,,,,,,
18821107,2400,,,,,,,,,23,0,,,,
18821108,800,,,-97,0,,,,,,,,,,
18821108,1400,,,-114,0,,,,,,,,,,
18821108,2200,,,-114,0,,,,,,,,,,
18821108,2400,,,,,,,,,22,0,,,,
18821109,800,,,-191,0,,,,,,,,,,
18821109,1400,,,-162,0,,,,,,,,,,
18821109,2200,,,-140,0,,,,,,,,,,
18821109,2400,,,,,,,,,24,0,,,,
18821110,800,,,-96,0,,,,,,,,,,
18821110,1400,,,-77,0,,,,,,,,,,
18821110,2200,,,-88,0,,,,,,,,,,
18821110,2400,,,,,,,,,1,0,,,,
18821111,800,,,-141,0,,,,,,,,,,
18821111,1400,,,-83,0,,,,,,,,,,
18821111,2200,,,-20,0,,,,,,,,,,
18821111,2400,,,,,,,,,48,0,,,,
18821112,800,,,33,0,,,,,,,,,,
18821112,1400,,,52,0,,,,,,,,,,
18821112,2200,,,62,0,,,,,,,,,,
18821112,2400,,,,,,,,,47,0,,,,
18821113,800,,,65,0,,,,,,,,,,
18821113,1400,,,49,0,,,,,,,,,,
18821113,2200,,,45,0,,,,,,,,,,
18821113,2400,,,,,,,10,0,,,,,,
18821114,800,,,30,0,,,,,,,,,,
18821114,1400,,,-8,0,,,,,,,,,,
18821114,2200,,,-11,0,,,,,,,,,,
18821114,2400,,,,,,,10,0,,,,,,
18821115,800,,,-55,0,,,,,,,,,,
18821115,1400,,,-63,0,,,,,,,,,,
18821115,2200,,,-75,0,,,,,,,,,,
18821115,2400,,,,,,,,,138,0,,,,
18821116,800,,,-165,0,,,,,,,,,,
18821116,1400,,,-187,0,,,,,,,,,,
18821116,2200,,,-145,0,,,,,,,,,,
18821116,2400,,,,,,,,,19,0,,,,
18821117,800,,,-65,0,,,,,,,,,,
18821117,1400,,,-35,0,,,,,,,,,,
18821117,2200,,,-5,0,,,,,,,,,,
18821117,2400,,,,,,,,,32,0,,,,
18821118,800,,,32,0,,,,,,,,,,
18821118,1400,,,28,0,,,,,,,,,,
18821118,2200,,,18,0,,,,,,,,,,
18821119,800,,,-126,0,,,,,,,,,,
18821119,1400,,,-151,0,,,,,,,,,,
18821119,2200,,,-146,0,,,,,,,,,,
18821119,2400,,,,,,,,,40,0,,,,
18821120,800,,,-171,0,,,,,,,,,,
18821120,1400,,,-160,0,,,,,,,,,,
18821120,2200,,,-149,0,,,,,,,,,,
18821120,2400,,,,,,,,,37,0,,,,
18821121,800,,,-97,0,,,,,,,,,,
18821121,1400,,,-58,0,,,,,,,,,,
18821121,2200,,,-59,0,,,,,,,,,,
18821121,2400,,,,,,,,,32,0,,,,
18821122,800,,,-83,0,,,,,,,,,,
18821122,1400,,,-156,0,,,,,,,,,,
18821122,2200,,,-157,0,,,,,,,,,,
18821122,2400,,,,,,,,,35,0,,,,
18821123,800,,,-110,0,,,,,,,,,,
18821123,1400,,,-132,0,,,,,,,,,,
18821123,2200,,,-131,0,,,,,,,,,,
18821123,2400,,,,,,,,,108,0,,,,
18821124,800,,,-189,0,,,,,,,,,,
18821124,1400,,,-149,0,,,,,,,,,,
18821124,2200,,,-146,0,,,,,,,,,,
18821124,2400,,,,,,,,,166,0,,,,
18821125,800,,,-151,0,,,,,,,,,,
18821125,1400,,,-159,0,,,,,,,,,,
18821125,2200,,,-160,0,,,,,,,,,,
18821125,2400,,,,,,,,,13,0,,,,
18821126,800,,,-169,0,,,,,,,,,,
18821126,1400,,,-157,0,,,,,,,,,,
18821126,2200,,,-157,0,,,,,,,,,,
18821126,2400,,,,,,,,,28,0,,,,
18821127,800,,,-93,0,,,,,,,,,,
18821127,1400,,,-73,0,,,,,,,,,,
18821127,2200,,,-72,0,,,,,,,,,,
18821127,2400,,,,,,,,,60,0,,,,
18821128,800,,,-67,0,,,,,,,,,,
18821128,1400,,,13,0,,,,,,,,,,
18821128,2200,,,12,0,,,,,,,,,,
18821128,2400,,,,,,,,,81,0,,,,
18821129,800,,,-2,0,,,,,,,,,,
18821129,1400,,,-38,0,,,,,,,,,,
18821129,2200,,,-40,0,,,,,,,,,,
18821129,2400,,,,,,,2,0,,,,,,
18821130,800,,,5,0,,,,,,,,,,
18821130,1400,,,28,0,,,,,,,,,,
18821130,2200,,,28,0,,,,,,,,,,
18821130,2400,,,,,,,,,4,0,,,,
18821201,800,,,9,0,,,,,,,,,,
18821201,1400,,,-2,0,,,,,,,,,,
18821201,2200,,,6,0,,,,,,,,,,
18821202,800,,,56,0,,,,,,,,,,
18821202,1400,,,55,0,,,,,,,,,,
18821202,2200,,,44,0,,,,,,,,,,
18821202,2400,,,,,,,0,0,,,,,,
18821203,800,,,-31,0,,,,,,,,,,
18821203,1400,,,-77,0,,,,,,,,,,
18821203,2200,,,-121,0,,,,,,,,,,
18821203,2400,,,,,,,10,0,,,,,,
18821204,800,,,-247,0,,,,,,,,,,
18821204,1400,,,-236,0,,,,,,,,,,
18821204,2200,,,-229,0,,,,,,,,,,
18821204,2400,,,,,,,,,93,0,,,,
18821205,800,,,-230,0,,,,,,,,,,
18821205,1400,,,-210,0,,,,,,,,,,
18821205,2200,,,-204,0,,,,,,,,,,
18821205,2400,,,,,,,,,80,0,,,,
18821206,800,,,-202,0,,,,,,,,,,
18821206,1400,,,-191,0,,,,,,,,,,
18821206,2200,,,-185,0,,,,,,,,,,
18821206,2400,,,,,,,,,45,0,,,,
18821207,800,,,-175,0,,,,,,,,,,
18821207,1400,,,-183,0,,,,,,,,,,
18821207,2200,,,-178,0,,,,,,,,,,
18821207,2400,,,,,,,10,0,,,,,,
18821208,800,,,-134,0,,,,,,,,,,
18821208,1400,,,-134,0,,,,,,,,,,
18821208,2200,,,-133,0,,,,,,,,,,
18821208,2400,,,,,,,,,41,0,,,,
18821209,800,,,-98,0,,,,,,,,,,
18821209,1400,,,-68,0,,,,,,,,,,
18821209,2200,,,-48,0,,,,,,,,,,
18821209,2400,,,,,,,,,45,0,,,,
18821210,800,,,-38,0,,,,,,,,,,
18821210,1400,,,-55,0,,,,,,,,,,
18821210,2200,,,-57,0,,,,,,,,,,
18821211,800,,,-70,0,,,,,,,,,,
18821211,1400,,,-66,0,,,,,,,,,,
18821211,2200,,,-52,0,,,,,,,,,,
18821211,2400,,,,,,,5,0,,,,,,
18821212,800,,,-42,0,,,,,,,,,,
18821212,1400,,,-35,0,,,,,,,,,,
18821212,2200,,,-41,0,,,,,,,,,,
18821212,2400,,,,,,,,,47,0,,,,
18821213,800,,,-59,0,,,,,,,,,,
18821213,1400,,,-63,0,,,,,,,,,,
18821213,2200,,,-64,0,,,,,,,,,,
18821213,2400,,,,,,,10,0,,,,,,
18821214,800,,,-51,0,,,,,,,,,,
18821214,1400,,,-49,0,,,,,,,,,,
18821214,2200,,,-52,0,,,,,,,,,,
18821214,2400,,,,,,,0,0,,,,,,
18821215,800,,,-32,0,,,,,,,,,,
18821215,1400,,,-13,0,,,,,,,,,,
18821215,2200,,,-3,0,,,,,,,,,,
18821215,2400,,,,,,,,,56,0,,,,
18821216,800,,,17,0,,,,,,,,,,
18821216,1400,,,17,0,,,,,,,,,,
18821216,2200,,,12,0,,,,,,,,,,
18821216,2400,,,,,,,,,5,0,,,,
18821217,800,,,11,0,,,,,,,,,,
18821217,1400,,,14,0,,,,,,,,,,
18821217,2200,,,7,0,,,,,,,,,,
18821217,2400,,,,,,,5,0,,,,,,
18821218,800,,,-19,0,,,,,,,,,,
18821218,1400,,,-22,0,,,,,,,,,,
18821218,2200,,,-12,0,,,,,,,,,,
18821218,2400,,,,,,,0,0,,,,,,
18821219,800,,,28,0,,,,,,,,,,
18821219,1400,,,51,0,,,,,,,,,,
18821219,2200,,,81,0,,,,,,,,,,
18821220,800,,,110,0,,,,,,,,,,
18821220,1400,,,108,0,,,,,,,,,,
18821220,2200,,,193,0,,,,,,,,,,
18821220,2400,,,,,,,10,0,,,,,,
18821221,800,,,17,0,,,,,,,,,,
18821221,1400,,,-36,0,,,,,,,,,,
18821221,2200,,,-33,0,,,,,,,,,,
18821222,800,,,-54,0,,,,,,,,,,
18821222,1400,,,-73,0,,,,,,,,,,
18821222,2200,,,-101,0,,,,,,,,,,
18821222,2400,,,,,,,,,47,0,,,,
18821223,800,,,-152,0,,,,,,,,,,
18821223,1400,,,-153,0,,,,,,,,,,
18821223,2200,,,-136,0,,,,,,,,,,
18821223,2400,,,,,,,10,0,,,,,,
18821224,800,,,-86,0,,,,,,,,,,
18821224,1400,,,-59,0,,,,,,,,,,
18821224,2200,,,-37,0,,,,,,,,,,
18821224,2400,,,,,,,,,85,0,,,,
18821225,800,,,-61,0,,,,,,,,,,
18821225,1400,,,-106,0,,,,,,,,,,
18821225,2200,,,-143,0,,,,,,,,,,
18821225,2400,,,,,,,,,5,0,,,,
18821226,800,,,-166,0,,,,,,,,,,
18821226,1400,,,-154,0,,,,,,,,,,
18821226,2200,,,-91,0,,,,,,,,,,
18821226,2400,,,,,,,,,102,0,,,,
18821227,800,,,-100,0,,,,,,,,,,
18821227,1400,,,-120,0,,,,,,,,,,
18821227,2200,,,-95,0,,,,,,,,,,
18821227,2400,,,,,,,,,36,0,,,,
18821228,800,,,-86,0,,,,,,,,,,
18821228,1400,,,-68,0,,,,,,,,,,
18821228,2200,,,-53,0,,,,,,,,,,
18821228,2400,,,,,,,,,69,0,,,,
18821229,800,,,-69,0,,,,,,,,,,
18821229,1400,,,-87,0,,,,,,,,,,
18821229,2200,,,-96,0,,,,,,,,,,
18821229,2400,,,,,,,,,10,0,,,,
18821230,800,,,-65,0,,,,,,,,,,
18821230,1400,,,-51,0,,,,,,,,,,
18821230,2200,,,-41,0,,,,,,,,,,
18821230,2400,,,,,,,,,25,0,,,,
18821231,800,,,23,0,,,,,,,,,,
18821231,1400,,,-1,0,,,,,,,,,,
18821231,2200,,,-13,0,,,,,,,,,,
18821231,2400,,,,,,,,,102,0,,,,
18830101,800,,,-30,0,,,,,,,,,,
18830101,1400,,,-35,0,,,,,,,,,,
18830101,2200,,,-41,0,,,,,,,,,,
18830101,2400,,,,,,,,,21,0,,,,
18830102,800,,,-57,0,,,,,,,,,,
18830102,1400,,,-76,0,,,,,,,,,,
18830102,2200,,,-86,0,,,,,,,,,,
18830102,2400,,,,,,,,,12,0,,,,
18830103,800,,,-50,0,,,,,,,,,,
18830103,1400,,,-5,0,,,,,,,,,,
18830103,2200,,,26,0,,,,,,,,,,
18830103,2400,,,,,,,,,64,0,,,,
18830104,800,,,70,0,,,,,,,,,,
18830104,1400,,,86,0,,,,,,,,,,
18830104,2200,,,90,0,,,,,,,,,,
18830105,800,,,98,0,,,,,,,,,,
18830105,1400,,,97,0,,,,,,,,,,
18830105,2200,,,92,0,,,,,,,,,,
18830106,800,,,93,0,,,,,,,,,,
18830106,1400,,,111,0,,,,,,,,,,
18830106,2200,,,125,0,,,,,,,,,,
18830106,2400,,,,,,,,,6,0,,,,
18830107,800,,,131,0,,,,,,,,,,
18830107,1400,,,123,0,,,,,,,,,,
18830107,2200,,,123,0,,,,,,,,,,
18830107,2400,,,,,,,0,0,,,,,,
18830108,800,,,96,0,,,,,,,,,,
18830108,1400,,,66,0,,,,,,,,,,
18830108,2200,,,64,0,,,,,,,,,,
18830108,2400,,,,,,,10,0,,,,,,
18830109,800,,,31,0,,,,,,,,,,
18830109,1400,,,-2,0,,,,,,,,,,
18830109,2200,,,-8,0,,,,,,,,,,
18830109,2400,,,,,,,,,2,0,,,,
18830110,800,,,-30,0,,,,,,,,,,
18830110,1400,,,-43,0,,,,,,,,,,
18830110,2200,,,-43,0,,,,,,,,,,
18830110,2400,,,,,,,2,0,,,,,,
18830111,800,,,-49,0,,,,,,,,,,
18830111,1400,,,-52,0,,,,,,,,,,
18830111,2200,,,-48,0,,,,,,,,,,
18830111,2400,,,,,,,10,0,,,,,,
18830112,800,,,-60,0,,,,,,,,,,
18830112,1400,,,-76,0,,,,,,,,,,
18830112,2200,,,-81,0,,,,,,,,,,
18830112,2400,,,,,,,5,0,,,,,,
18830113,800,,,-106,0,,,,,,,,,,
18830113,1400,,,-113,0,,,,,,,,,,
18830113,2200,,,-109,0,,,,,,,,,,
18830113,2400,,,,,,,10,0,,,,,,
18830114,800,,,-97,0,,,,,,,,,,
18830114,1400,,,-91,0,,,,,,,,,,
18830114,2200,,,-82,0,,,,,,,,,,
18830114,2400,,,,,,,0,0,,,,,,
18830115,800,,,-111,0,,,,,,,,,,
18830115,1400,,,-118,0,,,,,,,,,,
18830115,2200,,,-112,0,,,,,,,,,,
18830116,800,,,-65,0,,,,,,,,,,
18830116,1400,,,-34,0,,,,,,,,,,
18830116,2200,,,4,0,,,,,,,,,,
18830117,800,,,61,0,,,,,,,,,,
18830117,1400,,,73,0,,,,,,,,,,
18830117,2200,,,90,0,,,,,,,,,,
18830118,800,,,91,0,,,,,,,,,,
18830118,1400,,,83,0,,,,,,,,,,
18830118,2200,,,79,0,,,,,,,,,,
18830118,2400,,,,,,,10,0,,,,,,
18830119,800,,,104,0,,,,,,,,,,
18830119,1400,,,102,0,,,,,,,,,,
18830119,2200,,,89,0,,,,,,,,,,
18830119,2400,,,,,,,,,34,0,,,,
18830120,800,,,64,0,,,,,,,,,,
18830120,1400,,,75,0,,,,,,,,,,
18830120,2200,,,84,0,,,,,,,,,,
18830120,2400,,,,,,,,,10,0,,,,
18830121,800,,,111,0,,,,,,,,,,
18830121,1400,,,123,0,,,,,,,,,,
18830121,2200,,,132,0,,,,,,,,,,
18830122,800,,,146,0,,,,,,,,,,
18830122,1400,,,157,0,,,,,,,,,,
18830122,2200,,,173,0,,,,,,,,,,
18830122,2400,,,,,,,5,0,,,,,,
18830123,800,,,203,0,,,,,,,,,,
18830123,1400,,,192,0,,,,,,,,,,
18830123,2200,,,182,0,,,,,,,,,,
18830123,2400,,,,,,,5,0,,,,,,
18830124,800,,,144,0,,,,,,,,,,
18830124,1400,,,91,0,,,,,,,,,,
18830124,2200,,,47,0,,,,,,,,,,
18830124,2400,,,,,,,5,0,,,,,,
18830125,800,,,-74,0,,,,,,,,,,
18830125,1400,,,-97,0,,,,,,,,,,
18830125,2200,,,-90,0,,,,,,,,,,
18830125,2400,,,,,,,,,20,0,,,,
18830126,800,,,-221,0,,,,,,,,,,
18830126,1400,,,-205,0,,,,,,,,,,
18830126,2200,,,-174,0,,,,,,,,,,
18830126,2400,,,,,,,,,62,0,,,,
18830127,800,,,-80,0,,,,,,,,,,
18830127,1400,,,-80,0,,,,,,,,,,
18830127,2200,,,-159,0,,,,,,,,,,
18830127,2400,,,,,,,,,6,0,,,,
18830128,800,,,-19,0,,,,,,,,,,
18830128,1400,,,32,0,,,,,,,,,,
18830128,2200,,,32,0,,,,,,,,,,
18830128,2400,,,,,,,,,67,0,,,,
18830129,800,,,-78,0,,,,,,,,,,
18830129,1400,,,-96,0,,,,,,,,,,
18830129,2200,,,-121,0,,,,,,,,,,
18830129,2400,,,,,,,,,120,0,,,,
18830130,800,,,-99,0,,,,,,,,,,
18830130,1400,,,-85,0,,,,,,,,,,
18830130,2200,,,-78,0,,,,,,,,,,
18830130,2400,,,,,,,,,90,0,,,,
18830131,800,,,-84,0,,,,,,,,,,
18830131,1400,,,-93,0,,,,,,,,,,
18830131,2200,,,-100,0,,,,,,,,,,
18830131,2400,,,,,,,,,47,0,,,,
18830201,800,,,-116,0,,,,,,,,,,
18830201,1400,,,-106,0,,,,,,,,,,
18830201,2200,,,-92,0,,,,,,,,,,
18830201,2400,,,,,,,,,1,0,,,,
18830202,800,,,-132,0,,,,,,,,,,
18830202,1400,,,-161,0,,,,,,,,,,
18830202,2200,,,-167,0,,,,,,,,,,
18830202,2400,,,,,,,,,7,0,,,,
18830203,800,,,-77,0,,,,,,,,,,
18830203,1400,,,-36,0,,,,,,,,,,
18830203,2200,,,-24,0,,,,,,,,,,
18830203,2400,,,,,,,,,96,0,,,,
18830204,800,,,-20,0,,,,,,,,,,
18830204,1400,,,24,0,,,,,,,,,,
18830204,2200,,,45,0,,,,,,,,,,
18830204,2400,,,,,,,,,36,0,,,,
18830205,800,,,88,0,,,,,,,,,,
18830205,1400,,,89,0,,,,,,,,,,
18830205,2200,,,85,0,,,,,,,,,,
18830205,2400,,,,,,,,,3,0,,,,
18830206,800,,,85,0,,,,,,,,,,
18830206,1400,,,75,0,,,,,,,,,,
18830206,2200,,,69,0,,,,,,,,,,
18830207,800,,,48,0,,,,,,,,,,
18830207,1400,,,30,0,,,,,,,,,,
18830207,2200,,,17,0,,,,,,,,,,
18830207,2400,,,,,,,0,0,,,,,,
18830208,800,,,0,0,,,,,,,,,,
18830208,1400,,,-24,0,,,,,,,,,,
18830208,2200,,,-43,0,,,,,,,,,,
18830208,2400,,,,,,,10,0,,,,,,
18830209,800,,,-48,0,,,,,,,,,,
18830209,1400,,,-51,0,,,,,,,,,,
18830209,2200,,,-25,0,,,,,,,,,,
18830209,2400,,,,,,,,,142,0,,,,
18830210,800,,,-42,0,,,,,,,,,,
18830210,1400,,,-59,0,,,,,,,,,,
18830210,2200,,,-85,0,,,,,,,,,,
18830210,2400,,,,,,,,,17,0,,,,
18830211,800,,,-122,0,,,,,,,,,,
18830211,1400,,,-63,0,,,,,,,,,,
18830211,2200,,,-11,0,,,,,,,,,,
18830211,2400,,,,,,,,,43,0,,,,
18830212,800,,,-12,0,,,,,,,,,,
18830212,1400,,,-51,0,,,,,,,,,,
18830212,2200,,,-22,0,,,,,,,,,,
18830212,2400,,,,,,,5,0,,,,,,
18830213,800,,,-28,0,,,,,,,,,,
18830213,1400,,,-2,0,,,,,,,,,,
18830213,2200,,,28,0,,,,,,,,,,
18830213,2400,,,,,,,,,2,0,,,,
18830214,800,,,53,0,,,,,,,,,,
18830214,1400,,,44,0,,,,,,,,,,
18830214,2200,,,37,0,,,,,,,,,,
18830214,2400,,,,,,,10,0,,,,,,
18830215,800,,,35,0,,,,,,,,,,
18830215,1400,,,28,0,,,,,,,,,,
18830215,2200,,,23,0,,,,,,,,,,
18830215,2400,,,,,,,,,29,0,,,,
18830216,800,,,75,0,,,,,,,,,,
18830216,1400,,,106,0,,,,,,,,,,
18830216,2200,,,126,0,,,,,,,,,,
18830216,2400,,,,,,,,,7,0,,,,
18830217,800,,,128,0,,,,,,,,,,
18830217,1400,,,116,0,,,,,,,,,,
18830217,2200,,,98,0,,,,,,,,,,
18830218,800,,,54,0,,,,,,,,,,
18830218,1400,,,25,0,,,,,,,,,,
18830218,2200,,,4,0,,,,,,,,,,
18830219,800,,,-1,0,,,,,,,,,,
18830219,1400,,,14,0,,,,,,,,,,
18830219,2200,,,44,0,,,,,,,,,,
18830219,2400,,,,,,,,,44,0,,,,
18830220,800,,,71,0,,,,,,,,,,
18830220,1400,,,72,0,,,,,,,,,,
18830220,2200,,,74,0,,,,,,,,,,
18830220,2400,,,,,,,10,0,,,,,,
18830221,800,,,99,0,,,,,,,,,,
18830221,1400,,,105,0,,,,,,,,,,
18830221,2200,,,106,0,,,,,,,,,,
18830221,2400,,,,,,,,,7,0,,,,
18830222,800,,,88,0,,,,,,,,,,
18830222,1400,,,93,0,,,,,,,,,,
18830222,2200,,,138,0,,,,,,,,,,
18830223,800,,,177,0,,,,,,,,,,
18830223,1400,,,187,0,,,,,,,,,,
18830223,2200,,,190,0,,,,,,,,,,
18830223,2400,,,,,,,0,0,,,,,,
18830224,800,,,156,0,,,,,,,,,,
18830224,1400,,,147,0,,,,,,,,,,
18830224,2200,,,149,0,,,,,,,,,,
18830224,2400,,,,,,,10,0,,,,,,
18830225,800,,,154,0,,,,,,,,,,
18830225,1400,,,166,0,,,,,,,,,,
18830225,2200,,,169,0,,,,,,,,,,
18830225,2400,,,,,,,0,0,,,,,,
18830226,800,,,173,0,,,,,,,,,,
18830226,1400,,,166,0,,,,,,,,,,
18830226,2200,,,150,0,,,,,,,,,,
18830227,800,,,103,0,,,,,,,,,,
18830227,1400,,,95,0,,,,,,,,,,
18830227,2200,,,89,0,,,,,,,,,,
18830227,2400,,,,,,,10,0,,,,,,
18830228,800,,,115,0,,,,,,,,,,
18830228,1400,,,117,0,,,,,,,,,,
18830228,2200,,,104,0,,,,,,,,,,
18830228,2400,,,,,,,,,4,0,,,,
18830301,800,,,95,0,,,,,,,,,,
18830301,1400,,,123,0,,,,,,,,,,
18830301,2200,,,143,0,,,,,,,,,,
18830301,2400,,,,,,,10,0,,,,,,
18830302,800,,,169,0,,,,,,,,,,
18830302,1400,,,175,0,,,,,,,,,,
18830302,2200,,,177,0,,,,,,,,,,
